simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	0.6670000002169608	0.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.6365184868873826	0.05	obs_y1		noiseParameter1	dataset1	0
condition1	0.6074940042168586	0.1	obs_y1		noiseParameter1	dataset1	0
condition1	0.5798528240224391	0.15000000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	0.5535252141433181	0.2	obs_y1		noiseParameter1	dataset1	0
condition1	0.5284452078273089	0.25	obs_y1		noiseParameter1	dataset1	0
condition1	0.504550379283031	0.30000000000000004	obs_y1		noiseParameter1	dataset1	0
condition1	0.4817816380896695	0.35000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.46008304150058865	0.4	obs_y1		noiseParameter1	dataset1	0
condition1	0.43940161126141486	0.45	obs_y1		noiseParameter1	dataset1	0
condition1	0.4196871611277868	0.5	obs_y1		noiseParameter1	dataset1	0
condition1	0.4008921443208936	0.55	obs_y1		noiseParameter1	dataset1	0
condition1	0.3829714999130966	0.6000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.365882512983629	0.65	obs_y1		noiseParameter1	dataset1	0
condition1	0.3495846885412611	0.7000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.33403962142500976	0.75	obs_y1		noiseParameter1	dataset1	0
condition1	0.3192108826818929	0.8	obs_y1		noiseParameter1	dataset1	0
condition1	0.30506391369175434	0.8500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.2915659176595453	0.9	obs_y1		noiseParameter1	dataset1	0
condition1	0.2786857698518431	0.9500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.2663939232484005	1.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.8329999998702355	0.0	obs_y2		noiseParameter1	dataset1	0
condition1	0.8008550639972631	0.05	obs_y2		noiseParameter1	dataset1	0
condition1	0.7698482964008793	0.1	obs_y2		noiseParameter1	dataset1	0
condition1	0.7399470727288838	0.15000000000000002	obs_y2		noiseParameter1	dataset1	0
condition1	0.7111190566058918	0.2	obs_y2		noiseParameter1	dataset1	0
condition1	0.6833322693555555	0.25	obs_y2		noiseParameter1	dataset1	0
condition1	0.6565551500136787	0.30000000000000004	obs_y2		noiseParameter1	dataset1	0
condition1	0.6307565950831776	0.35000000000000003	obs_y2		noiseParameter1	dataset1	0
condition1	0.6059060117212052	0.4	obs_y2		noiseParameter1	dataset1	0
condition1	0.5819733451815972	0.45	obs_y2		noiseParameter1	dataset1	0
condition1	0.5589291153752637	0.5	obs_y2		noiseParameter1	dataset1	0
condition1	0.5367444329363202	0.55	obs_y2		noiseParameter1	dataset1	0
condition1	0.515391032761486	0.6000000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.494841281573285	0.65	obs_y2		noiseParameter1	dataset1	0
condition1	0.47506818711767596	0.7000000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.45604542073637355	0.75	obs_y2		noiseParameter1	dataset1	0
condition1	0.4377473071001203	0.8	obs_y2		noiseParameter1	dataset1	0
condition1	0.42014884381715684	0.8500000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.40322569007674874	0.9	obs_y2		noiseParameter1	dataset1	0
condition1	0.3869541704700107	0.9500000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.37131127312497236	1.0	obs_y2		noiseParameter1	dataset1	0
condition1	0.16699999997860412	0.0	obs_y3		noiseParameter1	dataset1	0
condition1	0.1688907721601633	0.05	obs_y3		noiseParameter1	dataset1	0
condition1	0.17076563215506507	0.1	obs_y3		noiseParameter1	dataset1	0
condition1	0.17262500884697377	0.15000000000000002	obs_y3		noiseParameter1	dataset1	0
condition1	0.17446931454763295	0.2	obs_y3		noiseParameter1	dataset1	0
condition1	0.1762989472856813	0.25	obs_y3		noiseParameter1	dataset1	0
condition1	0.1781142895654439	0.30000000000000004	obs_y3		noiseParameter1	dataset1	0
condition1	0.17991571062897746	0.35000000000000003	obs_y3		noiseParameter1	dataset1	0
condition1	0.1817035670096524	0.4	obs_y3		noiseParameter1	dataset1	0
condition1	0.18347819978802513	0.45	obs_y3		noiseParameter1	dataset1	0
condition1	0.18523993925365875	0.5	obs_y3		noiseParameter1	dataset1	0
condition1	0.18698910307144187	0.55	obs_y3		noiseParameter1	dataset1	0
condition1	0.1887259964125662	0.6000000000000001	obs_y3		noiseParameter1	dataset1	0
condition1	0.19045091354786897	0.65	obs_y3		noiseParameter1	dataset1	0
condition1	0.19216413744611105	0.7000000000000001	obs_y3		noiseParameter1	dataset1	0
condition1	0.19386594138139535	0.75	obs_y3		noiseParameter1	dataset1	0
condition1	0.1955565872151167	0.8	obs_y3		noiseParameter1	dataset1	0
condition1	0.1972363272791706	0.8500000000000001	obs_y3		noiseParameter1	dataset1	0
condition1	0.19890540396763884	0.9	obs_y3		noiseParameter1	dataset1	0
condition1	0.20056405154220167	0.9500000000000001	obs_y3		noiseParameter1	dataset1	0
condition1	0.20221249409597944	1.0	obs_y3		noiseParameter1	dataset1	0
condition1	0.8329999991237833	0.0	obs_y4		noiseParameter1	dataset1	0
condition1	0.8221005126825828	0.05	obs_y4		noiseParameter1	dataset1	0
condition1	0.8113412988795776	0.1	obs_y4		noiseParameter1	dataset1	0
condition1	0.8007209989701545	0.15000000000000002	obs_y4		noiseParameter1	dataset1	0
condition1	0.7902382486721992	0.2	obs_y4		noiseParameter1	dataset1	0
condition1	0.7798916694094868	0.25	obs_y4		noiseParameter1	dataset1	0
condition1	0.7696798799684735	0.30000000000000004	obs_y4		noiseParameter1	dataset1	0
condition1	0.7596014943123318	0.35000000000000003	obs_y4		noiseParameter1	dataset1	0
condition1	0.7496551188278409	0.4	obs_y4		noiseParameter1	dataset1	0
condition1	0.7398393556651647	0.45	obs_y4		noiseParameter1	dataset1	0
condition1	0.730152810992294	0.5	obs_y4		noiseParameter1	dataset1	0
condition1	0.7205940785502376	0.55	obs_y4		noiseParameter1	dataset1	0
