simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	0.33316540581295273	0.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.331618812394676	0.005	obs_y1		noiseParameter1	dataset1	0
condition1	0.3305406350521825	0.01	obs_y1		noiseParameter1	dataset1	0
condition1	0.32948711568913636	0.015	obs_y1		noiseParameter1	dataset1	0
condition1	0.3275660833949924	0.02	obs_y1		noiseParameter1	dataset1	0
condition1	0.32622052471896423	0.025	obs_y1		noiseParameter1	dataset1	0
condition1	0.32546159606922664	0.03	obs_y1		noiseParameter1	dataset1	0
condition1	0.32384568404496256	0.035	obs_y1		noiseParameter1	dataset1	0
condition1	0.32209238114645233	0.04	obs_y1		noiseParameter1	dataset1	0
condition1	0.32106151112243203	0.045	obs_y1		noiseParameter1	dataset1	0
condition1	0.31938051227765585	0.05	obs_y1		noiseParameter1	dataset1	0
condition1	0.31801902835920465	0.055	obs_y1		noiseParameter1	dataset1	0
condition1	0.316879938217064	0.06	obs_y1		noiseParameter1	dataset1	0
condition1	0.3148333057850908	0.065	obs_y1		noiseParameter1	dataset1	0
condition1	0.313526101171221	0.07	obs_y1		noiseParameter1	dataset1	0
condition1	0.3125205221582536	0.075	obs_y1		noiseParameter1	dataset1	0
condition1	0.3110070339019865	0.08	obs_y1		noiseParameter1	dataset1	0
condition1	0.3100432634037494	0.085	obs_y1		noiseParameter1	dataset1	0
condition1	0.308286710881547	0.09	obs_y1		noiseParameter1	dataset1	0
condition1	0.3067516226648534	0.095	obs_y1		noiseParameter1	dataset1	0
condition1	0.30624976681739696	0.1	obs_y1		noiseParameter1	dataset1	0
condition1	0.30434650026311727	0.105	obs_y1		noiseParameter1	dataset1	0
condition1	0.30304691840331827	0.11	obs_y1		noiseParameter1	dataset1	0
condition1	0.3012055026386363	0.115	obs_y1		noiseParameter1	dataset1	0
condition1	0.3000781988317563	0.12	obs_y1		noiseParameter1	dataset1	0
condition1	0.2988787802690083	0.125	obs_y1		noiseParameter1	dataset1	0
condition1	0.29710486726737373	0.13	obs_y1		noiseParameter1	dataset1	0
condition1	0.2961576671790193	0.135	obs_y1		noiseParameter1	dataset1	0
condition1	0.29446631658856826	0.14	obs_y1		noiseParameter1	dataset1	0
condition1	0.2931522456077741	0.145	obs_y1		noiseParameter1	dataset1	0
condition1	0.2916543298261546	0.15	obs_y1		noiseParameter1	dataset1	0
condition1	0.290957673911655	0.155	obs_y1		noiseParameter1	dataset1	0
condition1	0.2890033215676621	0.16	obs_y1		noiseParameter1	dataset1	0
condition1	0.2872882072779692	0.165	obs_y1		noiseParameter1	dataset1	0
condition1	0.28641066271061644	0.17	obs_y1		noiseParameter1	dataset1	0
condition1	0.2844082127180725	0.17500000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	0.2833933396397871	0.18	obs_y1		noiseParameter1	dataset1	0
condition1	0.2813577501303638	0.185	obs_y1		noiseParameter1	dataset1	0
condition1	0.28011145061329856	0.19	obs_y1		noiseParameter1	dataset1	0
condition1	0.2791104612758038	0.195	obs_y1		noiseParameter1	dataset1	0
condition1	0.27782985080949757	0.2	obs_y1		noiseParameter1	dataset1	0
condition1	0.2762392517729157	0.20500000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	0.2747250236426335	0.21	obs_y1		noiseParameter1	dataset1	0
condition1	0.27323718079290815	0.215	obs_y1		noiseParameter1	dataset1	0
condition1	0.2714779907307147	0.22	obs_y1		noiseParameter1	dataset1	0
condition1	0.2702436157214456	0.225	obs_y1		noiseParameter1	dataset1	0
condition1	0.26887053429352226	0.23	obs_y1		noiseParameter1	dataset1	0
condition1	0.2678312774238972	0.23500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.2661917450131906	0.24	obs_y1		noiseParameter1	dataset1	0
condition1	0.26418345269486415	0.245	obs_y1		noiseParameter1	dataset1	0
condition1	0.26328295555192494	0.25	obs_y1		noiseParameter1	dataset1	0
condition1	0.2616423752400342	0.255	obs_y1		noiseParameter1	dataset1	0
condition1	0.26011039072229836	0.26	obs_y1		noiseParameter1	dataset1	0
condition1	0.258986237588845	0.265	obs_y1		noiseParameter1	dataset1	0
condition1	0.2576325277586282	0.27	obs_y1		noiseParameter1	dataset1	0
condition1	0.2561427056769484	0.275	obs_y1		noiseParameter1	dataset1	0
condition1	0.25422601434326736	0.28	obs_y1		noiseParameter1	dataset1	0
condition1	0.2528944441320408	0.28500000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.2515870785749957	0.29	obs_y1		noiseParameter1	dataset1	0
condition1	0.2502767690389731	0.295	obs_y1		noiseParameter1	dataset1	0
condition1	0.2484408330651097	0.3	obs_y1		noiseParameter1	dataset1	0
condition1	0.24703916042399332	0.305	obs_y1		noiseParameter1	dataset1	0
condition1	0.24533642980342696	0.31	obs_y1		noiseParameter1	dataset1	0
condition1	0.2438372814488327	0.315	obs_y1		noiseParameter1	dataset1	0
condition1	0.2428456715493041	0.32	obs_y1		noiseParameter1	dataset1	0
condition1	0.24149285367637763	0.325	obs_y1		noiseParameter1	dataset1	0
condition1	0.23966384784059575	0.33	obs_y1		noiseParameter1	dataset1	0
condition1	0.2384335582052323	0.335	obs_y1		noiseParameter1	dataset1	0
condition1	0.23679163289942615	0.34	obs_y1		noiseParameter1	dataset1	0
condition1	0.23506390486852152	0.34500000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.23380784766596557	0.35000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.2325864222823314	0.355	obs_y1		noiseParameter1	dataset1	0
condition1	0.23072498526842863	0.36	obs_y1		noiseParameter1	dataset1	0
condition1	0.22959408371071527	0.365	obs_y1		noiseParameter1	dataset1	0
condition1	0.22713912896028524	0.37	obs_y1		noiseParameter1	dataset1	0
condition1	0.22642018572144257	0.375	obs_y1		noiseParameter1	dataset1	0
condition1	0.22475050021090598	0.38	obs_y1		noiseParameter1	dataset1	0
condition1	0.22315908884107713	0.385	obs_y1		noiseParameter1	dataset1	0
condition1	0.22173929126869743	0.39	obs_y1		noiseParameter1	dataset1	0
condition1	0.219772600460786	0.395	obs_y1		noiseParameter1	dataset1	0
condition1	0.21865181709210968	0.4	obs_y1		noiseParameter1	dataset1	0
condition1	0.21726524588619237	0.405	obs_y1		noiseParameter1	dataset1	0
condition1	0.21599251704959302	0.41000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.2140471455196308	0.41500000000000004	obs_y1		noiseParameter1	dataset1	0
condition1	0.21246886856490851	0.42	obs_y1		noiseParameter1	dataset1	0
condition1	0.2110158043147658	0.425	obs_y1		noiseParameter1	dataset1	0
condition1	0.20979286520756943	0.43	obs_y1		noiseParameter1	dataset1	0
condition1	0.20814698514788088	0.435	obs_y1		noiseParameter1	dataset1	0
condition1	0.2064450731760524	0.44	obs_y1		noiseParameter1	dataset1	0
condition1	0.20513399812569866	0.445	obs_y1		noiseParameter1	dataset1	0
condition1	0.20352114473544317	0.45	obs_y1		noiseParameter1	dataset1	0
condition1	0.20216802663097888	0.455	obs_y1		noiseParameter1	dataset1	0
condition1	0.20030104831857334	0.46	obs_y1		noiseParameter1	dataset1	0
condition1	0.19884437241299965	0.465	obs_y1		noiseParameter1	dataset1	0
condition1	0.19729834209181465	0.47000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.19555372763681508	0.47500000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.19436092153589568	0.48	obs_y1		noiseParameter1	dataset1	0
condition1	0.1928151936815987	0.485	obs_y1		noiseParameter1	dataset1	0
condition1	0.19122579412923685	0.49	obs_y1		noiseParameter1	dataset1	0
condition1	0.18963873418020466	0.495	obs_y1		noiseParameter1	dataset1	0
condition1	0.1878738410430598	0.5	obs_y1		noiseParameter1	dataset1	0
condition1	0.18651703107517312	0.505	obs_y1		noiseParameter1	dataset1	0
condition1	0.18498600225384784	0.51	obs_y1		noiseParameter1	dataset1	0
condition1	0.1833546213949881	0.515	obs_y1		noiseParameter1	dataset1	0
condition1	0.18192344572522695	0.52	obs_y1		noiseParameter1	dataset1	0
condition1	0.18047517954852038	0.525	obs_y1		noiseParameter1	dataset1	0
condition1	0.17918768536138022	0.53	obs_y1		noiseParameter1	dataset1	0
condition1	0.17732791420644065	0.535	obs_y1		noiseParameter1	dataset1	0
condition1	0.17578742789883472	0.54	obs_y1		noiseParameter1	dataset1	0
condition1	0.17417299541044867	0.545	obs_y1		noiseParameter1	dataset1	0
condition1	0.172297132424594	0.55	obs_y1		noiseParameter1	dataset1	0
condition1	0.17106485394890553	0.555	obs_y1		noiseParameter1	dataset1	0
condition1	0.16951925356820996	0.56	obs_y1		noiseParameter1	dataset1	0
condition1	0.16836103723913617	0.5650000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.1663522911212946	0.5700000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.16486962159292487	0.5750000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.16324855880106903	0.58	obs_y1		noiseParameter1	dataset1	0
condition1	0.16149826436303194	0.585	obs_y1		noiseParameter1	dataset1	0
condition1	0.16030191776831104	0.59	obs_y1		noiseParameter1	dataset1	0
condition1	0.15866857327879647	0.595	obs_y1		noiseParameter1	dataset1	0
condition1	0.1571026859845949	0.6	obs_y1		noiseParameter1	dataset1	0
condition1	0.1552650866851164	0.605	obs_y1		noiseParameter1	dataset1	0
condition1	0.15404886458728387	0.61	obs_y1		noiseParameter1	dataset1	0
condition1	0.15204505114553976	0.615	obs_y1		noiseParameter1	dataset1	0
condition1	0.15077113246893326	0.62	obs_y1		noiseParameter1	dataset1	0
condition1	0.14943231560493198	0.625	obs_y1		noiseParameter1	dataset1	0
condition1	0.14738138487974184	0.63	obs_y1		noiseParameter1	dataset1	0
condition1	0.1458654959919516	0.635	obs_y1		noiseParameter1	dataset1	0
condition1	0.14438199479277505	0.64	obs_y1		noiseParameter1	dataset1	0
condition1	0.142714026458934	0.645	obs_y1		noiseParameter1	dataset1	0
condition1	0.14098412227872656	0.65	obs_y1		noiseParameter1	dataset1	0
condition1	0.1396286888515603	0.655	obs_y1		noiseParameter1	dataset1	0
condition1	0.13788740054709056	0.66	obs_y1		noiseParameter1	dataset1	0
condition1	0.1365124694765805	0.665	obs_y1		noiseParameter1	dataset1	0
condition1	0.13473657734205985	0.67	obs_y1		noiseParameter1	dataset1	0
condition1	0.13347877833876173	0.675	obs_y1		noiseParameter1	dataset1	0
condition1	0.131579651716948	0.68	obs_y1		noiseParameter1	dataset1	0
condition1	0.13005041905804332	0.685	obs_y1		noiseParameter1	dataset1	0
condition1	0.12860533775130856	0.6900000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.1267520486402169	0.6950000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.12534319963584953	0.7000000000000001	obs_y1		noiseParameter1	dataset1	0
