simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	0.43487843949830673	0.305	obs_y1		noiseParameter1	dataset1	0
condition1	0.4367684366549122	0.31	obs_y1		noiseParameter1	dataset1	0
condition1	0.43904704400684624	0.315	obs_y1		noiseParameter1	dataset1	0
condition1	0.44228077015749323	0.32	obs_y1		noiseParameter1	dataset1	0
condition1	0.4449017320810137	0.325	obs_y1		noiseParameter1	dataset1	0
condition1	0.44667355119481517	0.33	obs_y1		noiseParameter1	dataset1	0
condition1	0.449592601410049	0.335	obs_y1		noiseParameter1	dataset1	0
condition1	0.45177143139021353	0.34	obs_y1		noiseParameter1	dataset1	0
condition1	0.4538119922826925	0.34500000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.45679790152774974	0.35000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.45989868438777254	0.355	obs_y1		noiseParameter1	dataset1	0
condition1	0.46176758846576627	0.36	obs_y1		noiseParameter1	dataset1	0
condition1	0.4651351553836451	0.365	obs_y1		noiseParameter1	dataset1	0
condition1	0.4658425486451623	0.37	obs_y1		noiseParameter1	dataset1	0
condition1	0.47014364594474983	0.375	obs_y1		noiseParameter1	dataset1	0
condition1	0.47252443794607774	0.38	obs_y1		noiseParameter1	dataset1	0
condition1	0.475101890161604	0.385	obs_y1		noiseParameter1	dataset1	0
condition1	0.4780840444085877	0.39	obs_y1		noiseParameter1	dataset1	0
condition1	0.4799166965470105	0.395	obs_y1		noiseParameter1	dataset1	0
condition1	0.48363518240962	0.4	obs_y1		noiseParameter1	dataset1	0
condition1	0.48682152745343915	0.405	obs_y1		noiseParameter1	dataset1	0
condition1	0.49031552760570074	0.41000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.4923194604505759	0.41500000000000004	obs_y1		noiseParameter1	dataset1	0
condition1	0.4951960480832007	0.42	obs_y1		noiseParameter1	dataset1	0
condition1	0.49840837161274015	0.425	obs_y1		noiseParameter1	dataset1	0
condition1	0.5022202491374187	0.43	obs_y1		noiseParameter1	dataset1	0
condition1	0.5050704729087634	0.435	obs_y1		noiseParameter1	dataset1	0
condition1	0.507820741776997	0.44	obs_y1		noiseParameter1	dataset1	0
condition1	0.5115803416337471	0.445	obs_y1		noiseParameter1	dataset1	0
condition1	0.5146391198535112	0.45	obs_y1		noiseParameter1	dataset1	0
condition1	0.5184060886242788	0.455	obs_y1		noiseParameter1	dataset1	0
condition1	0.5208984475313251	0.46	obs_y1		noiseParameter1	dataset1	0
condition1	0.5244979303593118	0.465	obs_y1		noiseParameter1	dataset1	0
condition1	0.5279144210943948	0.47000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.5308421047799236	0.47500000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.535325006510977	0.48	obs_y1		noiseParameter1	dataset1	0
condition1	0.5389021201499895	0.485	obs_y1		noiseParameter1	dataset1	0
condition1	0.5424085369994084	0.49	obs_y1		noiseParameter1	dataset1	0
condition1	0.5459721093241329	0.495	obs_y1		noiseParameter1	dataset1	0
condition1	0.5490674282829766	0.5	obs_y1		noiseParameter1	dataset1	0
condition1	0.5534100565585157	0.505	obs_y1		noiseParameter1	dataset1	0
condition1	0.5573018517266468	0.51	obs_y1		noiseParameter1	dataset1	0
condition1	0.5609460429356367	0.515	obs_y1		noiseParameter1	dataset1	0
condition1	0.5652632202951137	0.52	obs_y1		noiseParameter1	dataset1	0
condition1	0.5695977585399631	0.525	obs_y1		noiseParameter1	dataset1	0
condition1	0.574518861839118	0.53	obs_y1		noiseParameter1	dataset1	0
condition1	0.5776648014231311	0.535	obs_y1		noiseParameter1	dataset1	0
condition1	0.5818986313353368	0.54	obs_y1		noiseParameter1	dataset1	0
condition1	0.5859490727965709	0.545	obs_y1		noiseParameter1	dataset1	0
condition1	0.58916398461342	0.55	obs_y1		noiseParameter1	dataset1	0
condition1	0.5946458135825083	0.555	obs_y1		noiseParameter1	dataset1	0
condition1	0.5991246359865712	0.56	obs_y1		noiseParameter1	dataset1	0
condition1	0.6050653223224459	0.5650000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.6080156598672134	0.5700000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.6129366107956459	0.5750000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.617415783417355	0.58	obs_y1		noiseParameter1	dataset1	0
condition1	0.6214627186038074	0.585	obs_y1		noiseParameter1	dataset1	0
condition1	0.6277274251461682	0.59	obs_y1		noiseParameter1	dataset1	0
condition1	0.6323764924680383	0.595	obs_y1		noiseParameter1	dataset1	0
condition1	0.6373662159552977	0.6	obs_y1		noiseParameter1	dataset1	0
condition1	0.64131155898097	0.605	obs_y1		noiseParameter1	dataset1	0
condition1	0.6479086817981751	0.61	obs_y1		noiseParameter1	dataset1	0
condition1	0.6512667086480725	0.615	obs_y1		noiseParameter1	dataset1	0
condition1	0.6578220066685655	0.62	obs_y1		noiseParameter1	dataset1	0
condition1	0.6642197082232435	0.625	obs_y1		noiseParameter1	dataset1	0
condition1	0.6675156335920127	0.63	obs_y1		noiseParameter1	dataset1	0
condition1	0.6732845804976814	0.635	obs_y1		noiseParameter1	dataset1	0
condition1	0.6793026764669893	0.64	obs_y1		noiseParameter1	dataset1	0
condition1	0.6845407052298565	0.645	obs_y1		noiseParameter1	dataset1	0
condition1	0.6895480937637389	0.65	obs_y1		noiseParameter1	dataset1	0
condition1	0.6964845279414401	0.655	obs_y1		noiseParameter1	dataset1	0
condition1	0.7015940897793667	0.66	obs_y1		noiseParameter1	dataset1	0
condition1	0.7086660822504938	0.665	obs_y1		noiseParameter1	dataset1	0
condition1	0.713752635323593	0.67	obs_y1		noiseParameter1	dataset1	0
condition1	0.7216950347315058	0.675	obs_y1		noiseParameter1	dataset1	0
condition1	0.7262688823782583	0.68	obs_y1		noiseParameter1	dataset1	0
condition1	0.7329547978078438	0.685	obs_y1		noiseParameter1	dataset1	0
condition1	0.7402396293844926	0.6900000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.7452622146272115	0.6950000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.7529919195039012	0.7000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.7605523908577227	0.705	obs_y1		noiseParameter1	dataset1	0
condition1	0.7651668301294472	0.71	obs_y1		noiseParameter1	dataset1	0
condition1	0.7734828626025974	0.715	obs_y1		noiseParameter1	dataset1	0
condition1	0.7805877925919255	0.72	obs_y1		noiseParameter1	dataset1	0
condition1	0.7881508806310109	0.725	obs_y1		noiseParameter1	dataset1	0
condition1	0.7938091795760206	0.73	obs_y1		noiseParameter1	dataset1	0
condition1	0.8010988552103121	0.735	obs_y1		noiseParameter1	dataset1	0
condition1	0.810056782203513	0.74	obs_y1		noiseParameter1	dataset1	0
condition1	0.8174651342734106	0.745	obs_y1		noiseParameter1	dataset1	0
condition1	0.825131168634893	0.75	obs_y1		noiseParameter1	dataset1	0
condition1	0.8330307920187005	0.755	obs_y1		noiseParameter1	dataset1	0
condition1	0.8401058442574454	0.76	obs_y1		noiseParameter1	dataset1	0
condition1	0.8489292018926139	0.765	obs_y1		noiseParameter1	dataset1	0
condition1	0.8571589588547633	0.77	obs_y1		noiseParameter1	dataset1	0
condition1	0.86458858392094	0.775	obs_y1		noiseParameter1	dataset1	0
condition1	0.8752604660826588	0.78	obs_y1		noiseParameter1	dataset1	0
condition1	0.8825992443780382	0.785	obs_y1		noiseParameter1	dataset1	0
condition1	0.8897996396375644	0.79	obs_y1		noiseParameter1	dataset1	0
condition1	0.9002622123896603	0.795	obs_y1		noiseParameter1	dataset1	0
condition1	0.9077294660357667	0.8	obs_y1		noiseParameter1	dataset1	0
condition1	0.9184159201903944	0.805	obs_y1		noiseParameter1	dataset1	0
condition1	0.9279831454969688	0.81	obs_y1		noiseParameter1	dataset1	0
condition1	0.9354956522064142	0.8150000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.9466712590390765	0.8200000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.9557940907241073	0.8250000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.9659784072075367	0.8300000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.9769676911916381	0.835	obs_y1		noiseParameter1	dataset1	0
condition1	0.9849595880227193	0.84	obs_y1		noiseParameter1	dataset1	0
condition1	0.9946866940791438	0.845	obs_y1		noiseParameter1	dataset1	0
condition1	1.0049326343611056	0.85	obs_y1		noiseParameter1	dataset1	0
condition1	1.0155455273358287	0.855	obs_y1		noiseParameter1	dataset1	0
condition1	1.0270022485493033	0.86	obs_y1		noiseParameter1	dataset1	0
condition1	1.0383040403350148	0.865	obs_y1		noiseParameter1	dataset1	0
condition1	1.049272861468978	0.87	obs_y1		noiseParameter1	dataset1	0
condition1	1.0610588699986139	0.875	obs_y1		noiseParameter1	dataset1	0
condition1	1.0715642037296071	0.88	obs_y1		noiseParameter1	dataset1	0
condition1	1.0846645196140339	0.885	obs_y1		noiseParameter1	dataset1	0
condition1	1.0945144987761037	0.89	obs_y1		noiseParameter1	dataset1	0
condition1	1.109705324153661	0.895	obs_y1		noiseParameter1	dataset1	0
condition1	1.1194648045296272	0.9	obs_y1		noiseParameter1	dataset1	0
condition1	1.130047100732385	0.905	obs_y1		noiseParameter1	dataset1	0
condition1	1.1422282338368865	0.91	obs_y1		noiseParameter1	dataset1	0
condition1	1.1566338289501095	0.915	obs_y1		noiseParameter1	dataset1	0
condition1	1.1686279575971095	0.92	obs_y1		noiseParameter1	dataset1	0
condition1	1.1827386532086153	0.925	obs_y1		noiseParameter1	dataset1	0
condition1	1.1956612119344603	0.93	obs_y1		noiseParameter1	dataset1	0
condition1	1.2084065136536308	0.935	obs_y1		noiseParameter1	dataset1	0
condition1	1.2210593433324575	0.9400000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	1.2340252980063016	0.9450000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	1.2493491276123303	0.9500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	1.2652088691507917	0.9550000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	1.2788312372822017	0.96	obs_y1		noiseParameter1	dataset1	0
condition1	1.291592840812027	0.965	obs_y1		noiseParameter1	dataset1	0
condition1	1.3082947193504206	0.97	obs_y1		noiseParameter1	dataset1	0
condition1	1.323663344397129	0.975	obs_y1		noiseParameter1	dataset1	0
condition1	1.3372797639446046	0.98	obs_y1		noiseParameter1	dataset1	0
condition1	1.354207110523507	0.985	obs_y1		noiseParameter1	dataset1	0
condition1	1.3698448276954938	0.99	obs_y1		noiseParameter1	dataset1	0
condition1	1.3841802973328514	0.995	obs_y1		noiseParameter1	dataset1	0
condition1	1.4025008937018495	1.0	obs_y1		noiseParameter1	dataset1	0
condition1	1.419268884970915	1.0050000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	1.436744093298715	1.01	obs_y1		noiseParameter1	dataset1	0
condition1	1.453681488083688	1.0150000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	1.467336727329635	1.02	obs_y1		noiseParameter1	dataset1	0
condition1	1.4854278768933054	1.025	obs_y1		noiseParameter1	dataset1	0
condition1	1.5053129210679972	1.03	obs_y1		noiseParameter1	dataset1	0
condition1	1.5232937162708378	1.035	obs_y1		noiseParameter1	dataset1	0
condition1	1.541539266600456	1.04	obs_y1		noiseParameter1	dataset1	0
condition1	1.5652512291801828	1.045	obs_y1		noiseParameter1	dataset1	0
condition1	1.5789099978274206	1.05	obs_y1		noiseParameter1	dataset1	0
condition1	1.5988581378058067	1.055	obs_y1		noiseParameter1	dataset1	0
condition1	1.6178954100343812	1.06	obs_y1		noiseParameter1	dataset1	0
condition1	1.637004353021825	1.065	obs_y1		noiseParameter1	dataset1	0
condition1	1.6552816305609488	1.07	obs_y1		noiseParameter1	dataset1	0
condition1	1.6772233409399087	1.075	obs_y1		noiseParameter1	dataset1	0
condition1	1.6950738979060451	1.08	obs_y1		noiseParameter1	dataset1	0
condition1	1.7167008018410546	1.085	obs_y1		noiseParameter1	dataset1	0
condition1	1.7372784300202917	1.09	obs_y1		noiseParameter1	dataset1	0
condition1	1.7595758532105092	1.095	obs_y1		noiseParameter1	dataset1	0
condition1	1.7851622505432294	1.1	obs_y1		noiseParameter1	dataset1	0
condition1	1.7995823529260406	1.105	obs_y1		noiseParameter1	dataset1	0
condition1	1.8264149025137908	1.11	obs_y1		noiseParameter1	dataset1	0
condition1	1.8447032344121643	1.115	obs_y1		noiseParameter1	dataset1	0
condition1	1.8696311004612838	1.12	obs_y1		noiseParameter1	dataset1	0
condition1	1.8957198833108324	1.125	obs_y1		noiseParameter1	dataset1	0
condition1	1.9172409181667256	1.1300000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	1.938804610330892	1.135	obs_y1		noiseParameter1	dataset1	0
condition1	1.963591155163929	1.1400000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	1.9907734087124576	1.145	obs_y1		noiseParameter1	dataset1	0
condition1	2.0127020447606685	1.1500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	2.039695959703257	1.155	obs_y1		noiseParameter1	dataset1	0
condition1	2.064762320705455	1.16	obs_y1		noiseParameter1	dataset1	0
condition1	2.089054582773076	1.165	obs_y1		noiseParameter1	dataset1	0
condition1	2.121040063755073	1.17	obs_y1		noiseParameter1	dataset1	0
condition1	2.1442861545074945	1.175	obs_y1		noiseParameter1	dataset1	0
condition1	2.1653009897857265	1.18	obs_y1		noiseParameter1	dataset1	0
condition1	2.1972158820936674	1.185	obs_y1		noiseParameter1	dataset1	0
condition1	2.222791897173663	1.19	obs_y1		noiseParameter1	dataset1	0
condition1	2.2539895339014437	1.195	obs_y1		noiseParameter1	dataset1	0
condition1	2.278418828251053	1.2	obs_y1		noiseParameter1	dataset1	0
condition1	2.3084693169317236	1.205	obs_y1		noiseParameter1	dataset1	0
condition1	2.3387767687216874	1.21	obs_y1		noiseParameter1	dataset1	0
condition1	2.3688629675558226	1.215	obs_y1		noiseParameter1	dataset1	0
condition1	2.3935120763045274	1.22	obs_y1		noiseParameter1	dataset1	0
condition1	2.4255098031944726	1.225	obs_y1		noiseParameter1	dataset1	0
condition1	2.4554472762215984	1.23	obs_y1		noiseParameter1	dataset1	0
condition1	2.485642460107984	1.235	obs_y1		noiseParameter1	dataset1	0
condition1	2.522728625016338	1.24	obs_y1		noiseParameter1	dataset1	0
condition1	2.550693209460926	1.245	obs_y1		noiseParameter1	dataset1	0
condition1	2.5781471324344527	1.25	obs_y1		noiseParameter1	dataset1	0
condition1	2.615906133799254	1.2550000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	2.6515921775107136	1.26	obs_y1		noiseParameter1	dataset1	0
condition1	2.6815771328175964	1.2650000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	2.7078898920583034	1.27	obs_y1		noiseParameter1	dataset1	0
condition1	2.744244675720099	1.2750000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	2.783023687725382	1.28	obs_y1		noiseParameter1	dataset1	0
condition1	2.81180315026844	1.285	obs_y1		noiseParameter1	dataset1	0
condition1	2.8497139929659934	1.29	obs_y1		noiseParameter1	dataset1	0
condition1	2.885701349970731	1.295	obs_y1		noiseParameter1	dataset1	0
condition1	2.9161415760454097	1.3	obs_y1		noiseParameter1	dataset1	0
condition1	2.9544109963908114	1.305	obs_y1		noiseParameter1	dataset1	0
condition1	2.98099187246256	1.31	obs_y1		noiseParameter1	dataset1	0
condition1	3.02404040733349	1.315	obs_y1		noiseParameter1	dataset1	0
condition1	3.063178858932957	1.32	obs_y1		noiseParameter1	dataset1	0
condition1	3.097247952964585	1.325	obs_y1		noiseParameter1	dataset1	0
condition1	3.1437569421920184	1.33	obs_y1		noiseParameter1	dataset1	0
condition1	3.1719551860299884	1.335	obs_y1		noiseParameter1	dataset1	0
condition1	3.2132940505080403	1.34	obs_y1		noiseParameter1	dataset1	0
condition1	3.2536877406471643	1.345	obs_y1		noiseParameter1	dataset1	0
condition1	3.2969010186422927	1.35	obs_y1		noiseParameter1	dataset1	0
condition1	3.3266030431149254	1.355	obs_y1		noiseParameter1	dataset1	0
condition1	3.374870793758313	1.36	obs_y1		noiseParameter1	dataset1	0
condition1	3.4108773392546685	1.365	obs_y1		noiseParameter1	dataset1	0
condition1	3.4476730091485948	1.37	obs_y1		noiseParameter1	dataset1	0
condition1	3.4932125141354344	1.375	obs_y1		noiseParameter1	dataset1	0
condition1	3.5331574730376136	1.3800000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	3.5714764261285	1.385	obs_y1		noiseParameter1	dataset1	0
condition1	3.6153476797348514	1.3900000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	3.6554620356275405	1.395	obs_y1		noiseParameter1	dataset1	0
condition1	3.6993631566329013	1.4000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	3.743783591624543	1.405	obs_y1		noiseParameter1	dataset1	0
condition1	3.7899560451732373	1.41	obs_y1		noiseParameter1	dataset1	0
condition1	3.8221451736502874	1.415	obs_y1		noiseParameter1	dataset1	0
condition1	3.8783378103628228	1.42	obs_y1		noiseParameter1	dataset1	0
condition1	3.9059106770755494	1.425	obs_y1		noiseParameter1	dataset1	0
condition1	3.9566774470068125	1.43	obs_y1		noiseParameter1	dataset1	0
condition1	4.003613661172105	1.435	obs_y1		noiseParameter1	dataset1	0
condition1	4.0466248687803485	1.44	obs_y1		noiseParameter1	dataset1	0
condition1	4.0874097491798675	1.445	obs_y1		noiseParameter1	dataset1	0
condition1	4.133797385645386	1.45	obs_y1		noiseParameter1	dataset1	0
condition1	4.17752438101379	1.455	obs_y1		noiseParameter1	dataset1	0
condition1	4.222240391237608	1.46	obs_y1		noiseParameter1	dataset1	0
condition1	4.273714478445762	1.465	obs_y1		noiseParameter1	dataset1	0
condition1	4.3171870667421315	1.47	obs_y1		noiseParameter1	dataset1	0
condition1	4.358379769600382	1.475	obs_y1		noiseParameter1	dataset1	0
condition1	4.411310320177076	1.48	obs_y1		noiseParameter1	dataset1	0
condition1	4.454838079128373	1.485	obs_y1		noiseParameter1	dataset1	0
condition1	4.503423927229218	1.49	obs_y1		noiseParameter1	dataset1	0
condition1	4.549090245922155	1.495	obs_y1		noiseParameter1	dataset1	0
condition1	4.589039003373973	1.5	obs_y1		noiseParameter1	dataset1	0
condition1	4.637015343431296	1.5050000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	4.690025999033276	1.51	obs_y1		noiseParameter1	dataset1	0
condition1	4.736456208797655	1.5150000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	4.780636327134331	1.52	obs_y1		noiseParameter1	dataset1	0
condition1	4.828590443593177	1.5250000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	4.88165179232623	1.53	obs_y1		noiseParameter1	dataset1	0
condition1	4.920012501849032	1.5350000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	4.973242393280664	1.54	obs_y1		noiseParameter1	dataset1	0
condition1	5.017195593574623	1.545	obs_y1		noiseParameter1	dataset1	0
condition1	5.064876546052667	1.55	obs_y1		noiseParameter1	dataset1	0
condition1	5.119442300634485	1.555	obs_y1		noiseParameter1	dataset1	0
condition1	5.16599618502715	1.56	obs_y1		noiseParameter1	dataset1	0
condition1	5.21394766811466	1.565	obs_y1		noiseParameter1	dataset1	0
condition1	5.264602600391832	1.57	obs_y1		noiseParameter1	dataset1	0
condition1	5.305928538189534	1.575	obs_y1		noiseParameter1	dataset1	0
condition1	5.357589807479639	1.58	obs_y1		noiseParameter1	dataset1	0
condition1	5.400421676111541	1.585	obs_y1		noiseParameter1	dataset1	0
condition1	5.452055723686888	1.59	obs_y1		noiseParameter1	dataset1	0
condition1	5.497791346621022	1.595	obs_y1		noiseParameter1	dataset1	0
condition1	5.547284887753688	1.6	obs_y1		noiseParameter1	dataset1	0
condition1	5.598333971774014	1.605	obs_y1		noiseParameter1	dataset1	0
condition1	5.638656677815909	1.61	obs_y1		noiseParameter1	dataset1	0
condition1	5.703461873808707	1.615	obs_y1		noiseParameter1	dataset1	0
condition1	5.7340623392944945	1.62	obs_y1		noiseParameter1	dataset1	0
condition1	5.781094059852561	1.625	obs_y1		noiseParameter1	dataset1	0
condition1	5.843164586117874	1.6300000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.889342845477893	1.635	obs_y1		noiseParameter1	dataset1	0
condition1	5.936658547524702	1.6400000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.984975901515139	1.645	obs_y1		noiseParameter1	dataset1	0
condition1	6.029394216751942	1.6500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.072252042771561	1.655	obs_y1		noiseParameter1	dataset1	0
condition1	6.12639234329152	1.6600000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.169954160006551	1.665	obs_y1		noiseParameter1	dataset1	0
condition1	6.228393291989576	1.67	obs_y1		noiseParameter1	dataset1	0
condition1	6.269577597763465	1.675	obs_y1		noiseParameter1	dataset1	0
condition1	6.313440693008667	1.68	obs_y1		noiseParameter1	dataset1	0
condition1	6.364750742405882	1.685	obs_y1		noiseParameter1	dataset1	0
condition1	6.417569718095036	1.69	obs_y1		noiseParameter1	dataset1	0
condition1	6.4593856334472255	1.695	obs_y1		noiseParameter1	dataset1	0
condition1	6.505768964764476	1.7	obs_y1		noiseParameter1	dataset1	0
condition1	6.560801060557015	1.705	obs_y1		noiseParameter1	dataset1	0
condition1	6.608889439844295	1.71	obs_y1		noiseParameter1	dataset1	0
condition1	6.65195505974314	1.715	obs_y1		noiseParameter1	dataset1	0
condition1	6.700221272202483	1.72	obs_y1		noiseParameter1	dataset1	0
condition1	6.752989428686485	1.725	obs_y1		noiseParameter1	dataset1	0
condition1	6.789617000343476	1.73	obs_y1		noiseParameter1	dataset1	0
condition1	6.837865162453901	1.735	obs_y1		noiseParameter1	dataset1	0
condition1	6.890590278833042	1.74	obs_y1		noiseParameter1	dataset1	0
condition1	6.942108846487659	1.745	obs_y1		noiseParameter1	dataset1	0
condition1	6.99381952177916	1.75	obs_y1		noiseParameter1	dataset1	0
condition1	7.050098293179639	1.7550000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.093872713725742	1.76	obs_y1		noiseParameter1	dataset1	0
condition1	7.13475290417323	1.7650000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.1838806326032145	1.77	obs_y1		noiseParameter1	dataset1	0
condition1	7.224916377943776	1.7750000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.280212241292193	1.78	obs_y1		noiseParameter1	dataset1	0
condition1	7.32644648729461	1.7850000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.379196448688622	1.79	obs_y1		noiseParameter1	dataset1	0
condition1	7.418970663742731	1.795	obs_y1		noiseParameter1	dataset1	0
condition1	7.47733902642184	1.8	obs_y1		noiseParameter1	dataset1	0
condition1	7.533383577247702	1.805	obs_y1		noiseParameter1	dataset1	0
condition1	7.569484553628975	1.81	obs_y1		noiseParameter1	dataset1	0
