 Count  Overhead File                                                                                                       Line Function
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_19AsmParser15parseExpressionERPKN4llvm6MCExprERNS1_5SMLocE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_112X86AsmParser16parsePrimaryExprERPKN4llvm6MCExprERNS1_5SMLocE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_112X86AsmParser13ParseRegisterERN4llvm10MCRegisterERNS1_5SMLocES5_b
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_19AsmParser3LexEv
     1         1 /usr/lib/x86_64-linux-gnu/libc.so.6                                                                          ? isalpha
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11SplitEditor11hoistCopiesEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm5APInt7umul_ovERKS0_Rb
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm5APIntmlERKS0_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17JumpThreadingPass15splitBlockPredsEPNS_10BasicBlockENS_8ArrayRefIS2_EEPKc
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm22SplitBlockPredecessorsEPNS_10BasicBlockENS_8ArrayRefIS1_EEPKcPNS_14DomTreeUpdaterEPNS_8LoopInfoEPNS_16MemorySSAUpdaterEb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL26SplitBlockPredecessorsImplPN4llvm10BasicBlockENS_8ArrayRefIS1_EEPKcPNS_14DomTreeUpdaterEPNS_13DominatorTreeEPNS_8LoopInfoEPNS_16MemorySSAUpdaterEb
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11Instruction20replaceSuccessorWithEPNS_10BasicBlockES2_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13MCELFStreamer9emitLabelEPNS_8MCSymbolENS_5SMLocE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16MCObjectStreamer9emitLabelEPNS_8MCSymbolENS_5SMLocE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11MCAssembler14registerSymbolERKNS_8MCSymbolE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm28MachineModuleInfoWrapperPass14doFinalizationERNS_6ModuleE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm9MCContext5resetEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8RAGreedy13tryLocalSplitERKNS_12LiveIntervalERNS_15AllocationOrderERNS_15SmallVectorImplINS_8RegisterEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8RAGreedy14calcGapWeightsENS_10MCRegisterERNS_15SmallVectorImplIfEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm12MachineInstr32isCandidateForAdditionalCallInfoENS0_9QueryTypeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16InstCombinerImpl31SimplifyMultipleUseDemandedBitsEPNS_11InstructionERKNS_5APIntERNS_9KnownBitsEjRKNS_13SimplifyQueryE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm9KnownBitsD1Ev
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZSt16__introsort_loopIPN4llvm3cfg6UpdateIPNS0_10BasicBlockEEElN9__gnu_cxx5__ops15_Iter_comp_iterIZNS1_15LegalizeUpdatesIS4_EEvNS0_8ArrayRefINS2_IT_EEEERNS0_15SmallVectorImplISD_EEbbEUlRKS5_SJ_E_EEEvSC_SC_T0_T1_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10DwarfDebugD0Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16DebugHandlerBaseD1Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16DwarfCompileUnit35constructAbstractSubprogramScopeDIEEPNS_12LexicalScopeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16DwarfCompileUnit13addGlobalNameENS_9StringRefERKNS_3DIEEPKNS_7DIScopeE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm18ExecutionDomainFix14visitSoftInstrEPNS_12MachineInstrEj
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm22CriticalAntiDepBreaker10StartBlockEPNS_17MachineBasicBlockE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_111CopyTracker9trackCopyEPN4llvm12MachineInstrERKNS1_18TargetRegisterInfoERKNS1_15TargetInstrInfoEb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm24MachineDominanceFrontier20runOnMachineFunctionERNS_15MachineFunctionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm28ForwardDominanceFrontierBaseINS_17MachineBasicBlockEE9calculateERKNS_17DominatorTreeBaseIS1_Lb0EEEPKNS_15DomTreeNodeBaseIS1_EE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_113InlineSpillerD0Ev
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm14SpillPlacement6finishEv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm13CoalescerPair13isCoalescableEPKNS_12MachineInstrE.part.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8RAGreedy8tryEvictERKNS_12LiveIntervalERNS_15AllocationOrderERNS_15SmallVectorImplINS_8RegisterEEEhRKNS_8SmallSetIS7_Lj16ESt4lessIS7_EEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm22DefaultEvictionAdvisor24tryFindEvictionCandidateERKNS_12LiveIntervalERKNS_15AllocationOrderEhRKNS_8SmallSetINS_8RegisterELj16ESt4lessIS8_EEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm22DefaultEvictionAdvisor31canEvictInterferenceBasedOnCostERKNS_12LiveIntervalENS_10MCRegisterEbRNS_12EvictionCostERKNS_8SmallSetINS_8RegisterELj16ESt4lessIS8_EEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13LexicalScopes23assignInstructionRangesERNS_15SmallVectorImplISt4pairIPKNS_12MachineInstrES5_EEERNS_8DenseMapIS5_PNS_12LexicalScopeENS_12DenseMapInfoIS5_vEENS_6detail12DenseMapPairIS5_SB_EEEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12MachineInstr17addRegisterKilledENS_8RegisterEPKNS_18TargetRegisterInfoEb
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm19MachineRegisterInfo14clearKillFlagsENS_8RegisterE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_115MachineLICMBase20runOnMachineFunctionERN4llvm15MachineFunctionE.part.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_115MachineLICMImpl3runERN4llvm15MachineFunctionE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_115MachineLICMImpl5HoistEPN4llvm12MachineInstrEPNS1_17MachineBasicBlockEPNS1_11MachineLoopE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15MachineFunction22finalizeDebugInstrRefsEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SelectionDAG14getSExtOrTruncENS_7SDValueERKNS_5SDLocENS_3EVTE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SelectionDAG7getNodeEjRKNS_5SDLocENS_3EVTENS_7SDValueENS_11SDNodeFlagsE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm16FoldingSetNodeIDeqERKS0_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm14TargetLowering20SimplifyDemandedBitsENS_7SDValueERKNS_5APIntERNS_9KnownBitsERNS0_17TargetLoweringOptEjb
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm15MachineFunction13getDataLayoutEv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL25foldAddSubBoolOfMaskedValPN4llvm6SDNodeERKNS_5SDLocERNS_12SelectionDAGE.isra.0
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17MachineBasicBlock18getFirstTerminatorEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_111DAGCombiner8visitSHLEPN4llvm6SDNodeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12InstrEmitter15EmitCopyFromRegEPNS_6SDNodeEjbNS_8RegisterERNS_13SmallDenseMapINS_7SDValueES3_Lj16ENS_12DenseMapInfoIS5_vEENS_6detail12DenseMapPairIS5_S3_EEEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm18TargetRegisterInfo22getMinimalPhysRegClassENS_10MCRegisterENS_3MVTE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL26runPartiallyInlineLibCallsRN4llvm8FunctionEPNS_17TargetLibraryInfoEPKNS_19TargetTransformInfoEPNS_13DominatorTreeEPNS_25OptimizationRemarkEmitterE.isra.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_111LSRInstance38FilterOutUndesirableDedicatedRegistersEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_14Cost11RateFormulaERKNS_7FormulaERN4llvm15SmallPtrSetImplIPKNS4_4SCEVEEERKNS4_8DenseSetIS8_NS4_12DenseMapInfoIS8_vEEEERKNS_6LSRUseEPS9_.constprop.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL20getScalingFactorCostRKN4llvm19TargetTransformInfoERKN12_GLOBAL__N_16LSRUseERKNS3_7FormulaERKNS_4LoopE.constprop.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm19TargetTransformInfo20getScalingFactorCostEPNS_4TypeEPNS_11GlobalValueENS_11StackOffsetEblj
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm19TargetTransformInfo5ModelINS_10X86TTIImplEE20getScalingFactorCostEPNS_4TypeEPNS_11GlobalValueENS_11StackOffsetEblj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_111LSRInstance17ImplementSolutionERKN4llvm15SmallVectorImplIPKNS_7FormulaEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK12_GLOBAL__N_111LSRInstance6ExpandERKNS_6LSRUseERKNS_8LSRFixupERKNS_7FormulaEN4llvm21ilist_iterator_w_bitsINSA_12ilist_detail12node_optionsINSA_11InstructionELb0ELb0EvLb1ENSA_10BasicBlockEEELb0ELb0EEERNSA_15SmallVectorImplINSA_14WeakTrackingVHEEE.constprop.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SCEVExpander13expandCodeForEPKNS_4SCEVEPNS_4TypeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SCEVExpander6expandEPKNS_4SCEVE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SCEVExpander25expandAddRecExprLiterallyEPKNS_14SCEVAddRecExprE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SCEVExpander25getAddRecExprPHILiterallyEPKNS_14SCEVAddRecExprEPKNS_4LoopERPNS_4TypeERb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution22isAvailableAtLoopEntryEPKNS_4SCEVEPKNS_4LoopE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution18getLoopDispositionEPKNS_4SCEVEPKNS_4LoopE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13PMDataManager3addEPNS_4PassEb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13PMDataManager30collectRequiredAndUsedAnalysesERNS_15SmallVectorImplIPNS_4PassEEERNS1_IPKvEES3_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm10DataLayout17getTypeSizeInBitsEPNS_4TypeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm26EliminateDuplicatePHINodesEPNS_10BasicBlockE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm26EliminateDuplicatePHINodesEPNS_10BasicBlockERNS_15SmallPtrSetImplIPNS_7PHINodeEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15SCCPInstVisitor22visitGetElementPtrInstERNS_17GetElementPtrInstE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm11Instruction11getFunctionEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm20NullPointerIsDefinedEPKNS_8FunctionEj
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm11Instruction16getNumSuccessorsEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm21ScopedNoAliasAAResult5aliasERKNS_14MemoryLocationES3_RNS_11AAQueryInfoEPKNS_11InstructionE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm21ScopedNoAliasAAResult16mayAliasInScopesEPKNS_6MDNodeES3_.part.0
     1         0 @juliasrc/llvm-remove-addrspaces.cpp                                                                       411 removeAddrspaces
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8Function15eraseFromParentEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8FunctionD1Ev
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ValueHandleBaseC2ENS0_14HandleBaseKindERKS0_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_16Mapper17mapSimpleMetadataEPKN4llvm8MetadataE
     1         0 @juliasrc/llvm-expand-atomic-modify.cpp                                                                    485 run
     1         0 @juliasrc/llvm-expand-atomic-modify.cpp                                                                    469 expandAtomicModify
     1         0 @juliasrc/llvm-late-gc-lowering.cpp                                                                       1649 ComputeLiveness
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/move.h                                                  194 swap<llvm::SparseBitVector<4096> >
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SparseBitVector.h                    466 operator=
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_list.h                                              855 operator=
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_list.h                                             1947 _M_move_assign
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_list.h                                              490 _M_move_nodes
     1         1 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_list.h                                              139 _M_move_nodes
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm19UnrollCostEstimatorC2EPKNS_4LoopERKNS_19TargetTransformInfoERKNS_15SmallPtrSetImplIPKNS_5ValueEEEj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11CodeMetrics17analyzeBasicBlockEPKNS_10BasicBlockERKNS_19TargetTransformInfoERKNS_15SmallPtrSetImplIPKNS_5ValueEEEbPKNS_4LoopE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm31TargetTransformInfoImplCRTPBaseINS_10X86TTIImplEE18getInstructionCostEPKNS_4UserENS_8ArrayRefIPKNS_5ValueEEENS_19TargetTransformInfo14TargetCostKindE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10X86TTIImpl18getCmpSelInstrCostEjPNS_4TypeES2_NS_7CmpInst9PredicateENS_19TargetTransformInfo14TargetCostKindENS5_16OperandValueInfoES7_PKNS_11InstructionE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12PatternMatch12MaxMin_matchINS_8ICmpInstENS0_7bind_tyINS_5ValueEEES5_NS0_12umax_pred_tyELb0EE5matchIS4_EEbPT_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17InjectTLIMappings3runERNS_8FunctionERNS_15AnalysisManagerIS1_JEEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm19SmallPtrSetImplBase4GrowEj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution14getSCEVAtScopeEPKNS_4SCEVEPKNS_4LoopE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution18computeSCEVAtScopeEPKNS_4SCEVEPKNS_4LoopE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution16createNodeForGEPEPNS_11GEPOperatorE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution10getGEPExprEPNS_11GEPOperatorERKNS_15SmallVectorImplIPKNS_4SCEVEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution10getMulExprERNS_15SmallVectorImplIPKNS_4SCEVEEENS2_11NoWrapFlagsEj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution11getConstantEPNS_11ConstantIntE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10FoldingSetINS_4SCEVEE10NodeEqualsEPKNS_14FoldingSetBaseEPNS3_4NodeERKNS_16FoldingSetNodeIDEjRS8_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12ScaledNumberImE9shiftLeftEi
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm8Function14hasFnAttributeENS_9Attribute8AttrKindE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm7GVNPass10performPREERNS_8FunctionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm7GVNPass10ValueTable12phiTranslateEPKNS_10BasicBlockES4_jRS0_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm7GVNPass10ValueTable16phiTranslateImplEPKNS_10BasicBlockES4_jRS0_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm7GVNPass10ExpressioneqERKS1_.part.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm14MemoryLocation3getEPKNS_9StoreInstE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm7GVNPass17propagateEqualityEPNS_5ValueES2_RKNS_14BasicBlockEdgeEb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm23MemoryDependenceResults24getPointerDependencyFromERKNS_14MemoryLocationEbNS_21ilist_iterator_w_bitsINS_12ilist_detail12node_optionsINS_11InstructionELb0ELb0EvLb1ENS_10BasicBlockEEELb0ELb0EEEPS8_PS7_Pj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm6detail19AnalysisResultModelINS_8FunctionENS_23ScalarEvolutionAnalysisENS_15ScalarEvolutionENS_15AnalysisManagerIS2_JEE11InvalidatorELb1EED0Ev
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolutionD1Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm23isImpliedByDomConditionENS_12CmpPredicateEPKNS_5ValueES3_PKNS_11InstructionERKNS_10DataLayoutE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL18isImpliedCondICmpsPKN4llvm8ICmpInstENS_12CmpPredicateEPKNS_5ValueES6_RKNS_10DataLayoutEb.constprop.0
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm22foldBranchToCommonDestEPNS_10BranchInstEPNS_14DomTreeUpdaterEPNS_16MemorySSAUpdaterEPKNS_19TargetTransformInfoEj.part.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm14LoopRotatePass3runERNS_4LoopERNS_15AnalysisManagerIS1_JRNS_27LoopStandardAnalysisResultsEEEES5_RNS_10LPMUpdaterE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12LoopRotationEPNS_4LoopEPNS_8LoopInfoEPKNS_19TargetTransformInfoEPNS_15AssumptionCacheEPNS_13DominatorTreeEPNS_15ScalarEvolutionEPNS_16MemorySSAUpdaterERKNS_13SimplifyQueryEbjbb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_110LoopRotate10rotateLoopEPN4llvm4LoopEb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm21GenericDomTreeUpdaterINS_14DomTreeUpdaterENS_13DominatorTreeENS_17PostDominatorTreeEE12applyUpdatesENS_8ArrayRefINS_3cfg6UpdateIPNS_10BasicBlockEEEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17DominatorTreeBaseINS_10BasicBlockELb0EE12applyUpdatesENS_8ArrayRefINS_3cfg6UpdateIPS1_EEEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm9GraphDiffIPNS_10BasicBlockELb0EE30popUpdateForIncrementalUpdatesEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution10forgetLoopEPKNS_4LoopE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution18visitAndClearUsersERNS_15SmallVectorImplIPNS_11InstructionEEERNS_15SmallPtrSetImplIS3_EERNS1_IPKNS_4SCEVEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_15State10addInfoForERN4llvm10BasicBlockE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15SmallVectorImplIN12_GLOBAL__N_111FactOrCheckEE12emplace_backIJS2_EEERS2_DpOT_.constprop.0.isra.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12DenseMapBaseINS_13SmallDenseMapISt4pairIPNS_10BasicBlockES4_EiLj4ENS_12DenseMapInfoIS5_vEENS_6detail12DenseMapPairIS5_iEEEES5_iS7_SA_EixEOS5_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12DenseMapBaseINS_13SmallDenseMapISt4pairIPNS_10BasicBlockES4_EiLj4ENS_12DenseMapInfoIS5_vEENS_6detail12DenseMapPairIS5_iEEEES5_iS7_SA_E15LookupBucketForIS5_EEbRKT_RPSA_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm38computeConstantRangeIncludingKnownBitsERKNS_9WithCacheIPKNS_5ValueEEEbRKNS_13SimplifyQueryE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13Float2IntPass3runERNS_8FunctionERNS_15AnalysisManagerIS1_JEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm6detail17AnalysisPassModelINS_8FunctionENS_21DominatorTreeAnalysisENS_15AnalysisManagerIS2_JEE11InvalidatorEJEE3runERS2_RS5_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm21DominatorTreeAnalysis3runERNS_8FunctionERNS_15AnalysisManagerIS1_JEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm14DomTreeBuilder11SemiNCAInfoINS_17DominatorTreeBaseINS_10BasicBlockELb0EEEE20CalculateFromScratchERS4_PNS5_15BatchUpdateInfoE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm14DomTreeBuilder11SemiNCAInfoINS_17DominatorTreeBaseINS_10BasicBlockELb0EEEE10runSemiNCAEv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm14DomTreeBuilder11SemiNCAInfoINS_17DominatorTreeBaseINS_10BasicBlockELb0EEEE11getNodeInfoEPS3_
