simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	0.5000000002849231	0.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.5082474148381265	0.05	obs_y1		noiseParameter1	dataset1	0
condition1	0.5163417956749957	0.1	obs_y1		noiseParameter1	dataset1	0
condition1	0.5242862919661587	0.15000000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	0.5320839821136313	0.2	obs_y1		noiseParameter1	dataset1	0
condition1	0.5397378802773519	0.25	obs_y1		noiseParameter1	dataset1	0
condition1	0.547250931379818	0.30000000000000004	obs_y1		noiseParameter1	dataset1	0
condition1	0.5546260125818848	0.35000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.5618659411757785	0.4	obs_y1		noiseParameter1	dataset1	0
condition1	0.5689734725333861	0.45	obs_y1		noiseParameter1	dataset1	0
condition1	0.5759512972979568	0.5	obs_y1		noiseParameter1	dataset1	0
condition1	0.5828020509494389	0.55	obs_y1		noiseParameter1	dataset1	0
condition1	0.5895283091046235	0.6000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.5961325888820002	0.65	obs_y1		noiseParameter1	dataset1	0
condition1	0.6026173571245959	0.7000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.6089850228753267	0.75	obs_y1		noiseParameter1	dataset1	0
condition1	0.6152379417007134	0.8	obs_y1		noiseParameter1	dataset1	0
condition1	0.6213784210360811	0.8500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.6274087135211156	0.9	obs_y1		noiseParameter1	dataset1	0
condition1	0.6333310269451141	0.9500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.639147520679363	1.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.7768059998228741	0.0	obs_y2		noiseParameter1	dataset1	0
condition1	0.7776637506409729	0.05	obs_y2		noiseParameter1	dataset1	0
condition1	0.7785066464790493	0.1	obs_y2		noiseParameter1	dataset1	0
condition1	0.7793349787728413	0.15000000000000002	obs_y2		noiseParameter1	dataset1	0
condition1	0.780149027518306	0.2	obs_y2		noiseParameter1	dataset1	0
condition1	0.7809490674232719	0.25	obs_y2		noiseParameter1	dataset1	0
condition1	0.7817353723506698	0.30000000000000004	obs_y2		noiseParameter1	dataset1	0
condition1	0.7825082025902017	0.35000000000000003	obs_y2		noiseParameter1	dataset1	0
condition1	0.7832678199539616	0.4	obs_y2		noiseParameter1	dataset1	0
condition1	0.7840144763142567	0.45	obs_y2		noiseParameter1	dataset1	0
condition1	0.7847484223412509	0.5	obs_y2		noiseParameter1	dataset1	0
condition1	0.785469895263976	0.55	obs_y2		noiseParameter1	dataset1	0
condition1	0.7861791367910446	0.6000000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.7868763812514433	0.65	obs_y2		noiseParameter1	dataset1	0
condition1	0.7875618510680307	0.7000000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.7882357750653188	0.75	obs_y2		noiseParameter1	dataset1	0
condition1	0.7888983660510079	0.8	obs_y2		noiseParameter1	dataset1	0
condition1	0.7895498428382055	0.8500000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.7901904132654903	0.9	obs_y2		noiseParameter1	dataset1	0
condition1	0.7908202808351313	0.9500000000000001	obs_y2		noiseParameter1	dataset1	0
