 Count  Overhead File                                                                                                       Line Function
     1         0 @juliasrc/codegen.cpp                                                                                     5278 emit_call_specfun_boxed
     1         0 @juliasrc/codegen.cpp                                                                                     5045 emit_jlcall
     1         0 @juliasrc/cgutils.cpp                                                                                     3914 boxed
     1         0 @juliasrc/cgutils.cpp                                                                                     4049 emit_allocobj
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/InstrTypes.h                         1490 addRetAttr
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/Attributes.h                          615 addRetAttribute
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm13AttributeList19addAttributeAtIndexERNS_11LLVMContextEjNS_9AttributeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm13AttributeList20addAttributesAtIndexERNS_11LLVMContextEjRKNS_11AttrBuilderE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm13AttributeList20setAttributesAtIndexERNS_11LLVMContextEjNS_12AttributeSetE
     1         0 @juliasrc/intrinsics.cpp                                                                                  1360 emit_intrinsic
     1         0 @juliasrc/intrinsics.cpp                                                                                   615 generic_bitcast
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm4Type11isIntegerTyEj
     1         0 @juliasrc/intrinsics.cpp                                                                                  1476 emit_intrinsic
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                       1203 ~SmallVector
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                        604 ~SmallVectorImpl
     1         0 @juliasrc/intrinsics.cpp                                                                                  1656 emit_untyped_intrinsic
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/IRBuilder.h                          2377 CreateFCmpUNE
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/IRBuilder.h                          2392 CreateFCmp
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13IRBuilderBase16CreateFCmpHelperENS_7CmpInst9PredicateEPNS_5ValueES4_RKNS_5TwineEPNS_6MDNodeENS_9FMFSourceEb
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm11LLVMContext23shouldDiscardValueNamesEv
     1         0 @juliasrc/intrinsics.cpp                                                                                  1818 emit_untyped_intrinsic
     1         0 @juliasrc/codegen.cpp                                                                                     9144 operator()
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm9DIBuilder14createFunctionEPNS_7DIScopeENS_9StringRefES3_PNS_6DIFileEjPNS_16DISubroutineTypeEjNS_6DINode7DIFlagsENS_12DISubprogram9DISPFlagsENS_24MDTupleTypedArrayWrapperINS_19DITemplateParameterEEEPSA_NSC_INS_6DITypeEEENSC_IS8_EES3_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12DISubprogram7getImplERNS_11LLVMContextEPNS_8MetadataEPNS_8MDStringES6_S4_jS4_jS4_jiNS_6DINode7DIFlagsENS0_9DISPFlagsES4_S4_S4_S4_S4_S4_S6_NS3_11StorageTypeEb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm6MDNodeC1ERNS_11LLVMContextEjNS_8Metadata11StorageTypeENS_8ArrayRefIPS3_EES7_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_18IRLinker23linkModuleFlagsMetadataEv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11NamedMDNode10addOperandEPNS_6MDNodeE
     1         0 @juliasrc/codegen.cpp                                                                                     9643 emit_function
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/simple_ilist.h                       147 back
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/ilist_node.h                         294 getValuePtr
     1         1 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/ilist_node.h                         249 getValuePtr<llvm::ilist_detail::node_options<llvm::Instruction, false, false, void, true, llvm::BasicBlock> >
     1         0 @juliasrc/codegen.cpp                                                                                     6523 emit_expr
     1         0 @juliasrc/ccall.cpp                                                                                       1583 emit_ccall
     1         0 @juliasrc/ccall.cpp                                                                                        758 interpret_ccall_symbol_arg
     1         0 @juliasrc/dlload.c                                                                                         549 jl_dlfind
     1         0 @juliasrc/dlload.c                                                                                         517 ijl_dlsym
     1         0 @juliasrc/dlload.c                                                                                         306 jl_find_dynamic_library_by_addr
     1         0 @juliasrc/sys.c                                                                                            732 ijl_pathname_for_symbol
     1         1 @juliasrc/codegen.cpp                                                                                     9359 emit_function
     1         1 @juliasrc/codegen.cpp                                                                                     5518 emit_call
     1         1 @juliasrc/codegen.cpp                                                                                     5286 emit_invoke
     1         0 @juliasrc/cgutils.cpp                                                                                     1212 split_value
     1         0 @juliasrc/codegen.cpp                                                                                     2145 emit_static_alloca
     1         0 @juliasrc/codegen.cpp                                                                                     2132 emit_static_alloca
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/InstrTypes.h                           69 operator new
     1         1 @juliasrc/ircode.c                                                                                        1418 unpack_codeloc
     1         0 @juliasrc/codegen.cpp                                                                                     4374 emit_builtin_call
     1         0 @juliasrc/cgutils.cpp                                                                                     2284 typed_load
     1         0 @juliasrc/cgutils.cpp                                                                                      559 maybe_mark_load_dereferenceable
     1         0 @juliasrc/cgutils.cpp                                                                                      533 maybe_mark_load_dereferenceable
     1         0 @juliasrc/cgutils.cpp                                                                                      541 maybe_mark_load_dereferenceable
     1         1 @juliasrc/codegen.cpp                                                                                     5024 emit_builtin_call
     1         0 @juliasrc/codegen.cpp                                                                                     6425 emit_expr
     1         1 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                        292 operator[]
     1         0 @juliasrc/codegen.cpp                                                                                     9586 emit_function
     1         1 @juliasrc/codegen.cpp                                                                                     9227 operator()
     1         0 @juliasrc/cgutils.cpp                                                                                     4243 emit_new_struct
     1         0 @juliasrc/cgutils.cpp                                                                                      650 julia_type_to_llvm
     1         0 @juliasrc/cgutils.cpp                                                                                      777 _julia_struct_to_llvm
     1         1 @juliasrc/ircode.c                                                                                         960 codelocs_parseheader
     1         0 @juliasrc/codegen.cpp                                                                                     6430 emit_expr
     1         1 @juliasrc/codegen.cpp                                                                                     1693 jl_cgval_t
     1         0 @juliasrc/cgutils.cpp                                                                                     1215 split_value
     1         0 @juliasrc/cgutils.cpp                                                                                     1162 split_value_into
     1         0 @juliasrc/codegen.cpp                                                                                     3464 emit_bits_compare
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/TrackingMDRef.h                        39 operator=
     1         1 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/TrackingMDRef.h                        89 untrack
     1         0 @juliasrc/codegen.cpp                                                                                     9498 emit_function
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/DenseMap.h                           350 operator[]
     1         1 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/DenseMap.h                           649 LookupBucketFor<long unsigned int>
     1         0 @juliasrc/codegen.cpp                                                                                     9340 emit_function
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/basic_string.h                                         6548 to_string
     1         0 @juliasrc/codegen.cpp                                                                                     9338 emit_function
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_tree.h                                              366 operator++
     1         0 @juliasrc/codegen.cpp                                                                                     8358 emit_function
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_set.h                                               520 insert
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_tree.h                                             2149 _M_insert_unique<int>
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11ValueMapper8mapValueERKNS_5ValueE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_18IRLinker11materializeEPN4llvm5ValueEb.part.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8Function6spliceENS_14ilist_iteratorINS_12ilist_detail12node_optionsINS_10BasicBlockELb0ELb0EvLb0EvEELb0ELb0EEEPS0_S6_S6_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm21SymbolTableListTraitsINS_10BasicBlockEJEE21transferNodesFromListERS2_NS_14ilist_iteratorINS_12ilist_detail12node_optionsIS1_Lb0ELb0EvLb0EvEELb0ELb0EEES8_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10BasicBlock9setParentEPNS_8FunctionE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13StringMapImpl9RemoveKeyEPNS_18StringMapEntryBaseE
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/TrackingMDRef.h                        41 operator=
     1         1 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/TrackingMDRef.h                        95 retrack
     1         1 @juliasrc/codegen.cpp                                                                                     9099 operator()
     1         0 @juliasrc/codegen.cpp                                                                                     5292 emit_invoke
     1         0 @juliasrc/codegen.cpp                                                                                     6434 emit_expr
     1         0 @juliasrc/codegen.cpp                                                                                     3270 emit_globalref
     1         0 @juliasrc/codegen.cpp                                                                                     2218 mark_julia_const
     1         0 @juliasrc/cgutils.cpp                                                                                     3222 emit_getfield_knownidx
     1         0 @juliasrc/codegen.cpp                                                                                     2078 emit_ptrgep
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/IRBuilder.h                          1899 CreateConstInBoundsGEP1_32
     1         0 @juliasrc/codegen.cpp                                                                                     8171 get_specsig_function
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13AttributeList3getERNS_11LLVMContextENS_12AttributeSetES3_NS_8ArrayRefIS3_EE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17AttributeListImplC1ENS_8ArrayRefINS_12AttributeSetEEE
     1         0 @juliasrc/codegen.cpp                                                                                     9696 emit_function
     1         0 @juliasrc/cgutils.cpp                                                                                     1685 emit_guarded_test<emit_function(llvm::orc::ThreadSafeModule&, jl_method_instance_t*, jl_code_info_t*, jl_value_t*, jl_value_t*, jl_codegen_params_t&, jl_code_instance_t*)::<lambda()> >
     1         0 @juliasrc/codegen.cpp                                                                                     9704 operator()
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17AttributeListImpl7ProfileERNS_16FoldingSetNodeIDENS_8ArrayRefINS_12AttributeSetEEE
     1         1 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                       1265 operator=
     1         0 @juliasrc/codegen.cpp                                                                                     5965 emit_ssaval_assign
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                       1242 operator=
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                       1012 operator=
     1         1 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                         78 size
     1         1 @juliasrc/codegen.cpp                                                                                     3112 general_use_analysis<simple_use_analysis(jl_codectx_t&, jl_value_t*)::<lambda(jl_value_t*)> >
     1         0 @juliasrc/codegen.cpp                                                                                     9679 emit_function
     1         0 @juliasrc/cgutils.cpp                                                                                     2020 emit_isa_and_defined
     1         0 @juliasrc/cgutils.cpp                                                                                     1725 emit_nullcheck_guard<emit_isa_and_defined(jl_codectx_t&, const jl_cgval_t&, jl_value_t*)::<lambda()> >
     1         0 @juliasrc/cgutils.cpp                                                                                     2021 operator()
     1         1 @juliasrc/cgutils.cpp                                                                                     1915 emit_isa
     1         0 @juliasrc/codegen.cpp                                                                                     9074 DebugLineTable
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/DebugLoc.h                             33 DebugLoc
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/TrackingMDRef.h                       114 TypedTrackingMDRef
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/TrackingMDRef.h                        33 TrackingMDRef
     1         1 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/TrackingMDRef.h                        84 track
     1         0 @juliasrc/codegen.cpp                                                                                     3463 emit_bits_compare
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8DenseMapIPKNS_5ValueENS_13MDAttachmentsENS_12DenseMapInfoIS3_vEENS_6detail12DenseMapPairIS3_S4_EEE4growEj
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/tuple                                                       1399 __less
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/tuple                                                       1403 __less
     1         0 @juliasrc/codegen.cpp                                                                                     8168 get_specsig_function
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm12AttributeSet12addAttributeERNS_11LLVMContextENS_9Attribute8AttrKindE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10FoldingSetINS_13AttributeImplEE10NodeEqualsEPKNS_14FoldingSetBaseEPNS3_4NodeERKNS_16FoldingSetNodeIDEjRS8_
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                        416 push_back
     1         1 @juliasrc/ircode.c                                                                                        1468 jl_uncompress1_codeloc
     1         0 @juliasrc/cgutils.cpp                                                                                     3221 emit_getfield_knownidx
     1         0 @juliasrc/cgutils.cpp                                                                                      996 data_pointer
     1         0 @juliasrc/cgutils.cpp                                                                                       74 maybe_decay_tracked
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/IRBuilder.h                          2159 CreateAddrSpaceCast
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/IRBuilder.h                          2196 CreateCast
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/IRBuilder.h                           165 Insert<llvm::Instruction>
     1         1 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_tree.h                                             1928 _M_lower_bound
     1         0 @juliasrc/intrinsics.cpp                                                                                  1316 emit_intrinsic
     1         1 @juliasrc/codegen.cpp                                                                                     6415 emit_expr
     1         0 @juliasrc/intrinsics.cpp                                                                                  1310 emit_intrinsic
     1         0 @juliasrc/ccall.cpp                                                                                       1060 emit_llvmcall
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm19parseAssemblyStringENS_9StringRefERNS_12SMDiagnosticERNS_11LLVMContextEPNS_11SlotMappingE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL17parseAssemblyIntoN4llvm15MemoryBufferRefEPNS_6ModuleEPNS_18ModuleSummaryIndexERNS_12SMDiagnosticEPNS_11SlotMappingEbNS_12function_refIFSt8optionalINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEENS_9StringRefESI_EEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8LLParser3RunEbNS_12function_refIFSt8optionalINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEENS_9StringRefESA_EEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8LLParser21parseTopLevelEntitiesEv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8LLParser12parseDeclareEv
     1         0 @juliasrc/codegen.cpp                                                                                     9339 emit_function
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/BasicBlock.h                          216 Create
     1         0 @juliasrc/codegen.cpp                                                                                     8356 emit_function
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_tree.h                                             2149 _M_insert_unique<int const&>
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10TypeFinder16incorporateValueEPKNS_5ValueE
     1         0 @juliasrc/codegen.cpp                                                                                     5228 emit_call_specfun_other
     1         0 @juliasrc/codegen.cpp                                                                                     5153 emit_call_specfun_other
     1         0 @juliasrc/intrinsics.cpp                                                                                   454 emit_unbox
     1         0 @juliasrc/codegen.cpp                                                                                     7970 gen_invoke_wrapper
     1         0 @juliasrc/codegen.cpp                                                                                     5180 emit_call_specfun_other
     1         0 @juliasrc/cgutils.cpp                                                                                      350 load_gc_roots
     1         0 @juliasrc/codegen.cpp                                                                                     2078 emit_ptrgep
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/IRBuilder.h                          1904 CreateConstInBoundsGEP1_32
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/Instructions.h                        983 CreateInBounds
     1         0 @Compiler/src/ssair/slot2ssa.jl                                                                            101 fixemup!(slot_filter::Compiler.var"#rename_uses!##0#rename_uses!##1", rename_slot::Compiler.var"#rename_uses!##2#rename_uses!##3"{Vector{Pair{Any, Any}}}, ir::Compiler.IRCode, ci::Core.CodeInfo, idx::Int64, stmt::Any)
     1         1 @Compiler/src/abstractinterpretation.jl                                                                    181 (::Compiler.var"#handle1#abstract_call_gf_by_type##1"{Int64, Compiler.Future{Compiler.MethodCallResult}, Int64, Vector{Union{Nothing, Core.CodeInstance}}, Core.MethodMatch, Compiler.ArgInfo, Compiler.StmtInfo, Compiler.CallInferenceState, Vector{Any}, Compiler.var"#tmerge##0#tmerge##1"{Compiler.InferenceLattice{Compiler.ConditionalsLattice{Compiler.PartialsLattice{Compiler.ConstsLattice}}}}, Compiler.var"#tmerge##0#tmerge##1"{Compiler.InferenceLattice{Compiler.InterC…
     1         0 @Compiler/src/tfuncs.jl                                                                                   1553 fieldtype_tfunc(𝕃::Compiler.InferenceLattice{Compiler.ConditionalsLattice{Compiler.PartialsLattice{Compiler.ConstsLattice}}}, s0::Any, name::Any)
     1         0 @Compiler/src/tfuncs.jl                                                                                     99 instanceof_tfunc(t::Any, astag::Bool)
     1         0 @julialib/julia/sys.so                                                                                       ? jfptr_instanceof_tfunc_24721.1
     1         0 @Compiler/src/tfuncs.jl                                                                                    127 instanceof_tfunc(t::Any, astag::Bool, troot::Type)
     1         0 @juliasrc/subtype.c                                                                                       4616 jl_type_intersection_env_s
     1         1 @juliasrc/subtype.c                                                                                       1528 subtype
     1         0 @Compiler/src/abstractinterpretation.jl                                                                    436 from_interprocedural!(interp::Compiler.NativeInterpreter, rt::Any, sv::Compiler.InferenceState, arginfo::Compiler.ArgInfo, maybecondinfo::Any)
     1         0 @Compiler/src/typelattice.jl                                                                               289 is_lattice_bool
     1         0 @juliasrc/builtins.c                                                                                       584 jl_f_issubtype
     1         0 @juliasrc/typemap.c                                                                                       1194 jl_typemap_level_assoc_exact
     1         0 @juliasrc/julia.h                                                                                         1715 jl_is_genericmemory
     1         0 @juliasrc/jltypes.c                                                                                       2406 inst_datatype_inner
     1         0 @juliasrc/jltypes.c                                                                                       1854 jl_precompute_memoized_dt
     1         0 @juliasrc/jltypes.c                                                                                        141 has_free_typevars
     1         1 @juliasrc/jltypes.c                                                                                        119 has_free_typevars
     1         0 @juliasrc/subtype.c                                                                                       1851 forall_exists_subtype
     1         1 @juliasrc/subtype.c                                                                                        330 save_env
     1         0 @juliasrc/jltypes.c                                                                                       2257 inst_datatype_inner
     1         0 @juliasrc/jltypes.c                                                                                       2042 normalize_unionalls
     1         0 @juliasrc/jltypes.c                                                                                       2049 normalize_unionalls
     1         0 @juliasrc/jltypes.c                                                                                       2023 may_substitute_ub
     1         0 @juliasrc/jltypes.c                                                                                       1988 _may_substitute_ub
     1         1 @juliasrc/jltypes.c                                                                                       1987 _may_substitute_ub
     1         0 @Compiler/src/ssair/ir.jl                                                                                  335 setindex!
     1         1 @Compiler/src/ssair/EscapeAnalysis.jl                                                                     1073 escape_call!(astate::Base.Compiler.EscapeAnalysis.AnalysisState{Compiler.GetNativeEscapeCache{Compiler.WorldView{Compiler.InternalCodeCache}}, Compiler.PartialsLattice{Compiler.ConstsLattice}}, pc::Int64, args::Vector{Any})
     1         0 @Compiler/src/ssair/EscapeAnalysis.jl                                                                      616 analyze_escapes(ir::Compiler.IRCode, nargs::Int64, 𝕃ₒ::Compiler.PartialsLattice{Compiler.ConstsLattice}, get_escape_cache::Compiler.GetNativeEscapeCache{Compiler.WorldView{Compiler.InternalCodeCache}})
     1         0 @Compiler/src/ssair/EscapeAnalysis.jl                                                                      857 escape_edges!
     1         0 @Compiler/src/ssair/EscapeAnalysis.jl                                                                      794 add_alias_change!(astate::Base.Compiler.EscapeAnalysis.AnalysisState{Compiler.GetNativeEscapeCache{Compiler.WorldView{Compiler.InternalCodeCache}}, Compiler.PartialsLattice{Compiler.ConstsLattice}}, x::Any, y::Any)
     1         1 @Compiler/src/abstractinterpretation.jl                                                                    898 abstract_call_method_with_const_args(interp::Compiler.NativeInterpreter, result::Compiler.MethodCallResult, f::Any, arginfo::Compiler.ArgInfo, si::Compiler.StmtInfo, match::Core.MethodMatch, sv::Compiler.InferenceState, invokecall::Nothing)
     1         0 @Compiler/src/typeinfer.jl                                                                                1051 typeinf_edge(interp::Compiler.NativeInterpreter, method::Method, atype::Any, sparams::Core.SimpleVector, caller::Compiler.InferenceState, edgecycle::Bool, edgelimited::Bool)
     1         0 @Compiler/src/cicache.jl                                                                                    71 get
     1         0 @juliasrc/gf.c                                                                                            3338 jl_rettype_inferred
     1         1 @juliasrc/gf.c                                                                                            3323 _jl_rettype_inferred
     1         1 @juliasrc/builtins.c                                                                                       770 jl_f__apply_iterate
     1         1 @juliasrc/builtins.c                                                                                       247 ijl_egal__bitstag
     1         0 @Compiler/src/ssair/EscapeAnalysis.jl                                                                      705 propagate_escape_change!
     1         0 @Compiler/src/ssair/EscapeAnalysis.jl                                                                      465 getaliases(xidx::Int64, estate::Base.Compiler.EscapeAnalysis.EscapeState)
     1         1 @Compiler/src/abstractinterpretation.jl                                                                   1047 maybe_get_const_prop_profitable(interp::Compiler.NativeInterpreter, result::Compiler.MethodCallResult, f::Any, arginfo::Compiler.ArgInfo, si::Compiler.StmtInfo, match::Core.MethodMatch, sv::Compiler.InferenceState)
     1         0 @Compiler/src/ssair/passes.jl                                                                             2051 mark_phi_cycles!(compact::Compiler.IncrementalCompact, safe_phis::IdSet{Int64}, phi::Int64)
     1         0 @Compiler/src/ssair/ir.jl                                                                                  568 _useref_getindex(stmt::Any, op::Int64)
     1         0 @Base/array.jl                                                                                             241 isassigned
     1         1 @Base/genericmemory.jl                                                                                     127 isassigned
     1         0 @Compiler/src/ssair/domtree.jl                                                                             353 SNCA!(domtree::Compiler.GenericDomTree{false}, blocks::Vector{Compiler.BasicBlock}, max_pre::Int64)
     1         0 @Compiler/src/ssair/passes.jl                                                                              615 lift_comparison_leaves!(tfunc::typeof(Compiler.egal_tfunc), compact::Compiler.IncrementalCompact, val::Any, cmp::Any, idx::Int64, 𝕃ₒ::Compiler.PartialsLattice{Compiler.ConstsLattice})
     1         0 @Compiler/src/ssair/passes.jl                                                                              307 walk_to_defs(compact::Compiler.IncrementalCompact, defssa::Any, typeconstraint::Any, predecessors::typeof(Compiler.phi_or_ifelse_predecessors), 𝕃ₒ::Compiler.PartialsLattice{Compiler.ConstsLattice})
     1         0 @Compiler/src/ssair/ir.jl                                                                                 1970 iterate_compact(compact::Compiler.IncrementalCompact)
     1         0 @Compiler/src/ssair/ir.jl                                                                                 1765 finish_current_bb!
     1         0 @Compiler/src/ssair/ir.jl                                                                                 1793 finish_current_bb!(compact::Compiler.IncrementalCompact, active_bb::Int64, old_result_idx::Int64, unreachable::Bool)
     1         0 @Compiler/src/ssair/ir.jl                                                                                  118 compute_basic_blocks(stmts::Vector{Any})
     1         0 @Compiler/src/ssair/ir.jl                                                                                   99 compute_basic_blocks(stmts::Vector{Any})
     1         1 @juliasrc/datatype.c                                                                                      1730 ijl_new_struct_uninit
     1         0 @julialib/julia/sys.so                                                                                       ? jfptr_YY.78_5991.1
     1         0 @Compiler/src/abstractinterpretation.jl                                                                   3132 #abstract_call##0
     1         1 @juliasrc/typemap.c                                                                                       1133 jl_typemap_entry_assoc_exact
     1         0 @juliasrc/smallintset.c                                                                                    197 jl_smallintset_insert
     1         0 @juliasrc/smallintset.c                                                                                    213 smallintset_rehash
     1         0 @juliasrc/smallintset.c                                                                                    116 jl_alloc_int_1d
     1         0 @Compiler/src/ssair/passes.jl                                                                              836 perform_lifting!(compact::Compiler.IncrementalCompact, visited_philikes::Vector{Union{Compiler.NewSSAValue, Compiler.OldSSAValue, Core.SSAValue}}, cache_key::Any, result_t::Any, lifted_leaves::IdDict{Any, Union{Nothing, Compiler.LiftedValue}}, stmt_val::Any, lazydomtree::Compiler.LazyGenericDomtree{false}, walker_callback::Compiler.TrivialWalker)
     1         0 @Compiler/src/ssair/inlining.jl                                                                            377 ir_inline_item!(compact::Compiler.IncrementalCompact, idx::Int64, argexprs::Vector{Any}, item::Compiler.InliningTodo, boundscheck::Symbol, todo_bbs::Vector{Tuple{Int64, Int64}})
     1         1 @juliasrc/builtins.c                                                                                       158 compare_fields
     1         0 @juliasrc/ircode.c                                                                                         870 jl_decode_value
     1         1 @juliasrc/datatype.c                                                                                      1887 set_nth_field
     1         0 @juliasrc/subtype.c                                                                                       1590 subtype
     1         0 @juliasrc/subtype.c                                                                                       1804 forall_exists_equal
     1         0 @juliasrc/subtype.c                                                                                       1741 equal_var
     1         1 @juliasrc/subtype.c                                                                                        131 lookup
     1         1 @Compiler/src/abstractinterpretation.jl                                                                   3138 abstract_eval_call(interp::Compiler.NativeInterpreter, e::Expr, sstate::Compiler.StatementState, sv::Compiler.IRInterpretationState)
     1         0 @julialib/julia/sys.so                                                                                       ? jfptr_infercalls_82181.1
     1         0 @Compiler/src/inferencestate.jl                                                                            337 Compiler.InferenceState(result::Compiler.InferenceResult, src::Core.CodeInfo, cache_mode::UInt8, interp::Compiler.NativeInterpreter)
     1         0 @Base/bitset.jl                                                                                             33 BitSet
     1         0 @Base/bitset.jl                                                                                             21 BitSet
     1         0 @Base/iddict.jl                                                                                             86 setindex!
     1         0 @juliasrc/iddict.c                                                                                         146 ijl_eqtable_put
     1         0 @juliasrc/iddict.c                                                                                          47 jl_table_assign_bp
     1         0 @juliasrc/builtins.c                                                                                       392 type_object_id_
     1         0 @juliasrc/builtins.c                                                                                       401 type_object_id_
     1         1 @juliasrc/builtins.c                                                                                       381 type_object_id_
     1         0 @juliasrc/module.c                                                                                        1518 bindingkey_eq
     1         1 @juliasrc/module.c                                                                                        1524 bindingkey_eq
     1         0 @Compiler/src/ssair/irinterp.jl                                                                            168 reprocess_instruction!(interp::Compiler.NativeInterpreter, inst::Compiler.Instruction, idx::Int64, bb::Int64, irsv::Compiler.IRInterpretationState)
     1         0 @Compiler/src/ssair/irinterp.jl                                                                             45 abstract_eval_invoke_inst(interp::Compiler.NativeInterpreter, inst::Compiler.Instruction, irsv::Compiler.IRInterpretationState)
     1         0 @Base/array.jl                                                                                             973 getindex
     1         0 @Base/array.jl                                                                                             297 _copyto_impl!
     1         0 @Base/range.jl                                                                                               5 Colon
     1         1 @Base/range.jl                                                                                             417 UnitRange
     1         0 @Compiler/src/ssair/passes.jl                                                                             2235 adce_pass!(ir::Compiler.IRCode, inlining::Compiler.InliningState{Compiler.NativeInterpreter})
