 Count  Overhead File                                                                                                       Line Function
     1         0 @Compiler/src/abstractinterpretation.jl                                                                   1061 maybe_get_const_prop_profitable(interp::Compiler.NativeInterpreter, result::Compiler.MethodCallResult, f::Any, arginfo::Compiler.ArgInfo, si::Compiler.StmtInfo, match::Core.MethodMatch, sv::Compiler.InferenceState)
     1         0 @Compiler/src/abstractinterpretation.jl                                                                   1182 const_prop_function_heuristic(interp::Compiler.NativeInterpreter, f::Any, arginfo::Compiler.ArgInfo, all_overridden::Bool, sv::Compiler.InferenceState)
     1         1 @juliasrc/jltypes.c                                                                                       2465 inst_datatype_inner
     1         0 @Compiler/src/abstractinterpretation.jl                                                                   1293 semi_concrete_eval_call(interp::Compiler.NativeInterpreter, mi::Core.MethodInstance, result::Compiler.MethodCallResult, arginfo::Compiler.ArgInfo, sv::Compiler.InferenceState)
     1         1 @Compiler/src/stmtinfo.jl                                                                                  186 SemiConcreteResult
     1         0 @Compiler/src/ssair/domtree.jl                                                                             194 DFS!(D::Compiler.DFSTree, blocks::Vector{Compiler.BasicBlock}, is_post_dominator::Bool)
     1         0 @Compiler/src/ssair/passes.jl                                                                             1564 sroa_pass!(ir::Compiler.IRCode, inlining::Compiler.InliningState{Compiler.NativeInterpreter})
     1         1 @Compiler/src/optimize.jl                                                                                 1416 statement_cost(ex::Expr, line::Int64, src::Compiler.IRCode, sptypes::Vector{Compiler.VarState}, params::Compiler.OptimizationParams)
     1         1 @juliasrc/gf.c                                                                                            4268 jl_lookup_generic_
     1         0 @Compiler/src/ssair/slot2ssa.jl                                                                            249 iterated_dominance_frontier(cfg::Compiler.CFG, liveness::Compiler.BlockLiveness, domtree::Compiler.GenericDomTree{false})
     1         1 @Compiler/src/abstractinterpretation.jl                                                                    472 from_interconditional(𝕃ᵢ::Compiler.InferenceLattice{Compiler.ConditionalsLattice{Compiler.PartialsLattice{Compiler.ConstsLattice}}}, rt::Any, sv::Compiler.InferenceState, arginfo::Compiler.ArgInfo, maybecondinfo::Any)
     1         0 @Compiler/src/ssair/passes.jl                                                                             1493 sroa_pass!(ir::Compiler.IRCode, inlining::Compiler.InliningState{Compiler.NativeInterpreter})
     1         0 @Compiler/src/ssair/passes.jl                                                                              494 lift_leaves(compact::Compiler.IncrementalCompact, field::Int64, leaves::Vector{Any}, 𝕃ₒ::Compiler.PartialsLattice{Compiler.ConstsLattice})
     1         0 @juliasrc/datatype.c                                                                                      2326 jl_field_isdefined_checked
     1         1 @juliasrc/datatype.c                                                                                      2305 ijl_field_isdefined
     1         1 @Compiler/src/abstractinterpretation.jl                                                                   3040 abstract_eval_special_value(interp::Compiler.NativeInterpreter, e::Any, sstate::Compiler.StatementState, sv::Compiler.InferenceState)
     1         0 @Compiler/src/ssair/inlining.jl                                                                            145 cfg_inline_item!(ir::Compiler.IRCode, idx::Int64, todo::Compiler.InliningTodo, state::Compiler.CFGInliningState, from_unionsplit::Bool)
     1         0 @Base/array.jl                                                                                            1203 _growend!
     1         1 @Base/int.jl                                                                                                86 -
     1         0 @Base/array.jl                                                                                             678 _collect(::Type{Int64}, itr::Base.Generator{Base.Iterators.Filter{Compiler.var"#domsort_ssa!##0#domsort_ssa!##1", Base.Generator{Vector{Int64}, Compiler.var"#domsort_ssa!##2#domsort_ssa!##3"{Int64, Vector{Int64}, Vector{Int64}}}}, typeof(identity)}, isz::Base.SizeUnknown)
     1         0 @Base/generator.jl                                                                                          45 iterate
     1         0 @Base/generator.jl                                                                                          48 iterate
     1         0 none                                                                                                         ? #domsort_ssa!##2
     1         0 @Compiler/src/ssair/slot2ssa.jl                                                                            290 rename_incoming_edge
     1         0 @julialib/julia/sys.so                                                                                       ? jfptr_add_edges_impl_87651.1
     1         0 @Compiler/src/stmtinfo.jl                                                                                   47 add_edges_impl(edges::Vector{Any}, info::Compiler.MethodMatchInfo)
     1         1 @Compiler/src/stmtinfo.jl                                                                                   73 _add_edges_impl(edges::Vector{Any}, info::Compiler.MethodMatchInfo, mi_edge::Bool)
     1         0 @Compiler/src/ssair/domtree.jl                                                                             435 snca_compress_worklist!(state::Vector{Compiler.SNCAData}, ancestors::Vector{Int64}, v::Int64, last_linked::Int64)
     1         0 @Compiler/src/ssair/inlining.jl                                                                            637 batch_inline!(ir::Compiler.IRCode, todo::Vector{Pair{Int64, Any}}, propagate_inbounds::Bool, interp::Compiler.NativeInterpreter)
     1         0 @Compiler/src/ssair/ir.jl                                                                                  738 CFGTransformState!(blocks::Vector{Compiler.BasicBlock}, allow_cfg_transforms::Bool)
     1         0 @Compiler/src/abstractinterpretation.jl                                                                    244 (::Compiler.var"#handle1#abstract_call_gf_by_type##1"{Int64, Compiler.Future{Compiler.MethodCallResult}, Int64, Vector{Union{Nothing, Core.CodeInstance}}, Core.MethodMatch, Compiler.ArgInfo, Compiler.StmtInfo, Compiler.CallInferenceState, Vector{Any}, Compiler.var"#tmerge##0#tmerge##1"{Compiler.InferenceLattice{Compiler.ConditionalsLattice{Compiler.PartialsLattice{Compiler.ConstsLattice}}}}, Compiler.var"#tmerge##0#tmerge##1"{Compiler.InferenceLattice{Compiler.InterConditionalsLattice{Compiler.PartialsLattice{Compiler.Const…
     1         0 @juliasrc/julia_internal.h                                                                                1870 jl_typemap_assoc_exact
     1         1 @juliasrc/builtins.c                                                                                       826 jl_f__apply_iterate
     1         1 @Base/runtime_internals.jl                                                                                1783 #specialize_method#8
     1         0 @juliasrc/subtype.c                                                                                       4184 intersect
     1         1 @juliasrc/subtype.c                                                                                       2116 obvious_subtype
     1         0 @juliasrc/typemap.c                                                                                       1207 jl_typemap_level_assoc_exact
     1         1 @juliasrc/builtins.c                                                                                       508 ijl_object_id_
     1         1 @juliasrc/genericmemory.c                                                                                  316 jl_memoryrefindex
     1         1 @Compiler/src/ssair/domtree.jl                                                                             264 compute_domtree_nodes!(domtree::Compiler.GenericDomTree{false})
     1         1 @juliasrc/subtype.c                                                                                        619 obviously_disjoint
     1         0 @Compiler/src/ssair/passes.jl                                                                             2218 adce_pass!(ir::Compiler.IRCode, inlining::Compiler.InliningState{Compiler.NativeInterpreter})
     1         0 @Compiler/src/ssair/passes.jl                                                                             2403 cfg_simplify!(ir::Compiler.IRCode)
     1         0 @juliasrc/jitlayers.cpp                                                                                   1622 operator()
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm6legacy11PassManagerD1Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm6legacy15PassManagerImplD0Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17PMTopLevelManagerD1Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZThn32_N12_GLOBAL__N_113MPPassManagerD0Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13PMDataManagerD1Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13FPPassManagerD0Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm24LiveVariablesWrapperPassD0Ev
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12DenseMapBaseINS_8DenseMapIPKvPNS_4PassENS_12DenseMapInfoIS3_vEENS_6detail12DenseMapPairIS3_S5_EEEES3_S5_S7_SA_EixERKS3_
     1         0 @juliasrc/ircode.c                                                                                         845 jl_decode_value
     1         0 @juliasrc/ircode.c                                                                                         704 jl_decode_value_phi
     1         0 @juliasrc/array.c                                                                                           82 new_array
     1         0 @juliasrc/julia.h                                                                                         1433 jl_field_type_concrete
     1         0 @Compiler/src/typelattice.jl                                                                               571 is_lattice_equal(lattice::Compiler.PartialsLattice{Compiler.ConstsLattice}, a::Any, b::Any)
     1         0 @Compiler/src/ssair/slot2ssa.jl                                                                             40 scan_slot_def_use(nargs::Int64, ci::Core.CodeInfo, code::Vector{Any})
     1         1 @juliasrc/genericmemory.c                                                                                  229 jl_genericmemory_copyto
     1         0 @juliasrc/iddict.c                                                                                         101 jl_table_assign_bp
     1         0 @juliasrc/iddict.c                                                                                          25 ijl_idtable_rehash
     1         1 @juliasrc/iddict.c                                                                                          44 jl_table_assign_bp
     1         1 @Compiler/src/abstractinterpretation.jl                                                                    611 abstract_call_method(interp::Compiler.NativeInterpreter, method::Method, sig::Any, sparams::Core.SimpleVector, hardlimit::Bool, si::Compiler.StmtInfo, sv::Compiler.InferenceState)
     1         1 @Compiler/src/abstractinterpretation.jl                                                                   1333 const_prop_call(interp::Compiler.NativeInterpreter, mi::Core.MethodInstance, result::Compiler.MethodCallResult, arginfo::Compiler.ArgInfo, sv::Compiler.InferenceState, concrete_eval_result::Nothing)
     1         0 @Compiler/src/ssair/slot2ssa.jl                                                                             38 scan_slot_def_use(nargs::Int64, ci::Core.CodeInfo, code::Vector{Any})
     1         0 @Compiler/src/ssair/slot2ssa.jl                                                                              8 SlotInfo
     1         1 @Base/array.jl                                                                                            1586 sizehint!(a::Vector{Int64}, sz::Int64; first::Bool, shrink::Bool)
     1         0 @Compiler/src/ssair/slot2ssa.jl                                                                            682 construct_ssa!(ci::Core.CodeInfo, ir::Compiler.IRCode, sv::Compiler.OptimizationState{Compiler.NativeInterpreter}, domtree::Compiler.GenericDomTree{false}, defuses::Vector{Compiler.SlotInfo}, 𝕃ₒ::Compiler.PartialsLattice{Compiler.ConstsLattice})
     1         0 @Compiler/src/tfuncs.jl                                                                                   1083 getfield_tfunc(𝕃::Compiler.InferenceLattice{Compiler.ConditionalsLattice{Compiler.PartialsLattice{Compiler.ConstsLattice}}}, s00::Any, name::Any, boundscheck_or_order::Any)
     1         1 @juliasrc/datatype.c                                                                                      1835 ijl_get_nth_field
     1         0 @Compiler/src/ssair/inlining.jl                                                                            800 compileable_specialization(code::Core.CodeInstance, effects::Compiler.Effects, et::Compiler.InliningEdgeTracker, info::Compiler.CallInfo, state::Compiler.InliningState{Compiler.NativeInterpreter})
     1         1 @juliasrc/julia.h                                                                                         1817 jl_egal__unboxed_
     1         0 @juliasrc/jitlayers.cpp                                                                                   1297 registerRTDyldJITObject
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/StringMap.h                          330 insert
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/StringMap.h                          385 try_emplace_with_hash<llvm::object::SectionRef>
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/StringMapEntry.h                     126 create<llvm::MallocAllocator, llvm::object::SectionRef>
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/StringMapEntry.h                      52 allocateWithKey<llvm::MallocAllocator>
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/Support/AllocatorBase.h                   92 Allocate
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16SelectionDAGISel9MorphNodeEPNS_6SDNodeEjNS_8SDVTListENS_8ArrayRefINS_7SDValueEEEj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SelectionDAG11MorphNodeToEPNS_6SDNodeEjNS_8SDVTListENS_8ArrayRefINS_7SDValueEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SelectionDAG19FindNodeOrInsertPosERKNS_16FoldingSetNodeIDERKNS_5SDLocERPv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10FoldingSetINS_6SDNodeEE10NodeEqualsEPKNS_14FoldingSetBaseEPNS3_4NodeERKNS_16FoldingSetNodeIDEjRS8_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL13AddNodeIDNodeRN4llvm16FoldingSetNodeIDEPKNS_6SDNodeE
     1         0 @juliasrc/pipeline.cpp                                                                                     741 createMPM
     1         0 @juliasrc/pipeline.cpp                                                                                     642 buildPipeline
     1         0 @juliasrc/pipeline.cpp                                                                                     573 buildIntrinsicLoweringPipeline
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/PassManager.h                         201 addPass<RemoveNIPass>
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm22CriticalAntiDepBreaker21BreakAntiDependenciesERKSt6vectorINS_5SUnitESaIS2_EENS_26MachineInstrBundleIteratorINS_12MachineInstrELb0EEES9_jRS1_ISt4pairIPS8_SB_ESaISC_EE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm22CriticalAntiDepBreaker18PrescanInstructionERNS_12MachineInstrE
     1         0 @juliasrc/pipeline.cpp                                                                                     784 run
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/Passes/PassBuilder.h                     105 ~PassBuilder
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                       1202 ~SmallVector
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                        341 destroy_range
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/std_function.h                                          373 ~function
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/std_function.h                                          260 ~_Function_base
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNSt17_Function_handlerIFbN4llvm9StringRefERNS0_11PassManagerINS0_15MachineFunctionENS0_15AnalysisManagerIS3_JEEEJEEENS0_8ArrayRefINS0_11PassBuilder15PipelineElementEEEEZNS0_16X86TargetMachine28registerPassBuilderCallbacksERS9_EUlS1_S7_SB_E5_E10_M_managerERSt9_Any_dataRKSH_St18_Manager_operation
     1         0 @Compiler/src/ssair/domtree.jl                                                                             377 SNCA!(domtree::Compiler.GenericDomTree{false}, blocks::Vector{Compiler.BasicBlock}, max_pre::Int64)
     1         0 @Base/promotion.jl                                                                                         653 min
     1         1 @Base/essentials.jl                                                                                        849 ifelse
     1         0 @Compiler/src/ssair/inlining.jl                                                                            622 batch_inline!(ir::Compiler.IRCode, todo::Vector{Pair{Int64, Any}}, propagate_inbounds::Bool, interp::Compiler.NativeInterpreter)
     1         0 @Compiler/src/ssair/inlining.jl                                                                             95 Compiler.CFGInliningState(ir::Compiler.IRCode)
     1         0 @juliasrc/datatype.c                                                                                      1732 ijl_new_struct_uninit
     1         0 @Compiler/src/tfuncs.jl                                                                                   1806 _apply_type_tfunc(𝕃::Compiler.InferenceLattice{Compiler.ConditionalsLattice{Compiler.PartialsLattice{Compiler.ConstsLattice}}}, headtype::Any, argtypes::Vector{Any})
     1         0 @juliasrc/gf.c                                                                                            4805 sort_mlmatches
     1         1 @juliasrc/gf.c                                                                                            2822 check_interferences_covers
     1         0 @Compiler/src/ssair/ir.jl                                                                                 1506 process_node!(compact::Compiler.IncrementalCompact, result_idx::Int64, inst::Compiler.Instruction, idx::Int64, processed_idx::Int64, active_bb::Int64, do_rename_ssa::Bool)
     1         0 @Compiler/src/ssair/domtree.jl                                                                             118 resize!
     1         0 @Compiler/src/abstractinterpretation.jl                                                                   3733 scan_specified_partitions(query::typeof(Compiler.abstract_eval_partition_load), walk_binding_partition::typeof(Compiler.walk_binding_partition), interp::Nothing, g::GlobalRef, wwr::Compiler.WorldWithRange)
     1         0 @Base/runtime_internals.jl                                                                                 288 convert
     1         0 @Compiler/src/abstractinterpretation.jl                                                                   4273 typeinf_local(interp::Compiler.NativeInterpreter, frame::Compiler.InferenceState, nextresult::Compiler.CurrentState)
     1         0 @juliasrc/ircode.c                                                                                         884 jl_decode_value
     1         0 @juliasrc/datatype.c                                                                                      1740 ijl_new_struct_uninit
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm14VirtRegAuxInfo29calculateSpillWeightsAndHintsEv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm14VirtRegAuxInfo16weightCalcHelperERNS_12LiveIntervalEPNS_9SlotIndexES4_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15SmallVectorImplISt5tupleIJPKNS_10BasicBlockENS_12SuccIteratorIKNS_11InstructionES3_EES8_EEEaSERKSA_.isra.0
     1         0 @juliasrc/method.c                                                                                        1612 jl_add_method_root
     1         0 @juliasrc/array.c                                                                                          260 ijl_array_ptr_1d_push
     1         0 @juliasrc/array.c                                                                                          222 ijl_array_grow_end
     1         1 @Compiler/src/typeinfer.jl                                                                                 141 finish!(interp::Compiler.NativeInterpreter, caller::Compiler.InferenceState, validation_world::UInt64, time_before::UInt64)
     1         1 @juliasrc/jltypes.c                                                                                        124 has_free_typevars
     1         1 @juliasrc/smallintset.c                                                                                    122 jl_smallintset_lookup
     1         1 @Compiler/src/tfuncs.jl                                                                                   1004 getfield_nothrow(𝕃::Compiler.PartialsLattice{Compiler.ConstsLattice}, s00::Any, name::Any, boundscheck::Bool)
     1         0 @Compiler/src/ssair/passes.jl                                                                             2153 adce_pass!(ir::Compiler.IRCode, inlining::Compiler.InliningState{Compiler.NativeInterpreter})
     1         1 @Compiler/src/ssair/passes.jl                                                                             2067 is_union_phi
     1         0 @Compiler/src/typeinfer.jl                                                                                 646 finishinfer!(me::Compiler.InferenceState, interp::Compiler.NativeInterpreter, cycleid::Int64, opt_cache::IdDict{Core.MethodInstance, Core.CodeInstance})
     1         1 @Compiler/src/validation.jl                                                                                 63 maybe_validate_code(mi::Core.MethodInstance, src::Core.CodeInfo, kind::String)
     1         0 @Compiler/src/optimize.jl                                                                                  822 scan_non_dataflow_flags!(inst::Compiler.Instruction, sv::Compiler.PostOptAnalysisState)
     1         0 @Compiler/src/ssair/ir.jl                                                                                    3 isterminator
     1         0 @Compiler/src/ssair/ir.jl                                                                                 2077 just_fixup!(compact::Compiler.IncrementalCompact, new_new_nodes_offset::Nothing, late_fixup_offset::Nothing)
     1         0 @Base/array.jl                                                                                            1412 append!
     1         0 @Base/array.jl                                                                                             296 _copyto_impl!
     1         0 @Base/abstractarray.jl                                                                                     702 checkbounds
     1         0 @Base/abstractarray.jl                                                                                     692 checkbounds
     1         0 @Base/abstractarray.jl                                                                                     760 checkindex
     1         0 @Base/abstractarray.jl                                                                                     757 checkindex
     1         1 @Base/int.jl                                                                                               559 <
     1         0 @Compiler/src/ssair/inlining.jl                                                                            855 resolve_todo(mi::Core.MethodInstance, result::Nothing, info::Compiler.CallInfo, flag::UInt32, state::Compiler.InliningState{Compiler.NativeInterpreter})
     1         1 @Base/Base_compiler.jl                                                                                      81 getproperty
     1         1 @Compiler/src/typeinfer.jl                                                                                   ? record_slot_assign!(sv::Compiler.InferenceState)
     1         1 @Compiler/src/typeinfer.jl                                                                                 802 record_slot_assign!(sv::Compiler.InferenceState)
     1         0 @Compiler/src/ssair/domtree.jl                                                                             177 DFS!(D::Compiler.DFSTree, blocks::Vector{Compiler.BasicBlock}, is_post_dominator::Bool)
     1         0 @juliasrc/typemap.c                                                                                        701 jl_typemap_intersection_visitor
     1         1 @juliasrc/typemap.c                                                                                        485 jl_typemap_intersection_memory_visitor
     1         1 @Compiler/src/typeinfer.jl                                                                                 230 finish_nocycle(::Compiler.NativeInterpreter, frame::Compiler.InferenceState, time_before::UInt64)
     1         1 @Compiler/src/tfuncs.jl                                                                                   2295 _builtin_nothrow(𝕃::Compiler.InferenceLattice{Compiler.ConditionalsLattice{Compiler.PartialsLattice{Compiler.ConstsLattice}}}, f::Core.Builtin, argtypes::Vector{Any}, rt::Any)
     1         0 @Compiler/src/ssair/passes.jl                                                                              615 lift_comparison_leaves!(tfunc::typeof(Compiler.egal_tfunc), compact::Compiler.IncrementalCompact, val::Any, cmp::Any, idx::Int64, 𝕃ₒ::Compiler.PartialsLattice{Compiler.ConstsLattice})
     1         0 @Compiler/src/ssair/passes.jl                                                                              307 walk_to_defs(compact::Compiler.IncrementalCompact, defssa::Any, typeconstraint::Any, predecessors::typeof(Compiler.phi_or_ifelse_predecessors), 𝕃ₒ::Compiler.PartialsLattice{Compiler.ConstsLattice})
     1         0 @Compiler/src/ssair/ir.jl                                                                                   47 basic_blocks_starts
     1         1 @Compiler/src/ssair/slot2ssa.jl                                                                              ? construct_ssa!(ci::Core.CodeInfo, ir::Compiler.IRCode, sv::Compiler.OptimizationState{Compiler.NativeInterpreter}, domtree::Compiler.GenericDomTree{false}, defuses::Vector{Compiler.SlotInfo}, 𝕃ₒ::Compiler.PartialsLattice{Compiler.ConstsLattice})
     1         1 @juliasrc/support/rle.c                                                                                     54 rle_index_to_reference
     1         0 @Compiler/src/ssair/EscapeAnalysis.jl                                                                      465 getaliases(xidx::Int64, estate::Base.Compiler.EscapeAnalysis.EscapeState)
     1         1 @Compiler/src/ssair/EscapeAnalysis.jl                                                                      464 getaliases(xidx::Int64, estate::Base.Compiler.EscapeAnalysis.EscapeState)
     1         0 @Compiler/src/ssair/EscapeAnalysis.jl                                                                      708 propagate_escape_change!
     1         0 @Compiler/src/ssair/EscapeAnalysis.jl                                                                      716 _propagate_escape_change!
     1         1 @juliasrc/gf.c                                                                                            1347 jl_compilation_sig
     1         1 @Compiler/src/abstractinterpretation.jl                                                                   2026 abstract_call_builtin(interp::Compiler.NativeInterpreter, f::Core.Builtin, ::Compiler.ArgInfo, sv::Compiler.IRInterpretationState)
     1         1 @Compiler/src/ssair/ir.jl                                                                                 1895 iterate_compact(compact::Compiler.IncrementalCompact)
     1         1 @juliasrc/typemap.c                                                                                       1132 jl_typemap_entry_assoc_exact
     1         0 @juliasrc/gf.c                                                                                            1293 jl_compilation_sig
     1         0 @juliasrc/gf.c                                                                                            1088 very_general_type
     1         0 @juliasrc/gf.c                                                                                            1090 very_general_type
     1         0 @juliasrc/support/ptrhash.c                                                                                 26 ptrhash_hfunc_wrapper
     1         0 @Compiler/src/ssair/passes.jl                                                                             2121 adce_pass!(ir::Compiler.IRCode, inlining::Compiler.InliningState{Compiler.NativeInterpreter})
     1         0 @juliasrc/gf.c                                                                                            1892 cache_method
     1         1 @Compiler/src/ssair/ir.jl                                                                                 1583 process_node!(compact::Compiler.IncrementalCompact, result_idx::Int64, inst::Compiler.Instruction, idx::Int64, processed_idx::Int64, active_bb::Int64, do_rename_ssa::Bool)
     1         1 @Compiler/src/optimize.jl                                                                                  815 scan_non_dataflow_flags!(inst::Compiler.Instruction, sv::Compiler.PostOptAnalysisState)
     1         0 @juliasrc/datatype.c                                                                                      1844 ijl_get_nth_field
     1         0 @Compiler/src/ssair/ir.jl                                                                                 2151 complete(compact::Compiler.IncrementalCompact)
     1         0 @juliasrc/subtype.c                                                                                       3356 finish_unionall
     1         0 @juliasrc/jltypes.c                                                                                       1563 jl_substitute_var_nothrow
     1         0 @juliasrc/jltypes.c                                                                                       2735 inst_type_w_
     1         0 @juliasrc/jltypes.c                                                                                       2602 inst_tuple_w_
     1         0 @juliasrc/subtype.c                                                                                       1837 exists_subtype
     1         1 @juliasrc/subtype.c                                                                                        369 restore_env
     1         0 @juliasrc/subtype.c                                                                                       4232 intersect
     1         0 @juliasrc/subtype.c                                                                                       4181 intersect
     1         0 @juliasrc/subtype.c                                                                                       2841 intersect_var
     1         0 @juliasrc/subtype.c                                                                                       2604 intersect_aside
     1         0 @juliasrc/subtype.c                                                                                       3173 finish_unionall
     1         0 @juliasrc/jltypes.c                                                                                        283 ijl_has_typevar
     1         0 @juliasrc/jltypes.c                                                                                        262 jl_has_bound_typevars
     1         0 @juliasrc/jltypes.c                                                                                        237 jl_has_bound_typevars
     1         1 @juliasrc/jltypes.c                                                                                        251 jl_has_bound_typevars
     1         0 @Compiler/src/tfuncs.jl                                                                                    941 try_compute_fieldidx(typ::Any, field::Any)
     1         0 @Base/runtime_internals.jl                                                                                1277 argument_datatype(t::Any)
     1         1 @juliasrc/rtutils.c                                                                                        680 ijl_argument_datatype
     1         1 @juliasrc/subtype.c                                                                                       2179 obvious_subtype
     1         1 @julialib/julia/sys.so                                                                                       ? jfptr_LT.EQ._59364.1
     1         0 @Base/expr.jl                                                                                               69 copy_exprs(x::Any)
     1         1 @Base/expr.jl                                                                                               42 copy(x::Core.PhiNode)
     1         1 @Compiler/src/inferencestate.jl                                                                            937 assign_parentchild!(child::Compiler.InferenceState, parent::Compiler.InferenceState)
     1         0 @Compiler/src/abstractinterpretation.jl                                                                    305 (::Compiler.var"#infercalls#abstract_call_gf_by_type##0"{Compiler.ArgInfo, Compiler.StmtInfo, Compiler.CallInferenceState, Compiler.Future{Compiler.CallMeta}, Vector{Compiler.MethodMatchTarget}, Vector{Any}, Compiler.var"#tmerge##0#tmerge##1"{Compiler.InferenceLattice{Compiler.ConditionalsLattice{Compiler.PartialsLattice{Compiler.ConstsLattice}}}}, Compiler.var"#tmerge##0#tmerge##1"{Compiler.InferenceLattice{Compiler.InterConditionalsLattice{Compiler.PartialsLattice{Compiler.ConstsLattice}}}}, Compiler.var"#⊑##0#⊑##1"{Compi…
     1         0 @Base/idset.jl                                                                                              82 delete!
     1         0 @Base/idset.jl                                                                                              71 _pop!
     1         0 @Compiler/src/cicache.jl                                                                                    39 intersect(a::Compiler.WorldRange, b::Compiler.WorldRange)
     1         1 @Base/int.jl                                                                                               561 <=
     1         0 @Compiler/src/ssair/ir.jl                                                                                  130 compute_basic_blocks(stmts::Vector{Any})
