 Count  Overhead File                                                                                                         Line Function
     1         0 @juliasrc/debuginfo.cpp                                                                                      150 jl_profile_atomic<JITDebugInfoRegistry::registerJITObject(const llvm::object::ObjectFile&, std::function<long unsigned int(const llvm::StringRef&)>)::<lambda()> >
     1         0 @juliasrc/signal-handling.c                                                                                  163 jl_lock_profile_wr
     1         0 /workspace/srcdir/libuv/src/unix/thread.c                                                                    415 uv_rwlock_wrlock
     1         0 /usr/lib/x86_64-linux-gnu/libc.so.6                                                                            ? __pthread_rwlock_wrlock
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm11MCAssembler6FinishEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm15ELFObjectWriter11writeObjectERNS_11MCAssemblerE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN12_GLOBAL__N_19ELFWriter11writeObjectERN4llvm11MCAssemblerE.constprop.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN12_GLOBAL__N_19ELFWriter18computeSymbolTableERN4llvm11MCAssemblerERKNS1_8DenseMapIPKNS1_8MCSymbolEjNS1_12DenseMapInfoIS7_vEENS1_6detail12DenseMapPairIS7_jEEEE.cold
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN12_GLOBAL__N_19ELFWriter11writeSymbolERKN4llvm11MCAssemblerERNS_17SymbolTableWriterEjRNS0_13ELFSymbolDataE.constprop.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN12_GLOBAL__N_117SymbolTableWriter11writeSymbolEjhmmhjb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm11raw_ostream5writeEPKcm
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm19raw_svector_ostream10write_implEPKcm
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm8RAGreedy13tryLocalSplitERKNS_12LiveIntervalERNS_15AllocationOrderERNS_15SmallVectorImplINS_8RegisterEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm9LiveRange13createDeadDefENS_9SlotIndexERNS_20BumpPtrAllocatorImplINS_15MallocAllocatorELm4096ELm4096ELm128EEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN12_GLOBAL__N_121CalcLiveRangeUtilBaseINS_20CalcLiveRangeUtilSetESt23_Rb_tree_const_iteratorIN4llvm9LiveRange7SegmentEESt3setIS5_St4lessIS5_ESaIS5_EEE13createDeadDefENS3_9SlotIndexEPNS3_20BumpPtrAllocatorImplINS3_15MallocAllocatorELm4096ELm4096ELm128EEEPNS3_6VNInfoE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZNK4llvm12SelectionDAG19haveNoCommonBitsSetENS_7SDValueES1_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm16TargetPassConfig25addMachineSSAOptimizationEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN12_GLOBAL__N_113X86PassConfig10addILPOptsEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm16TargetPassConfig7addPassEPKv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm15callDefaultCtorINS_30MachineTraceMetricsWrapperPassELb1EEEPNS_4PassEv
     1         0 @juliasrc/llvm-remove-addrspaces.cpp                                                                         230 removeAddrspaces
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/ValueMap.h                               84 ~ValueMap
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/optional                                                       656 ~optional
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/optional                                                       471 ~_Optional_base
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/optional                                                       398 ~_Optional_payload
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/optional                                                       277 _M_reset
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/optional                                                       257 _M_destroy
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/TrackingMDRef.h                          55 ~TrackingMDRef
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/TrackingMDRef.h                          90 untrack
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/Metadata.h                              353 untrack
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm16MetadataTracking7untrackEPvRNS_8MetadataE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZL13getFoldedCastN4llvm11Instruction7CastOpsEPNS_8ConstantEPNS_4TypeEb
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm17ConstantUniqueMapINS_12ConstantExprEE11getOrCreateEPNS_4TypeENS_19ConstantExprKeyTypeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm28MachineModuleInfoWrapperPass14doFinalizationERNS_6ModuleE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm9MCContext5resetEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm9MCSectionD1Ev
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm10MCFragment7destroyEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm19InstructionOrdering10initializeERKNS_15MachineFunctionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm12RegAllocBase16postOptimizationEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN12_GLOBAL__N_116HoistSpillHelper14hoistAllSpillsEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm9LiveRange19MergeValueInAsValueERKS0_PKNS_6VNInfoEPS3_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm16LiveRangeUpdater5flushEv.part.0
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm11IntervalMapINS_9SlotIndexEPKNS_12LiveIntervalELj8ENS_15IntervalMapInfoIS1_EEE8iterator10treeInsertES1_S1_S4_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm15ScalarEvolution15isLoopInvariantEPKNS_4SCEVEPKNS_4LoopE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm8DenseMapIPKNS_4SCEVENS_11SmallVectorINS_14PointerIntPairIPKNS_4LoopELj2ENS_15ScalarEvolution15LoopDispositionENS_21PointerLikeTypeTraitsIS8_EENS_18PointerIntPairInfoIS8_Lj2ESC_EEEELj2EEENS_12DenseMapInfoIS3_vEENS_6detail12DenseMapPairIS3_SG_EEE4growEj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm17PMTopLevelManager16AUFoldingSetNode7ProfileERNS_16FoldingSetNodeIDERKNS_13AnalysisUsageE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm19SmallPtrSetImplBaseC1EPPKvRKS0_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZNK4llvm12InstCombiner27computeOverflowForSignedAddERKNS_9WithCacheIPKNS_5ValueEEES7_PKNS_11InstructionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm11Instruction12copyMetadataERKS0_NS_8ArrayRefIjEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm13MDAttachments6insertEjRNS_6MDNodeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm23SmallVectorTemplateBaseINS_13MDAttachments10AttachmentELb0EE4growEm
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZZN4llvm17SLPVectorizerPass15vectorizeStoresENS_8ArrayRefIPNS_9StoreInstEEERNS_13slpvectorizer7BoUpSLPERNS_8DenseSetISt5tupleIJPNS_5ValueESB_SB_SB_jEENS_12DenseMapInfoISC_vEEEEENKUlRKSt3setISt4pairIjiEZNS0_15vectorizeStoresES4_S7_SG_E16StoreDistCompareSaISJ_EEE_clESO_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm17SLPVectorizerPass19vectorizeStoreChainENS_8ArrayRefIPNS_5ValueEEERNS_13slpvectorizer7BoUpSLPEjjRj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm15ValueHandleBase12ValueIsRAUWdEPNS_5ValueES2_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN12_GLOBAL__N_118LazyValueInfoCache10eraseValueEPN4llvm5ValueE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZNK4llvm8CallBase14getIntrinsicIDEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm15ScalarEvolution19isKnownViaInductionENS_12CmpPredicateEPKNS_4SCEVES4_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm15ScalarEvolution23SplitIntoInitAndPostIncEPKNS_4LoopEPKNS_4SCEVE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm18SCEVRewriteVisitorIN12_GLOBAL__N_119SCEVPostIncRewriterEE5visitEPKNS_4SCEVE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm10X86TTIImpl16getCastInstrCostEjPNS_4TypeES2_NS_19TargetTransformInfo15CastContextHintENS3_14TargetCostKindEPKNS_11InstructionE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm22ConvertCostTableLookupI13CostKindCostsEEPKNS_27TypeConversionCostTblEntryTIT_EENS_8ArrayRefIS4_EEiNS_3MVTES9_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm12PatternMatch22UAddWithOverflow_matchINS0_7bind_tyINS_5ValueEEES4_NS2_INS_11InstructionEEEE5matchINS_8ICmpInstEEEbPT_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm13GlobalOptPass3runERNS_6ModuleERNS_15AnalysisManagerIS1_JEEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZNK4llvm11Instruction26getNextNonDebugInstructionEb
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm19ReachingDefAnalysis15enterBasicBlockEPNS_17MachineBasicBlockE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm17MachineBasicBlock14canFallThroughEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZNK4llvm12X86InstrInfo13analyzeBranchERNS_17MachineBasicBlockERPS1_S4_RNS_15SmallVectorImplINS_14MachineOperandEEEb
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZNK4llvm12X86InstrInfo17analyzeBranchImplERNS_17MachineBasicBlockERPS1_S4_RNS_15SmallVectorImplINS_14MachineOperandEEERNS5_IPNS_12MachineInstrEEEb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm11SplitEditor14enterIntvAtEndERNS_17MachineBasicBlockE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm11IntervalMapINS_9SlotIndexEjLj9ENS_15IntervalMapInfoIS1_EEE8iterator6insertES1_S1_j
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm11IntervalMapINS_9SlotIndexEjLj9ENS_15IntervalMapInfoIS1_EEE10branchRootEj
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZNK4llvm12MachineInstr6isDeadERKNS_19MachineRegisterInfoEPNS_12LiveRegUnitsE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm12SelectionDAG22AssignTopologicalOrderEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm16DAGTypeLegalizer15AnalyzeNewValueERNS_7SDValueE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm16DAGTypeLegalizer10getTableIdENS_7SDValueE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm15ScalarEvolution27isImpliedCondOperandsHelperENS_12CmpPredicateEPKNS_4SCEVES4_S4_S4_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm15ScalarEvolution22isImpliedViaOperationsENS_12CmpPredicateEPKNS_4SCEVES4_S4_S4_j
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm15ScalarEvolution25computeConstantDifferenceEPKNS_4SCEVES3_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZNK4llvm4SCEV8operandsEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm14DomTreeBuilder11SemiNCAInfoINS_17DominatorTreeBaseINS_10BasicBlockELb0EEEE16attachNewSubtreeERS4_PNS_15DomTreeNodeBaseIS3_EE.isra.0
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm19haveNoCommonBitsSetERKNS_9WithCacheIPKNS_5ValueEEES6_RKNS_13SimplifyQueryE
     1         0 @juliasrc/llvm-late-gc-lowering.cpp                                                                         2426 PlaceGCFrameStores
     1         0 @juliasrc/llvm-late-gc-lowering.cpp                                                                         2352 AddInPredecessorLiveOuts
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_set.h                                                 511 insert
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_tree.h                                               2149 _M_insert_unique<llvm::BasicBlock* const&>
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_tree.h                                               1806 _M_insert_<llvm::BasicBlock* const&, std::_Rb_tree<llvm::BasicBlock*, llvm::BasicBlock*, std::_Identity<llvm::BasicBlock*>, std::less<llvm::BasicBlock*>, std::allocator<llvm::BasicBlock*> >::_Alloc_node>
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_tree.h                                                548 operator()<llvm::BasicBlock* const&>
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_tree.h                                                630 _M_create_node<llvm::BasicBlock* const&>
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm20formLCSSARecursivelyERNS_4LoopERKNS_13DominatorTreeEPKNS_8LoopInfoEPNS_15ScalarEvolutionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZL24formLCSSARecursivelyImplRN4llvm4LoopERKNS_13DominatorTreeEPKNS_8LoopInfoEPNS_15ScalarEvolutionERNS_13SmallDenseMapIPS0_NS_11SmallVectorIPNS_10BasicBlockELj1EEELj4ENS_12DenseMapInfoISB_vEENS_6detail12DenseMapPairISB_SF_EEEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm20BumpPtrAllocatorImplINS_15MallocAllocatorELm4096ELm4096ELm128EE8AllocateEmNS_5AlignE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm6detail17AnalysisPassModelINS_8FunctionENS_25BranchProbabilityAnalysisENS_15AnalysisManagerIS2_JEE11InvalidatorEJEE3runERS2_RS5_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm25BranchProbabilityAnalysis3runERNS_8FunctionERNS_15AnalysisManagerIS1_JEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm21BranchProbabilityInfo27computeEestimateBlockWeightERKNS_8FunctionEPNS_13DominatorTreeEPNS_17PostDominatorTreeE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm21BranchProbabilityInfo30getInitialEstimatedBlockWeightEPKNS_10BasicBlockE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm16computePeelCountEPNS_4LoopEjRNS_19TargetTransformInfo18PeelingPreferencesEjRNS_13DominatorTreeERNS_15ScalarEvolutionEPNS_15AssumptionCacheEj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZNSt17_Function_handlerIFvPN4llvm5ValueEjEZL24countToEliminateComparesRNS0_4LoopEjRNS0_15ScalarEvolutionEEUlS2_jE0_E9_M_invokeERKSt9_Any_dataOS2_Oj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm15ScalarEvolution17evaluatePredicateENS_12CmpPredicateEPKNS_4SCEVES4_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm13ConstantRangeD2Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm12function_refIFRNS_18BlockFrequencyInfoEvEE11callback_fnIZNS_8IRCEPass3runERNS_8FunctionERNS_15AnalysisManagerIS7_JEEEEUlvE_EES2_l
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm6detail17AnalysisPassModelINS_8FunctionENS_22BlockFrequencyAnalysisENS_15AnalysisManagerIS2_JEE11InvalidatorEJEE3runERS2_RS5_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm22BlockFrequencyAnalysis3runERNS_8FunctionERNS_15AnalysisManagerIS1_JEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm20LoopInstSimplifyPass3runERNS_4LoopERNS_15AnalysisManagerIS1_JRNS_27LoopStandardAnalysisResultsEEEES5_RNS_10LPMUpdaterE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm3cfg15LegalizeUpdatesIPNS_10BasicBlockEEEvNS_8ArrayRefINS0_6UpdateIT_EEEERNS_15SmallVectorImplIS7_EEbb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZZN4llvm3cfg15LegalizeUpdatesIPNS_10BasicBlockEEEvNS_8ArrayRefINS0_6UpdateIT_EEEERNS_15SmallVectorImplIS7_EEbbENKUlRKNS5_IS3_EESE_E_clESE_SE_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm12DenseMapBaseINS_13SmallDenseMapISt4pairIPNS_10BasicBlockES4_EiLj4ENS_12DenseMapInfoIS5_vEENS_6detail12DenseMapPairIS5_iEEEES5_iS7_SA_EixEOS5_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm12DenseMapBaseINS_13SmallDenseMapISt4pairIPNS_10BasicBlockES4_EiLj4ENS_12DenseMapInfoIS5_vEENS_6detail12DenseMapPairIS5_iEEEES5_iS7_SA_E15LookupBucketForIS5_EEbRKT_RPSA_
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/Instruction.def                         209 visit
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/Instruction.def                         209 visitCall
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/InstVisitor.h                           297 delegateCallInst
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/InstVisitor.h                           216 visitMemMoveInst
     1         0 @juliasrc/llvm-propagate-addrspaces.cpp                                                                      270 visitMemTransferInst
     1         0 @juliasrc/llvm-propagate-addrspaces.cpp                                                                      149 LiftPointer
     1         0 @juliasrc/llvm-propagate-addrspaces.cpp                                                                       78 PoisonValues
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                          564 push_back
     1         1 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ADT/SmallVector.h                           90 set_size
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm9DwarfUnit7addUIntERNS_12DIEValueListENS_5dwarf9AttributeESt8optionalINS3_4FormEEm
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm22CriticalAntiDepBreaker7ObserveERNS_12MachineInstrEjj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm23SmallVectorTemplateBaseISt4pairIjNS_11SmallVectorINS_8RegisterELj4EEEELb0EE4growEm
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm21GenericDomTreeUpdaterINS_21MachineDomTreeUpdaterENS_20MachineDominatorTreeENS_24MachinePostDominatorTreeEE16applyUpdatesImplILb0EEEvv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm21GenericDomTreeUpdaterINS_21MachineDomTreeUpdaterENS_20MachineDominatorTreeENS_24MachinePostDominatorTreeEE21splitPDTCriticalEdgesENS_8ArrayRefINS4_12CriticalEdgeEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm14DomTreeBuilder12ApplyUpdatesINS_17DominatorTreeBaseINS_17MachineBasicBlockELb1EEEEEvRT_RNS_9GraphDiffINS5_7NodePtrEXsrS5_15IsPostDominatorEEEPS9_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm14DomTreeBuilder11SemiNCAInfoINS_17DominatorTreeBaseINS_17MachineBasicBlockELb1EEEE15InsertReachableERS4_PNS5_15BatchUpdateInfoEPNS_15DomTreeNodeBaseIS3_EESB_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN12_GLOBAL__N_111DAGCombiner10visitSTOREEPN4llvm6SDNodeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN12_GLOBAL__N_111DAGCombiner15FindBetterChainEPN4llvm6SDNodeENS1_7SDValueE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN12_GLOBAL__N_111DAGCombiner16GatherAllAliasesEPN4llvm6SDNodeENS1_7SDValueERNS1_15SmallVectorImplIS4_EE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZN4llvm9SDDbgInfo5eraseEPKNS_6SDNodeE
     1         0 @juliasrc/llvm-late-gc-lowering.cpp                                                                          506 Number
     1         0 @juliasrc/llvm-late-gc-lowering.cpp                                                                          497 NumberBase
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_map.h                                                 499 operator[]
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_tree.h                                               2451 _M_emplace_hint_unique<const std::piecewise_construct_t&, std::tuple<llvm::Value* const&>, std::tuple<> >
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/stl_tree.h                                                630 _M_create_node<const std::piecewise_construct_t&, std::tuple<llvm::Value* const&>, std::tuple<> >
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                              ? _ZL17simplifyIntrinsicPN4llvm8CallBaseEPNS_5ValueENS_8ArrayRefIS3_EERKNS_13SimplifyQueryE
