k10,x7(t),k9,post_polish_error,x6(t),k8,x5(t),err,branch_size,k7,polish_source_hc_idx,k6,k5,x4(t)
5.011872585891376,0.9999996246369967,0.015399247204329041,1.6136681653026418e-7,4.288834399436014,6.232575977890056e-5,0.8410983392278067,1.6136681653026418e-7,1.0,0.11537306463349443,674.0,0.3970063805965715,0.4760026387467339,0.639000147490989
5.011872585889917,0.9737059886355588,0.015399288164180675,1.6136681702753957e-7,4.288817778627098,6.652976331550716e-5,0.8410983392284803,1.6136681702753957e-7,1.0,0.11537306902207584,752.0,0.39700638059653776,0.47600263874672166,0.6390001474909889
5.011872585888959,0.9056009249630332,0.015399314945834163,1.6136681735008056e-7,4.288806911537528,6.927844627541378e-5,0.8410983392289231,1.6136681735008056e-7,2.0,0.11537307189115471,606.0,0.39700638059650784,0.47600263874671067,0.6390001474909887
5.011872585888814,0.8896610862048279,0.015399319010211078,1.6136681740617892e-7,4.288805262752739,6.969553388285415e-5,0.8410983392289919,1.6136681740617892e-7,1.0,0.11537307232614914,143.0,0.39700638059651255,0.47600263874671306,0.6390001474909889
5.011872585888449,0.9175262695201698,0.015399329291419113,1.6136681753277815e-7,4.2888010909927425,7.07507673869258e-5,0.8410983392291641,1.6136681753277815e-7,2.0,0.11537307342756695,709.0,0.3970063805964985,0.47600263874670734,0.6390001474909887
5.011872585887441,0.9106204767730025,0.015399357523893676,1.6136681786697868e-7,4.288789635141111,7.364835683952586e-5,0.8410983392296298,1.6136681786697868e-7,1.0,0.1153730764522026,948.0,0.3970063805964725,0.4760026387466979,0.6390001474909887
5.011872585887401,0.8608648797866968,0.015399358580941165,1.613668178874463e-7,4.288789207100077,7.375676698923747e-5,0.8410983392296532,1.613668178874463e-7,1.0,0.11537307656455015,147.0,0.3970063805964785,0.47600263874670035,0.6390001474909887
5.011872585887132,0.9733144362446321,0.015399366100538022,1.6136681798090837e-7,4.2887861558470854,7.452853366663278e-5,0.8410983392297778,1.6136681798090837e-7,1.0,0.11537307737019557,818.0,0.3970063805964661,0.4760026387466956,0.6390001474909884
5.011872585886342,0.8899201540227449,0.015399388253310404,1.6136681824498757e-7,4.288777166453838,7.680220969972464e-5,0.8410983392301397,1.6136681824498757e-7,1.0,0.11537307974403924,713.0,0.3970063805964428,0.47600263874668725,0.6390001474909883
5.011872585886281,0.9576335973406718,0.015399389900094113,1.613668182689233e-7,4.288776498714892,7.6971186822368e-5,0.8410983392301677,1.613668182689233e-7,1.0,0.11537307991998427,369.0,0.39700638059645,0.47600263874668997,0.6390001474909887
5.011872585886043,0.8613022405350472,0.015399396679512853,1.6136681834580485e-7,4.288773747693627,7.766697330479063e-5,0.8410983392302805,1.6136681834580485e-7,1.0,0.11537308064645165,717.0,0.397006380596439,0.476002638746686,0.6390001474909884
5.01187258588603,0.9412686032559884,0.015399397102903051,1.6136681835471484e-7,4.28877357577469,7.771042378905117e-5,0.8410983392302864,1.6136681835471484e-7,1.0,0.11537308069193605,826.0,0.39700638059644006,0.4760026387466863,0.6390001474909884
5.011872585885484,0.9171571622430773,0.015399412497554034,1.6136681853259123e-7,4.288767328733227,7.92904675934567e-5,0.8410983392305379,1.6136681853259123e-7,2.0,0.11537308234165203,139.0,0.3970063805964226,0.47600263874667986,0.6390001474909883
5.011872585884946,0.9361799363920935,0.015399427565789372,1.6136681872369703e-7,4.288761215225582,8.08368703921081e-5,0.841098339230791,1.6136681872369703e-7,4.0,0.11537308395530126,373.0,0.3970063805964121,0.4760026387466762,0.6390001474909883
5.011872585884634,0.9829195570846913,0.015399436244390552,1.6136681882654896e-7,4.288757693587647,8.172766810896197e-5,0.8410983392309329,1.6136681882654896e-7,2.0,0.11537308488525015,749.0,0.3970063805964019,0.4760026387466726,0.6390001474909883
5.01187258588444,0.9107684315084672,0.015399441532812773,1.6136681889347028e-7,4.288755548423566,8.22703821042319e-5,0.8410983392310244,1.6136681889347028e-7,2.0,0.11537308545111322,376.0,0.3970063805964021,0.47600263874667276,0.6390001474909883
5.011872585884119,0.9569432685636704,0.015399450670177865,1.613668190004361e-7,4.2887518401218,8.320819758006323e-5,0.8410983392311719,1.613668190004361e-7,1.0,0.11537308643074347,490.0,0.39700638059638715,0.4760026387466672,0.6390001474909882
5.0118725858836966,0.9118835930611479,0.01539946257745199,1.6136681915048967e-7,4.288747009017054,8.443020547245862e-5,0.8410983392313709,1.6136681915048967e-7,2.0,0.11537308770598123,498.0,0.39700638059637944,0.47600263874666426,0.6390001474909881
5.011872585883482,0.8594695981123406,0.015399468372370393,1.6136681922013356e-7,4.2887446582725275,8.502494049058076e-5,0.8410983392314699,1.6136681922013356e-7,1.0,0.11537308832618065,36.0,0.3970063805963786,0.47600263874666454,0.6390001474909881
5.011872585882906,0.9654173321180286,0.015399484630525566,1.6136681941849415e-7,4.288738060886454,8.669354601361993e-5,0.8410983392317363,1.6136681941849415e-7,1.0,0.11537309006843895,594.0,0.39700638059635346,0.47600263874665516,0.6390001474909881
5.011872585882688,0.8913345199963222,0.0153994907929375,1.6136681948967986e-7,4.2887355602108315,8.732603579643419e-5,0.8410983392318363,1.6136681948967986e-7,1.0,0.1153730907288573,679.0,0.39700638059634824,0.47600263874665294,0.6390001474909881
5.01187258588259,0.9918031742962371,0.01539949341396518,1.613668195176404e-7,4.288734497428949,8.759495009220863e-5,0.8410983392318844,1.613668195176404e-7,2.0,0.11537309100891165,177.0,0.3970063805963468,0.47600263874665266,0.6390001474909882
5.011872585882386,0.9402657702130743,0.015399499242452817,1.61366819591105e-7,4.288732132033077,8.819323311979516e-5,0.841098339231978,1.61366819591105e-7,3.0,0.11537309163376991,137.0,0.39700638059634474,0.4760026387466519,0.639000147490988
5.011872585882369,0.9920743074472972,0.015399499693249847,1.6136681959633314e-7,4.288731948769179,8.823954115030634e-5,0.8410983392319837,1.6136681959633314e-7,1.0,0.11537309168241895,745.0,0.3970063805963498,0.47600263874665383,0.6390001474909881
5.011872585882155,0.9486446421463204,0.015399505617045575,1.6136681966814718e-7,4.288729545772712,8.884746179796293e-5,0.8410983392320847,1.6136681966814718e-7,2.0,0.11537309231640347,197.0,0.39700638059634075,0.47600263874665066,0.6390001474909881
5.01187258588195,1.0,0.015399511561179666,1.6136681974012688e-7,4.288727133379443,8.945750965765757e-5,0.8410983392321795,1.6136681974012688e-7,1.0,0.11537309295373314,59.0,0.39700638059633575,0.4760026387466488,0.639000147490988
5.0118725858817035,0.9408286261480376,0.015399518460839904,1.613668198222038e-7,4.288724333667678,9.016564427319274e-5,0.8410983392322926,1.613668198222038e-7,1.0,0.11537309369302767,706.0,0.39700638059632803,0.47600263874664606,0.639000147490988
5.0118725858815125,1.0,0.015399523789637484,1.6136681988879045e-7,4.288722171791474,9.07124922013911e-5,0.8410983392323838,1.6136681988879045e-7,1.0,0.11537309426358522,173.0,0.39700638059631865,0.47600263874664234,0.639000147490988
5.011872585880851,0.950107241778846,0.015399542280109448,1.6136682011462998e-7,4.288714669370105,9.261020765565368e-5,0.8410983392326912,1.6136682011462998e-7,2.0,0.11537309624428674,80.0,0.39700638059630444,0.4760026387466372,0.6390001474909878
5.0118725858804805,0.991702256979423,0.01539955270611289,1.6136682024180123e-7,4.28871043883962,9.368022330069882e-5,0.8410983392328608,1.6136682024180123e-7,1.0,0.11537309736136156,63.0,0.3970063805963007,0.4760026387466361,0.6390001474909879
5.0118725858801705,0.942779656641377,0.015399561371226717,1.613668203424705e-7,4.288706923222769,9.456948202162728e-5,0.841098339233007,1.613668203424705e-7,2.0,0.11537309828936702,84.0,0.39700638059629,0.47600263874663207,0.6390001474909878
5.011872585879964,0.9822625787943691,0.015399567164030377,1.613668204056047e-7,4.288704572547599,9.516403356242844e-5,0.8410983392331014,1.613668204056047e-7,1.0,0.11537309891017702,181.0,0.39700638059628823,0.4760026387466316,0.6390001474909879
5.011872585879572,0.9716952146418278,0.015399578156585457,1.6136682054683867e-7,4.288700112495582,9.62922171389592e-5,0.8410983392332833,1.6136682054683867e-7,1.0,0.11537310008760306,71.0,0.3970063805962794,0.4760026387466283,0.6390001474909878
5.011872585878862,0.9573636486596219,0.015399598063580298,1.6136682079001267e-7,4.28869203529321,9.83352299162973e-5,0.8410983392336135,1.6136682079001267e-7,1.0,0.11537310222013687,944.0,0.39700638059625787,0.47600263874662063,0.6390001474909878
5.011872585878334,0.5531557687935892,0.01539961294401031,1.6136682096814712e-7,4.288685997523524,9.986239664892569e-5,0.8410983392338588,1.6136682096814712e-7,1.0,0.11537310381430294,735.0,0.39700638059624466,0.47600263874661575,0.6390001474909879
5.011872585878301,0.9651950458302848,0.015399613756583237,1.6136682098335565e-7,4.288685668354421,9.994571772082203e-5,0.841098339233877,1.6136682098335565e-7,2.0,0.11537310390080562,757.0,0.39700638059624765,0.47600263874661686,0.6390001474909877
5.011872585877712,0.9592049065364235,0.015399630403992922,1.6136682118311609e-7,4.2886789135063905,0.00010165421533830735,0.8410983392341503,1.6136682118311609e-7,2.0,0.11537310568441032,761.0,0.39700638059623367,0.4760026387466119,0.6390001474909875
5.011872585870796,0.9788882893320406,0.015399824227588505,1.6136682353435855e-7,4.288600271037888,0.00012154598398553207,0.8410983392373597,1.6136682353435855e-7,1.0,0.11537312644841807,591.0,0.3970063805960521,0.47600263874654614,0.6390001474909868
5.011872585853079,0.999999304825962,0.01540032127377151,1.6136682955963362e-7,4.288398609234449,0.00017255402153243393,0.8410983392456017,1.6136682955963362e-7,1.0,0.1153731796947689,646.0,0.3970063805956028,0.47600263874638393,0.639000147490985
5.011872585848464,0.9999987996277228,0.01540045069772322,1.6136683112454737e-7,4.2883461016072575,0.00018583520468148335,0.8410983392477495,1.6136683112454737e-7,1.0,0.1153731935593242,114.0,0.39700638059549337,0.47600263874634446,0.6390001474909845
5.011872585784647,0.5690342760709494,0.015402240242412314,1.6136685283018648e-7,4.287620183767735,0.00036944754376489,0.8410983392775536,1.6136685283018648e-7,1.0,0.11537338525514385,862.0,0.3970063805939183,0.4760026387457764,0.6390001474909788
5.011872585758467,0.9999991805983295,0.015402973777485368,1.6136686173859263e-7,4.28732268694702,0.0004446958846219824,0.8410983392898325,1.6136686173859263e-7,1.0,0.11537346382565676,1043.0,0.3970063805932879,0.4760026387455496,0.6390001474909767
5.01187258573794,0.9999992461135724,0.015403548958531897,1.613668687214235e-7,4.287089436321177,0.0005036938195530893,0.8410983392994862,1.613668687214235e-7,1.0,0.11537352543227622,473.0,0.39700638059279886,0.4760026387453739,0.6390001474909751
5.011872585676117,0.9999998516169156,0.015405279270815333,1.613668897594724e-7,4.286387875522799,0.0006811454524901435,0.8410983393286808,1.613668897594724e-7,1.0,0.11537371074879246,639.0,0.39700638059134563,0.4760026387448522,0.6390001474909708
5.0118725856366595,0.9999994477235252,0.01540638245991852,1.6136690319235098e-7,4.285940681645028,0.0007942579851210569,0.8410983393474092,1.6136690319235098e-7,1.0,0.11537382888952966,231.0,0.39700638059044036,0.4760026387445283,0.6390001474909688
5.011872585504102,1.0,0.015410081618390005,1.6136694829356443e-7,4.284441731861872,0.0011734007154246124,0.8410983394108911,1.6136694829356443e-7,1.0,0.11537422496836913,668.0,0.39700638058751736,0.47600263874348564,0.6390001474909636
5.011872585498859,0.9999997188571306,0.01541022760170918,1.613669500811772e-7,4.284382595284593,0.0011883586982912582,0.8410983394134194,1.613669500811772e-7,1.0,0.1153742405969126,798.0,0.39700638058740845,0.47600263874344695,0.6390001474909636
5.0118723772853615,0.9999977381990987,0.015411030795892903,1.6136695103899771e-7,4.284333059415511,0.0011984617878692796,0.841098341359311,1.6136695103899771e-7,1.0,0.11537404463247061,908.0,0.39700638075390743,0.47600263880977506,0.6390001474948572
5.011872585486,0.999999827587717,0.015410585834529865,1.6136695445673378e-7,4.284237483209303,0.0012250632397225731,0.8410983394196254,1.6136695445673378e-7,1.0,0.1153742789483566,570.0,0.39700638058713905,0.4760026387433512,0.6390001474909633
5.011872585473809,0.9999986755623398,0.015410925283185927,1.6136695860112356e-7,4.284099987864284,0.0012598412270818295,0.8410983394255178,1.6136695860112356e-7,1.0,0.11537431528770048,262.0,0.39700638058688337,0.4760026387432604,0.6390001474909631
5.011872585461122,0.999998837971528,0.015411278519818643,1.6136696291823632e-7,4.283956915693137,0.0012960298407347795,0.8410983394316585,1.6136696291823632e-7,2.0,0.11537435310182757,829.0,0.39700638058661886,0.47600263874316684,0.639000147490963
5.011872585453001,0.9999988578153984,0.015411504543502173,1.6136696568535222e-7,4.283865372675315,0.0013191846976027277,0.8410983394355921,1.6136696568535222e-7,1.0,0.11537437729756903,605.0,0.3970063805864537,0.47600263874310816,0.6390001474909631
5.011872585439178,0.9999997538250798,0.015411889085790864,1.613669703866925e-7,4.283709635077237,0.0013585769135978272,0.8410983394422961,1.613669703866925e-7,2.0,0.11537441846130729,195.0,0.3970063805861703,0.47600263874300824,0.6390001474909629
5.011872585431842,0.9999997877155877,0.015412093218432328,1.613669728903393e-7,4.283626965867111,0.0013794872472612954,0.8410983394458585,1.613669728903393e-7,1.0,0.11537444031282285,81.0,0.3970063805860128,0.4760026387429518,0.6390001474909628
5.011872585424685,1.0,0.015412292310572652,1.6136697531512305e-7,4.283546340499358,0.001399880586394235,0.8410983394493351,1.6136697531512305e-7,1.0,0.11537446162443675,634.0,0.39700638058587434,0.4760026387429032,0.6390001474909628
5.011872585419933,0.9999994068487978,0.015412424439134284,1.6136697693574878e-7,4.283492834646427,0.0014134143418823822,0.8410983394516457,1.6136697693574878e-7,1.0,0.11537447576761736,503.0,0.39700638058577364,0.4760026387428674,0.6390001474909627
5.011872585415628,0.9999996460703734,0.01541254404170695,1.613669783987287e-7,4.283444402209089,0.0014256648500123818,0.841098339453738,1.613669783987287e-7,2.0,0.11537448856985251,30.0,0.39700638058568904,0.47600263874283766,0.6390001474909629
5.011872585400427,0.9999997432443115,0.01541296672382501,1.6136698357150434e-7,4.283273245881198,0.0014689571017637844,0.84109833946114,1.6136698357150434e-7,1.0,0.11537453381345589,258.0,0.3970063805853831,0.47600263874272947,0.6390001474909626
5.011872585376192,0.9999997376324338,0.015413640130422304,1.613669918296513e-7,4.283000587470406,0.0015379233116263465,0.8410983394729619,1.613669918296513e-7,1.0,0.11537460589132711,953.0,0.397006380584891,0.4760026387425558,0.6390001474909629
5.011872585096597,1.9952623149688807e-5,0.015421381412937687,1.6136708694902216e-7,4.279868236224563,0.0023302230842390096,0.8410983396113946,1.6136708694902216e-7,1.0,0.11537543423416892,1387.0,0.39700638057977966,0.47600263874077003,0.6390001474909734
5.0118725850900585,1.0226316323855658,0.01542156187300895,1.6136708917588075e-7,4.2797952617384345,0.002348681392947932,0.8410983396146765,1.6136708917588075e-7,1.0,0.11537545353862363,849.0,0.39700638057966886,0.4760026387407317,0.639000147490974
5.011872585077168,1.000370964269509,0.015421917413267858,1.6136709356976887e-7,4.279651494417434,0.002385046177093541,0.841098339621152,1.6136709356976887e-7,1.0,0.11537549157115741,672.0,0.3970063805794521,0.4760026387406572,0.6390001474909748
5.011872584990411,1.9952623149688807e-5,0.015424308090923005,1.613671230841295e-7,4.278684996746074,0.002629514202232144,0.8410983396649359,1.613671230841295e-7,1.0,0.11537574728248154,1291.0,0.3970063805780609,0.47600263874017956,0.6390001474909821
5.011872581788926,0.3382638963138908,0.015510171063609555,1.613682237353992e-7,4.244199438373416,0.011352813742128291,0.8410983414617793,1.613682237353992e-7,1.0,0.11538491301207907,865.0,0.3970063805675503,0.4760026387385983,0.639000147492082
5.0118703817395165,0.9999964876625506,0.016495834386481858,1.613867732984503e-7,3.873142058312089,0.10531511131751907,0.8410983581366644,1.613867732984503e-7,1.0,0.11549265689714759,547.0,0.39700638012120815,0.47600263858920894,0.6390001474963045
5.011874146834207,1.9952623149688807e-5,0.03723518601308251,1.6638576785795064e-7,2.910445909704985e-5,1.1186856074256912,0.8410971724705643,1.6638576785795064e-7,76.0,0.11954554619505152,1277.0,0.39700645933913753,0.4760026681884537,0.6390001482566545
5.011874130675264,1.035859517760635,0.03723515305165763,1.6638581005414805e-7,1.996836824397115e-5,1.1186881657450198,0.8410971723338692,1.6638581005414805e-7,139.0,0.11954557028099304,516.0,0.39700645933705514,0.4760026681874814,0.6390001482565362
0.006629967308908928,0.9588644137764305,4.646118226920079,0.00021111306218114041,0.07934746993960488,1.042410030261667,0.8411257918113388,0.00021111306218114041,1.0,0.11342998586651605,22.0,0.39646820436613617,0.47586014127947734,0.6390046016234833
0.04799246373955006,0.8711717876710708,1.3293625596641003,1.4334906581433736e-7,0.29182409681618765,0.9194623298848394,0.8409985955707736,1.4334906581433736e-7,2.0,0.10740123849966861,-1.0,0.3970456192471799,0.4760162481869969,0.639000239343895
0.0326577299344734,0.8175929791532602,1.6040935876974987,1.6545373787988435e-7,0.27345936888333,0.9235310826308778,0.8410009518692076,1.6545373787988435e-7,3.0,0.10739084541478344,-1.0,0.39700592583666133,0.47600266418100273,0.6390001431793886
1.6199664745060993,0.6504515157727583,0.574792493486777,1.8221959323302864e-7,0.46289875473796094,0.8671859175981095,0.841061933482576,1.8221959323302864e-7,1.0,0.10675310000452708,-1.0,0.39695978609631777,0.47598510755803847,0.6389991468199352
0.03185152410627314,0.7844884194610744,1.6287044608881114,1.9172596501763148e-7,0.2707965516908495,0.9242772035296265,0.8410013736607213,1.9172596501763148e-7,3.0,0.10740624474600688,-1.0,0.3970218341635381,0.4760077893106982,0.6390002095961771
0.05332706849538808,0.9504592059298655,1.2071975949537597,2.2665086827977385e-7,0.3286822108549211,0.905328352116888,0.8410000041056934,2.2665086827977385e-7,1.0,0.10694530571185128,-1.0,0.3969961240247552,0.4759983527896218,0.6390000117643398
0.02877222027788563,0.7502340247031004,1.732265796625563,2.5614981659171445e-7,0.2610232475791998,0.9270976955259554,0.8410048902032075,2.5614981659171445e-7,3.0,0.10747137611909478,-1.0,0.39703107591147346,0.4760108470708739,0.6390002669664002
0.02751743185625335,0.7109335809996699,1.7793695383488866,2.7002387672108546e-7,0.2571302330660019,0.928092056085005,0.841007241427077,2.7002387672108546e-7,3.0,0.10749058704282652,-1.0,0.39703082295125,0.4760107492166852,0.6390002610797748
0.10976735181620878,0.7806762410537633,0.9900415877843517,2.8631474574510014e-7,0.33191802407229,0.9099374470321115,0.8409960985482486,2.8631474574510014e-7,1.0,0.10740265390257545,-1.0,0.3970343255905192,0.47601199797044974,0.6390002968622185
0.026671549594836627,0.9677607983226328,1.8893171645104936,2.8693765539491166e-7,0.2705910164300818,0.9186172797583906,0.8410028257173414,2.8693765539491166e-7,1.0,0.1069031165245342,-1.0,0.3970089538962558,0.476001350674307,0.6389999922857633
0.025860086179269017,0.9679189071542355,1.938673428638346,2.885961485693019e-7,0.2636407392059746,0.921182816200603,0.8410028271576543,2.885961485693019e-7,2.0,0.10698107169871197,-1.0,0.3969962647193167,0.4759982796932635,0.6390000128286888
0.044008596691835294,0.8170265793598263,1.3892035852299824,3.2440494160419664e-7,0.2834210015764496,0.9220205392425891,0.8409988736044833,3.2440494160419664e-7,1.0,0.10745712340283148,-1.0,0.39710584452349534,0.47603498679640865,0.6390003699364323
0.028266384140147142,0.9531510332125148,1.7924528337015557,3.5363883597525806e-7,0.27300834464940876,0.9187712147072414,0.8410027147041392,3.5363883597525806e-7,1.0,0.10697053500506498,-1.0,0.39701138992736956,0.4760025343840766,0.6390000104056829
0.030166874981189907,0.8498707236161973,1.691862435270919,3.8101852560468354e-7,0.2609808085497753,0.9290069181457006,0.841001498784268,3.8101852560468354e-7,3.0,0.10760376498690437,-1.0,0.3969864858580463,0.4759965456144132,0.639000089930178
0.02449113713637182,0.9799043471386966,2.052244673026182,3.8306193906420206e-7,0.2619467441694373,0.9206068768534942,0.8410028678229775,3.8306193906420206e-7,2.0,0.10689214228678019,-1.0,0.3969950526644381,0.47599769073099013,0.6390000068357199
0.04502576281013404,0.8971479852583759,1.38369005248096,3.8348289410962005e-7,0.27972169630009536,0.9253364618928369,0.8409986557584749,3.8348289410962005e-7,1.0,0.1076507309549995,-1.0,0.397002836879058,0.476003261883216,0.6390001912770714
0.04652084053678204,0.9656727512734047,1.3002077964527572,3.9077412335015593e-7,0.3214296953284868,0.9065943601991516,0.8410000808209516,3.9077412335015593e-7,1.0,0.1068983001535737,-1.0,0.3969955238094398,0.47599806113263765,0.6390000072053553
0.03201086770926715,0.9519363499583218,1.6477391089395794,3.994327430609788e-7,0.28893862756462163,0.9147867155028749,0.8410010224025288,3.994327430609788e-7,1.0,0.10693705195786737,-1.0,0.3969961240247552,0.4759983527896218,0.6390000117643402
0.07537391767411883,0.49780124678468624,1.1627540765279636,4.0253994031379267e-7,0.3531206565547453,0.9044875016678913,0.8407866804866729,4.0253994031379267e-7,1.0,0.10688261455124072,-1.0,0.39703081508252264,0.47601275694607886,0.6390012457471009
0.04053189643025988,0.7100121837399129,1.4764596786702535,4.1151069492395856e-7,0.27092730320213315,0.9276503528721496,0.8409949516120724,4.1151069492395856e-7,1.0,0.10764846193913212,-1.0,0.3970706357782906,0.4760227848857528,0.6389999999810063
0.03844062406588106,0.7862362448543678,1.4917711756860585,4.3657094552648173e-7,0.27124942734846347,0.926071096022861,0.8410002979876154,4.3657094552648173e-7,1.0,0.10756403146991476,-1.0,0.39711586057944,0.47603820265499985,0.6390004094072421
0.061888924340510514,0.8176833699320049,1.192942021934359,4.4701669030848315e-7,0.2993473409307933,0.9207019005242041,0.8409983114529881,4.4701669030848315e-7,1.0,0.10765141973613342,-1.0,0.3970053715472457,0.47600267162646825,0.639000176341764
0.027271590884538042,0.9533656404689064,1.8473632651927774,4.6495199182791283e-7,0.2655523849113714,0.9214584187927832,0.8410027221571049,4.6495199182791283e-7,2.0,0.107046694707765,-1.0,0.39699762610001105,0.4759989412160072,0.6390000229563295
