case_id	system	comparison_run	lambda	lambda_label	method_key	method_label	status	reason	regularization_mode	research_analysis_mode	raw_candidate_count	imported_best_benchmark_rmse	analyzed_input_best_benchmark_rmse	analyzed_input_selected_benchmark_rmse	saved_amigo_rmse	saved_nopolish_rmse	saved_polish_rmse	selected_benchmark_rmse	best_benchmark_rmse	selected_local_rel_rmse	best_local_rel_rmse	selected_fit_objective	best_benchmark_fit_objective	runtime_seconds
seir_6_1em4	seir	7	0.0001	1e-04	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	276	1.6208620106305969	1.6208620106305969	12.96643756571282	0.013258299826362157	1.6208620106305969	0.8203560812665048	0.0012986755756557457	0.0012917925269348754	0.00264547113302898	0.002631993291226405	Inf	Inf	106.67963328
seir_6_1em4	seir	7	0.001	1e-03	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	276	1.6208620106305969	1.6208620106305969	12.96643756571282	0.013258299826362157	1.6208620106305969	0.8203560812665048	0.0007128251897213414	0.0007053142202940444	0.0013857419238101636	0.001364045858603195	Inf	Inf	103.829986346
seir_6_1em4	seir	7	0.01	1e-02	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	276	1.6208620106305969	1.6208620106305969	12.96643756571282	0.013258299826362157	1.6208620106305969	0.8203560812665048	0.003978564853450217	0.003956408290674183	0.0068529657653331934	0.006852618759680799	Inf	Inf	96.420217955
seir_6_1em4	seir	7	0.1	1e-01	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	276	1.6208620106305969	1.6208620106305969	12.96643756571282	0.013258299826362157	1.6208620106305969	0.8203560812665048	0.03270087494539828	0.02716947259622897	0.0571890560158233	0.055587740138763664	Inf	Inf	89.512521336
crauste_6_1em4	crauste	7	0.0	0	scalar_log	Scalar log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.42022380919031704	0.42022380919031704	0.7142527768782898	0.7142527768782898	-1.0877221009195842e11	-1.0877221009195842e11	306.579452137
crauste_6_1em4	crauste	7	0.0001	1e-04	scalar_log	Scalar log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.41556378731533217	0.41556378731533217	0.6753024854945807	0.6753024854945807	-1.0897656680657524e11	-1.0897656680657524e11	303.069552633
crauste_6_1em4	crauste	7	0.001	1e-03	scalar_log	Scalar log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.4194340000446024	0.4194340000446024	0.7283957229850843	0.7283957229850843	-1.0872095707205168e11	-1.0872095707205168e11	325.179764424
crauste_6_1em4	crauste	7	0.01	1e-02	scalar_log	Scalar log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.4253476482226796	0.4253476482226796	0.733078227319765	0.733078227319765	-1.087485223626004e11	-1.087485223626004e11	305.001981867
crauste_6_1em4	crauste	7	0.1	1e-01	scalar_log	Scalar log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.4225423760605172	0.4225423760605172	0.7052743288954728	0.7052743288954728	-1.0883267018397935e11	-1.0883267018397935e11	313.26230577
crauste_6_1em4	crauste	7	0.0	0	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.33911439550847766	0.3041027158690212	0.6471736128791552	0.5729035628935595	148118.4537575998	198759.20143353043	136.100710559
crauste_6_1em4	crauste	7	0.0001	1e-04	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.33918787016781893	0.29261848221665365	0.647242124814999	0.5639807940532836	148202.39209545028	150879.9232290006	115.012526638
crauste_6_1em4	crauste	7	0.001	1e-03	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.29117096468431913	0.29117096468431913	0.562883173164473	0.562883173164473	147445.99773405874	147445.99773405874	113.965990956
crauste_6_1em4	crauste	7	0.01	1e-02	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.3367450607733483	0.2915647504956922	0.6413849660758142	0.5631855552005134	137866.92870032962	147591.35429295	119.367460427
crauste_6_1em4	crauste	7	0.1	1e-01	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.2890760894041127	0.2890760894041127	0.5565664957027261	0.5565664957027261	145134.70840889297	145134.70840889297	132.976895844
crauste_6_1em4	crauste	7	0.0	0	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.8088773016681969	0.3363038288947033	1.4066483951940234	0.5967646051538877	205719.88450104237	1.1255110863286853e6	76.591132729
crauste_6_1em4	crauste	7	0.0001	1e-04	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.3480182937058661	0.3480182937058661	0.7144534707887951	0.7144534707887951	123784.6612403584	123784.6612403584	78.390735131
crauste_6_1em4	crauste	7	0.001	1e-03	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.3511807490353645	0.3511807490353645	0.7221229075850912	0.7221229075850912	129859.45734996922	129859.45734996922	83.232554212
crauste_6_1em4	crauste	7	0.01	1e-02	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.8088779090868055	0.8088779090868055	1.4066493137794729	1.4066493137794729	205721.72012163344	205721.72012163344	85.405903655
crauste_6_1em4	crauste	7	0.1	1e-01	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	15	1.8772707451904442	1.8772707451904442	50.763890597745515	0.05346890734755271	1.8772707451904442	1.9955465073752952	0.8088965244226357	0.8088965244226357	1.406674013149865	1.406674013149865	205742.2090187419	205742.2090187419	80.272705732
daisy_mamil4_1_1em4	daisy_mamil4	2	0.0	0	scalar_log	Scalar log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.38622276815116596	0.32724959931831654	0.8168139582208004	0.5609515371743632	-27.10165159670083	-0.7581602287080778	311.230355821
daisy_mamil4_1_1em4	daisy_mamil4	2	0.0001	1e-04	scalar_log	Scalar log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.38592609977168335	0.1933491781178106	0.8156887371240126	0.33042697615009287	-27.08489784706754	-0.10033498126161212	301.6503864
daisy_mamil4_1_1em4	daisy_mamil4	2	0.001	1e-03	scalar_log	Scalar log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.3829673120334433	0.1484103074851365	0.8045456819669805	0.33340047419564306	-26.943434900926594	-0.2438873508450533	300.862890098
daisy_mamil4_1_1em4	daisy_mamil4	2	0.01	1e-02	scalar_log	Scalar log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.3342348069596949	0.1410959068420949	0.6304314898400646	0.44750624014466306	-26.09269125331866	-3.9139478481853143	256.308302434
daisy_mamil4_1_1em4	daisy_mamil4	2	0.1	1e-01	scalar_log	Scalar log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.2558567393959234	0.2558567393959234	0.8816008105053911	0.7438763163785149	-23.998956782508493	-23.998956782508493	163.180715487
daisy_mamil4_1_1em4	daisy_mamil4	2	0.0	0	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.299205533025795	0.006261953676021721	1.5618380375248813	0.010639639850485964	9.966535010458478e-6	9.966555231156932e-6	107.572648296
daisy_mamil4_1_1em4	daisy_mamil4	2	0.0001	1e-04	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.5224205200571057	0.3141720337193685	1.7460907424401098	0.6276474972061628	0.0017628408193877977	0.0017690425592021505	101.874935435
daisy_mamil4_1_1em4	daisy_mamil4	2	0.001	1e-03	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.746839884019738	0.4213234221162567	2.311542480376263	0.7438763163785149	0.015029577602933806	2.075464749920366	70.359735072
daisy_mamil4_1_1em4	daisy_mamil4	2	0.01	1e-02	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.6871304231357162	0.4213234221162567	2.019509285340571	0.7438763163785149	0.12432741067690012	2.075464749920366	80.958995192
daisy_mamil4_1_1em4	daisy_mamil4	2	0.1	1e-01	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.7305180117106468	0.4213234221162567	2.2847479704309204	0.7438763163785149	0.9654436030813962	2.075464749920366	47.552464077
daisy_mamil4_1_1em4	daisy_mamil4	2	0.0	0	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.0676660041347933	0.0676660041347933	0.11627904280449222	0.11627904280449222	9.969644611738672e-6	9.969644611738672e-6	73.111959515
daisy_mamil4_1_1em4	daisy_mamil4	2	0.0001	1e-04	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.5224205364163813	0.10697870445355905	1.7460907811276958	0.2008806617188288	0.0017628408193878	0.001974022242696559	77.946813922
daisy_mamil4_1_1em4	daisy_mamil4	2	0.001	1e-03	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.7468398559654829	0.4213234221162567	2.3115424017181483	0.7438763163785149	0.01502957760293383	2.075464749920366	74.330380259
daisy_mamil4_1_1em4	daisy_mamil4	2	0.01	1e-02	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.6871304168014862	0.4213234221162567	2.01950991208709	0.7438763163785149	0.12432741067695371	2.075464749920366	81.63699821
daisy_mamil4_1_1em4	daisy_mamil4	2	0.1	1e-01	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	132	0.4213234221162567	0.4213234221162567	1.321665753255259	0.011718605641535087	0.4213234221162567	0.4105270895522247	0.730518022186646	0.4213234221162567	2.2847479825895745	0.7438763163785149	0.9654436030813974	2.075464749920366	88.899680963
seir_7_1em4	seir	8	0.0	0	scalar_log	Scalar log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.3950862364961282	0.013312468642945427	0.7108582175953571	0.020967025932517574	-23293.571825415547	32.40898969734841	311.610893466
seir_7_1em4	seir	8	0.0001	1e-04	scalar_log	Scalar log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.3950861092724297	0.0033216116275416826	0.710857789321024	0.0109182229014238	-23293.56590523437	21.990812077669446	304.518837496
seir_7_1em4	seir	8	0.001	1e-03	scalar_log	Scalar log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.3950849368803902	0.017324822330021892	0.7108539428526862	0.025244125654903225	-23293.512625595147	14.656886977620902	304.096173897
seir_7_1em4	seir	8	0.01	1e-02	scalar_log	Scalar log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.39507322808041273	0.011919387455433366	0.7108154517375231	0.046096811626713474	-23292.980026256842	9.678496922868398	304.081842795
seir_7_1em4	seir	8	0.1	1e-01	scalar_log	Scalar log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.3949551888314072	0.027380240483664924	0.7104284824746118	0.0545682675688537	-23287.673649161647	23.398724007530404	298.671181889
seir_7_1em4	seir	8	0.0	0	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.1264625303276205	0.1264625303276205	0.4576103817956521	0.4576103817956521	42.172399703316636	42.172399703316636	117.236941591
seir_7_1em4	seir	8	0.0001	1e-04	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	1.007586457493927	0.09262672033662525	4.684308192994159	0.3498257132087346	42.173460515090575	42.173618564050386	112.09481649
seir_7_1em4	seir	8	0.001	1e-03	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.0409523430612956	0.01149773519915857	0.17067221053562318	0.047445475378241536	42.176637884170226	42.17714945721467	113.376375188
seir_7_1em4	seir	8	0.01	1e-02	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.12876552851370018	0.018735016575054574	0.5509166224930615	0.07216447120863015	42.20997837909333	42.22066148043208	115.147153479
seir_7_1em4	seir	8	0.1	1e-01	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.12941955009194925	0.09082235059838391	0.5498598128724882	0.36674591588818234	42.54765151949201	42.63837854057341	113.479378521
seir_7_1em4	seir	8	0.0	0	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.14183872269382425	0.10695859968344477	0.6094174782787882	0.39701661444194375	42.17239875174922	42.172399476490384	107.569404636
seir_7_1em4	seir	8	0.0001	1e-04	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.12614964474156712	0.0857944494037577	0.5398265290724198	0.3266064990194665	42.172774260165234	42.17349056526325	112.092654888
seir_7_1em4	seir	8	0.001	1e-03	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.12845883702914118	0.0012272810204846938	0.5499988172308932	0.004154836274902248	42.17615699278125	42.177448972453185	110.269601498
seir_7_1em4	seir	8	0.01	1e-02	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.12876555491815933	0.02159638057926292	0.550916739926929	0.047990252387692806	42.20997837909332	42.224606471822995	105.487768756
seir_7_1em4	seir	8	0.1	1e-01	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	298	1.492708526672522	1.492708526672522	60.23008317006681	0.04798278084003529	1.4927085266725217	1.4927085266725217	0.12941959251777815	0.05950835802673328	0.5498600038310822	0.17031681042577604	42.54765151949201	42.57701308859563	95.606225171
crauste_1_1em4	crauste	2	0.0	0	scalar_log	Scalar log-space	ok		l2_log	ungated	15	363.78431443346636	40096.38382218717	40096.38382218717	0.1493143664732035	363.78431443346636	3.367033533314074	4.5867317949595705	3.1589370043991845	8.406006338901753	4.86743500736258	5.800299759925653e11	3.6598289588529146e12	335.413417412
crauste_1_1em4	crauste	2	0.0001	1e-04	scalar_log	Scalar log-space	ok		l2_log	ungated	15	363.78431443346636	40096.38382218717	40096.38382218717	0.1493143664732035	363.78431443346636	3.367033533314074	3.202681482991832	3.202681482991832	4.098375887897731	4.098375887897731	4.375789961487942e10	4.375789961487942e10	324.586992221
