case_id	system	comparison_run	lambda	lambda_label	method_key	method_label	status	reason	regularization_mode	research_analysis_mode	raw_candidate_count	imported_best_benchmark_rmse	analyzed_input_best_benchmark_rmse	analyzed_input_selected_benchmark_rmse	saved_amigo_rmse	saved_nopolish_rmse	saved_polish_rmse	selected_benchmark_rmse	best_benchmark_rmse	selected_local_rel_rmse	best_local_rel_rmse	selected_fit_objective	best_benchmark_fit_objective	runtime_seconds
crauste_5_1em4	crauste	6	0.0	0	scalar_log	Scalar log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	0.6687566444775834	0.6687566444775834	1.0582551974763337	1.0582551974763337	140123.1340273496	140123.1340273496	279.958466118
crauste_5_1em4	crauste	6	0.0001	1e-04	scalar_log	Scalar log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	1.8542550915361629	1.8542550915361629	2.94925367935421	2.94925367935421	942783.8011254325	942783.8011254325	272.705207749
crauste_5_1em4	crauste	6	0.001	1e-03	scalar_log	Scalar log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	2.5261460276662433	1.502545713276449	4.4754774420702805	2.7135656225831957	3.735976035754083e6	2.2424930242340393e9	281.386465878
crauste_5_1em4	crauste	6	0.01	1e-02	scalar_log	Scalar log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	0.34712053617788335	0.34712053617788335	0.5385768432068402	0.5385768432068402	60418.00024300455	60418.00024300455	280.459930466
crauste_5_1em4	crauste	6	0.1	1e-01	scalar_log	Scalar log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	0.5157839271542344	0.5157839271542344	0.8137694402189986	0.8137694402189986	93553.58052928738	93553.58052928738	281.97644456
crauste_5_1em4	crauste	6	0.0	0	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	0.3216926550688759	0.3216926550688759	0.5174734831667988	0.5174734831667988	36036.512968664756	36036.512968664756	152.938978976
crauste_5_1em4	crauste	6	0.0001	1e-04	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	0.3216296281169496	0.3216296281169496	0.5174236505623839	0.5174236505623839	35908.896958501704	35908.896958501704	133.429344406
crauste_5_1em4	crauste	6	0.001	1e-03	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	0.33031586009034963	0.3225971292257477	0.5213123408379866	0.518206537320375	37395.51133718025	37802.73428897578	131.705930343
crauste_5_1em4	crauste	6	0.01	1e-02	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	0.3205946986858674	0.3205946986858674	0.5166191278417944	0.5166191278417944	33747.09178139852	33747.09178139852	134.57290978
crauste_5_1em4	crauste	6	0.1	1e-01	residual_lso_lm_bounded_log	Bounded LeastSquaresOptim LM log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	0.30081093952468996	0.30081093952468996	0.4616650047612152	0.4568514760541987	39155.7384009242	39155.7384009242	130.96405286
crauste_5_1em4	crauste	6	0.0	0	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	0.25331213598446994	0.25331213598446994	0.4078679905059916	0.4078679905059916	62514.67834994603	62514.67834994603	72.77811272
crauste_5_1em4	crauste	6	0.0001	1e-04	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	0.21609728655131505	0.21609728655131505	0.3306842304725333	0.3306842304725333	3193.587147721083	3193.587147721083	89.568988605
crauste_5_1em4	crauste	6	0.001	1e-03	residual_fastlm_bounded_log	Bounded FastLevenbergMarquardt log-space	ok		l2_log	ungated	18	10.949789448615359	10.949789448615359	17.523838446943746	0.009394026262032954	10.949789448615359	1.3407926225104674	0.2347170023900687	0.2347170023900687	0.3777045016265612	0.35880671671787845	4915.336060981253	4915.336060981253	92.756271428
