simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	0.20009934283060227	0.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.20582042688965632	0.005	obs_y1		noiseParameter1	dataset1	0
condition1	0.21186665377092678	0.01	obs_y1		noiseParameter1	dataset1	0
condition1	0.2179733152853365	0.015	obs_y1		noiseParameter1	dataset1	0
condition1	0.22353344856542287	0.02	obs_y1		noiseParameter1	dataset1	0
condition1	0.22950760590890765	0.025	obs_y1		noiseParameter1	dataset1	0
condition1	0.2359404630340542	0.03	obs_y1		noiseParameter1	dataset1	0
condition1	0.24179245918174605	0.035	obs_y1		noiseParameter1	dataset1	0
condition1	0.24756080414879247	0.04	obs_y1		noiseParameter1	dataset1	0
condition1	0.2539162171764249	0.045	obs_y1		noiseParameter1	dataset1	0
condition1	0.25979088456298743	0.05	obs_y1		noiseParameter1	dataset1	0
condition1	0.26595153475879657	0.055	obs_y1		noiseParameter1	dataset1	0
condition1	0.27233673006305315	0.06	obs_y1		noiseParameter1	dataset1	0
condition1	0.2779646375542976	0.065	obs_y1		noiseParameter1	dataset1	0
condition1	0.28426412588240324	0.07	obs_y1		noiseParameter1	dataset1	0
condition1	0.2908806334190977	0.075	obs_y1		noiseParameter1	dataset1	0
condition1	0.2970631990875071	0.08	obs_y1		noiseParameter1	dataset1	0
condition1	0.3038109950538727	0.085	obs_y1		noiseParameter1	dataset1	0
condition1	0.30981619442248653	0.09	obs_y1		noiseParameter1	dataset1	0
condition1	0.3160639864299872	0.095	obs_y1		noiseParameter1	dataset1	0
condition1	0.32342853422947115	0.1	obs_y1		noiseParameter1	dataset1	0
condition1	0.32935595771328335	0.105	obs_y1		noiseParameter1	dataset1	0
condition1	0.3359590688497719	0.11	obs_y1		noiseParameter1	dataset1	0
condition1	0.3419853710655196	0.115	obs_y1		noiseParameter1	dataset1	0
condition1	0.34885106994391574	0.12	obs_y1		noiseParameter1	dataset1	0
condition1	0.35567912060309614	0.125	obs_y1		noiseParameter1	dataset1	0
condition1	0.36185208235121075	0.13	obs_y1		noiseParameter1	dataset1	0
condition1	0.36906779918226373	0.135	obs_y1		noiseParameter1	dataset1	0
condition1	0.37539445828980467	0.14	obs_y1		noiseParameter1	dataset1	0
condition1	0.3822301306144379	0.145	obs_y1		noiseParameter1	dataset1	0
condition1	0.38885980943915843	0.15	obs_y1		noiseParameter1	dataset1	0
condition1	0.3966101383545498	0.155	obs_y1		noiseParameter1	dataset1	0
condition1	0.4026850027670426	0.16	obs_y1		noiseParameter1	dataset1	0
condition1	0.40910145994538	0.165	obs_y1		noiseParameter1	dataset1	0
condition1	0.4167519326220294	0.17	obs_y1		noiseParameter1	dataset1	0
condition1	0.4227979808790765	0.17500000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	0.4303405685808237	0.18	obs_y1		noiseParameter1	dataset1	0
condition1	0.43636036623197655	0.185	obs_y1		noiseParameter1	dataset1	0
condition1	0.4436241542544851	0.19	obs_y1		noiseParameter1	dataset1	0
condition1	0.45133047761175815	0.195	obs_y1		noiseParameter1	dataset1	0
condition1	0.4586380683331499	0.2	obs_y1		noiseParameter1	dataset1	0
condition1	0.4654678429452199	0.20500000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	0.47245236999259715	0.21	obs_y1		noiseParameter1	dataset1	0
condition1	0.47951196379928257	0.215	obs_y1		noiseParameter1	dataset1	0
condition1	0.4861164069829447	0.22	obs_y1		noiseParameter1	dataset1	0
condition1	0.4936908121063941	0.225	obs_y1		noiseParameter1	dataset1	0
condition1	0.5010561986571858	0.23	obs_y1		noiseParameter1	dataset1	0
condition1	0.5090957912641212	0.23500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.5160369158111036	0.24	obs_y1		noiseParameter1	dataset1	0
condition1	0.5222691177358457	0.245	obs_y1		noiseParameter1	dataset1	0
