 Count  Overhead File                                                                      Line Function
     2         2 @HomotopyContinuation/src/homotopies/coefficient_homotopy.jl               90 coeffs!(H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::ComplexF64)
     2         1 @HomotopyContinuation/src/linear_algebra.jl                               179 lu!(A::Matrix{ComplexF64}, ipiv::Vector{Int64})
     2         0 @HomotopyContinuation/src/newton_corrector.jl                             146 newton!(x̄::Vector{ComplexF64}, NC::HomotopyContinuation.NewtonCorrector, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x₀::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}; μ::Float64, ω::Float64, extended_precision::Bool, accurate_μ::Bool, first_correction::Bool)
     2         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    163 coeffs!(H::HomotopyContinuation.ToricHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::ComplexF64)
     2         0 @HomotopyContinuation/src/linear_algebra.jl                               513 residual!(r::Vector{Complex{HomotopyContinuation.DoubleDouble.DoubleF64}}, A::Matrix{ComplexF64}, x::Vector{Complex{HomotopyContinuation.DoubleDouble.DoubleF64}}, b::Vector{ComplexF64})
     2         0 @HomotopyContinuation/src/valuation.jl                                     94 update!(val::HomotopyContinuation.Valuation, pred::HomotopyContinuation.Predictor, t::Float64)
     2         1 @HomotopyContinuation/src/valuation.jl                                     80 logabs
     2         0 @HomotopyContinuation/src/model_kit/taylor.jl                             673 taylor_op_sqr
     2         0 @HomotopyContinuation/src/model_kit/taylor.jl                             156 macro expansion
     2         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    254 taylor_coeffs!(H::HomotopyContinuation.ToricHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::Float64)
     2         0 @HomotopyContinuation/src/norm.jl                                          29 AbstractNorm
     2         0 @HomotopyContinuation/src/predictor.jl                                    248 update!(predictor::HomotopyContinuation.Predictor, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}, x̂::Vector{ComplexF64})
     2         2 @VectorizationBase/src/llvm_intrin/masks.jl                               689 macro expansion
     2         0 @Base/complex.jl                                                          392 /(z::ComplexF64, w::ComplexF64)
     2         2 @Base/float.jl                                                            698 abs
     2         0 @Base/intfuncs.jl                                                         426 power_by_squaring(x_::Complex{HomotopyContinuation.DoubleDouble.DoubleF64}, p::Int32; mul::typeof(*))
     2         0 @HomotopyContinuation/src/model_kit/compiled_system_homotopy.jl           223 macro expansion
     2         0 @HomotopyContinuation/src/model_kit/instruction_interpreter.jl            117 zero!
     2         0 @Base/array.jl                                                            359 fill!
     2         0 @Base/array.jl                                                            363 _fill!
     2         0 @VectorizationBase/src/special/exp.jl                                     792 vexp_generic_core
     2         0 @VectorizationBase/src/vecunroll/fmap.jl                                  233 vmuladd
     2         0 @VectorizationBase/src/llvm_intrin/intrin_funcs.jl                        437 vmuladd
     2         0 @HomotopyContinuation/src/predictor.jl                                    250 update!(predictor::HomotopyContinuation.Predictor, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}, x̂::Vector{ComplexF64})
     2         2 @HomotopyContinuation/src/linear_algebra.jl                               164 lu!(A::Matrix{ComplexF64}, ipiv::Vector{Int64})
     3         0 @HomotopyContinuation/src/DoubleDouble.jl                                 254 *
     3         0 @HomotopyContinuation/src/linear_algebra.jl                               304 ldiv_unit_lower!
     3         0 @HomotopyContinuation/src/tracker.jl                                      745 init!(tracker::Tracker{CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, Matrix{ComplexF64}}, x₁::Vector{ComplexF64}, t₁::Float64, t₀::Float64; ω::Float64, μ::Float64, τ::Float64, max_initial_step_size::Float64, keep_steps::Bool, extended_precision::Bool)
     3         0 @HomotopyContinuation/src/tracker.jl                                      622 update_predictor!
     3         0 @Base/number.jl                                                           269 adjoint
     3         0 @Base/complex.jl                                                          276 conj
     3         3 @Base/float.jl                                                            490 -
     3         0 @HomotopyContinuation/src/endgame_tracker.jl                              389 step!(endgame_tracker::EndgameTracker{CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, Matrix{ComplexF64}}, debug::Bool)
     3         0 @HomotopyContinuation/src/newton_corrector.jl                             144 newton!(x̄::Vector{ComplexF64}, NC::HomotopyContinuation.NewtonCorrector, H::HomotopyContinuation.ToricHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x₀::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}; μ::Float64, ω::Float64, extended_precision::Bool, accurate_μ::Bool, first_correction::Bool)
     3         1 @HomotopyContinuation/src/linear_algebra.jl                                 ? updated!
     3         0 @Base/array.jl                                                            318 copyto!
     3         0 @Base/array.jl                                                            291 copyto!
     3         0 @Base/genericmemory.jl                                                    139 unsafe_copyto!
     3         0 @Base/cmem.jl                                                              28 memmove
     3         0 @HomotopyContinuation/src/DoubleDouble.jl                                 225 -
     4         0 @Base/range.jl                                                            928 iterate
     4         4 @Base/complex.jl                                                            ? /(z::ComplexF64, w::ComplexF64)
     4         0 @VectorizationBase/src/special/exp.jl                                     804 vexp_generic
     4         0 @VectorizationBase/src/base_defs.jl                                       261 ifelse
     4         0 @VectorizationBase/src/base_defs.jl                                       282 ifelse
     4         0 @VectorizationBase/src/llvm_intrin/masks.jl                               827 vifelse
     4         4 @VectorizationBase/src/llvm_intrin/masks.jl                               844 macro expansion
     4         2 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    252 taylor_coeffs!(H::HomotopyContinuation.ToricHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::Float64)
     4         4 @VectorizationBase/src/llvm_intrin/intrin_funcs.jl                        437 macro expansion
     4         0 @Base/abstractarray.jl                                                    757 checkindex
     4         4 @Base/int.jl                                                              559 <
     4         0 @VectorizationBase/src/vecunroll/fmap.jl                                    7 fmap
     4         0 @HomotopyContinuation/src/model_kit/operations.jl                         235 op_pow_int
     4         0 @Base/intfuncs.jl                                                         394 power_by_squaring
     4         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    207 evaluate!
     4         0 @HomotopyContinuation/src/DoubleDouble.jl                                 226 -
     4         0 @HomotopyContinuation/src/linear_algebra.jl                               817 updated!
     4         0 @HomotopyContinuation/src/linear_algebra.jl                               560 fixed_precision_iterative_refinement!(x::Vector{ComplexF64}, M::HomotopyContinuation.MatrixWorkspace{Matrix{ComplexF64}}, b::Vector{ComplexF64}, norm::WeightedNorm{InfNorm})
     4         0 @HomotopyContinuation/src/DoubleDouble.jl                                  41 two_diff
     5         5 @HomotopyContinuation/src/model_kit/taylor.jl                             175 macro expansion
     5         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    193 dt_coeffs!(H::HomotopyContinuation.ToricHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::ComplexF64)
     5         5 @Base/float.jl                                                            495 /
     5         5 @Base/promotion.jl                                                        641 ==
     5         0 @HomotopyContinuation/src/newton_corrector.jl                             176 newton!(x̄::Vector{ComplexF64}, NC::HomotopyContinuation.NewtonCorrector, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x₀::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}; μ::Float64, ω::Float64, extended_precision::Bool, accurate_μ::Bool, first_correction::Bool)
     5         0 @HomotopyContinuation/src/predictor.jl                                    211 update!(predictor::HomotopyContinuation.Predictor, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}, x̂::Vector{ComplexF64})
     5         0 @HomotopyContinuation/src/DoubleDouble.jl                                 261 *
     5         0 @HomotopyContinuation/src/DoubleDouble.jl                                  53 two_prod
     5         5 @Base/floatfuncs.jl                                                       360 fma
     5         0 @Base/broadcast.jl                                                        952 copyto!
     5         0 @Base/array.jl                                                            311 _copyto2arg!
     5         0 @Base/array.jl                                                            300 _copyto_impl!
     5         0 @Base/complex.jl                                                          418 cdiv
     5         0 @Base/abstractarray.jl                                                   1398 _to_linear_index
     5         0 @Base/abstractarray.jl                                                   3074 _sub2ind
     5         0 @HomotopyContinuation/src/DoubleDouble.jl                                  27 two_sum
     5         0 @HomotopyContinuation/src/tracker.jl                                      742 init!(tracker::Tracker{CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, Matrix{ComplexF64}}, x₁::Vector{ComplexF64}, t₁::Float64, t₀::Float64; ω::Float64, μ::Float64, τ::Float64, max_initial_step_size::Float64, keep_steps::Bool, extended_precision::Bool)
     5         0 @VectorizationBase/src/vecunroll/fmap.jl                                   11 fmap
     5         0 @HomotopyContinuation/src/predictor.jl                                    240 update!(predictor::HomotopyContinuation.Predictor, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}, x̂::Vector{ComplexF64})
     5         0 @HomotopyContinuation/src/tracker.jl                                      950 #track!#143
     6         0 @HomotopyContinuation/src/linear_algebra.jl                               178 lu!(A::Matrix{ComplexF64}, ipiv::Vector{Int64})
     6         0 @HomotopyContinuation/src/linear_algebra.jl                               313 lu_ldiv!(x::Vector{ComplexF64}, LU::LU{ComplexF64, Matrix{ComplexF64}, Vector{Int64}}, b::Vector{ComplexF64})
     6         0 @HomotopyContinuation/src/linear_algebra.jl                               300 ldiv_unit_lower!
     6         0 @Base/broadcast.jl                                                        907 materialize!
     6         0 @Base/broadcast.jl                                                        910 materialize!
     6         0 @HomotopyContinuation/src/DoubleDouble.jl                                 263 *
     6         0 @Base/abstractarray.jl                                                    102 axes
     6         0 @HomotopyContinuation/src/predictor.jl                                    213 update!(predictor::HomotopyContinuation.Predictor, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}, x̂::Vector{ComplexF64})
     6         0 @HomotopyContinuation/src/endgame_tracker.jl                              306 #track!#166
     6         0 @HomotopyContinuation/src/endgame_tracker.jl                              260 init!
     6         0 @HomotopyContinuation/src/endgame_tracker.jl                              271 init!(endgame_tracker::EndgameTracker{CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, Matrix{ComplexF64}}, x::Vector{ComplexF64}, t₁::Float64; ω::Float64, μ::Float64, extended_precision::Bool)
     7         7 @HomotopyContinuation/src/model_kit/taylor.jl                             942 taylor_op_mulmuladd(V::Val{2}, x::TruncatedTaylorSeries{3, ComplexF64}, y::TruncatedTaylorSeries{2, ComplexF64}, z::TruncatedTaylorSeries{3, ComplexF64}, w::TruncatedTaylorSeries{2, ComplexF64})
     7         0 @Base/complex.jl                                                          407 /(z::ComplexF64, w::ComplexF64)
     7         0 @Base/complex.jl                                                          452 robust_cdiv1
     7         0 @HomotopyContinuation/src/homotopies/coefficient_homotopy.jl               96 coeffs!(H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::ComplexF64)
     7         0 @HomotopyContinuation/src/DoubleDouble.jl                                 262 *
     7         0 @HomotopyContinuation/src/newton_corrector.jl                             153 newton!(x̄::Vector{ComplexF64}, NC::HomotopyContinuation.NewtonCorrector, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x₀::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}; μ::Float64, ω::Float64, extended_precision::Bool, accurate_μ::Bool, first_correction::Bool)
     7         0 @HomotopyContinuation/src/DoubleDouble.jl                                  26 two_sum
     7         0 @HomotopyContinuation/src/model_kit/taylor.jl                             860 taylor_op_mul3(V::Val{3}, x::TruncatedTaylorSeries{4, ComplexF64}, y::TruncatedTaylorSeries{3, ComplexF64}, z::TruncatedTaylorSeries{3, ComplexF64})
     7         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    256 taylor_coeffs!(H::HomotopyContinuation.ToricHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::Float64)
     7         0 @HomotopyContinuation/src/endgame_tracker.jl                              460 check_at_infinity!(state::HomotopyContinuation.EndgameTrackerState, tracker::Tracker{CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, Matrix{ComplexF64}}, options::EndgameOptions; debug::Bool)
     7         0 @HomotopyContinuation/src/linear_algebra.jl                               904 cond
     7         0 @HomotopyContinuation/src/linear_algebra.jl                               772 cond(WS::HomotopyContinuation.MatrixWorkspace{Matrix{ComplexF64}}, d_l::Vector{Float64}, d_r::Vector{Float64})
     7         0 @HomotopyContinuation/src/linear_algebra.jl                               593 inverse_inf_norm_est
     7         0 @HomotopyContinuation/src/DoubleDouble.jl                                 248 *
     7         0 @HomotopyContinuation/src/DoubleDouble.jl                                 249 *
     7         0 @HomotopyContinuation/src/DoubleDouble.jl                                  52 two_prod
     8         0 @HomotopyContinuation/src/homotopies/coefficient_homotopy.jl              130 taylor_coeffs!(H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::ComplexF64)
     8         0 @VectorizationBase/src/special/exp.jl                                     787 vexp_generic_core
     8         0 @VectorizationBase/src/llvm_intrin/memory_addr.jl                        1265 vload
     8         0 @VectorizationBase/src/strided_pointers/stridedpointers.jl                 94 _vload
     8         0 @VectorizationBase/src/vecunroll/memory.jl                               3491 __vload
     8         0 @VectorizationBase/src/vecunroll/memory.jl                               3491 macro expansion
     8         0 @VectorizationBase/src/llvm_intrin/memory_addr.jl                        1184 __vload
     8         8 @VectorizationBase/src/llvm_intrin/memory_addr.jl                        1184 macro expansion
     8         8 @Base/essentials.jl                                                        10 size
     8         0 @HomotopyContinuation/src/linear_algebra.jl                               399 ldiv!(x::Vector{ComplexF64}, WS::HomotopyContinuation.MatrixWorkspace{Matrix{ComplexF64}}, b::Vector{ComplexF64})
     8         0 @VectorizationBase/src/vecunroll/fmap.jl                                   25 fmap
     8         0 @VectorizationBase/src/vecunroll/fmap.jl                                   25 macro expansion
     8         0 @HomotopyContinuation/src/predictor.jl                                    217 update!(predictor::HomotopyContinuation.Predictor, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}, x̂::Vector{ComplexF64})
     8         0 @HomotopyContinuation/src/DoubleDouble.jl                                 224 -
     8         8 @Base/essentials.jl                                                       385 checkbounds
     8         0 @HomotopyContinuation/src/endgame_tracker.jl                              394 step!(endgame_tracker::EndgameTracker{CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, Matrix{ComplexF64}}, debug::Bool)
     8         0 @HomotopyContinuation/src/endgame_tracker.jl                              424 check_at_infinity!
     8         0 @HomotopyContinuation/src/homotopies/coefficient_homotopy.jl              131 taylor_coeffs!(H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::ComplexF64)
     8         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    171 coeffs!(H::HomotopyContinuation.ToricHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::ComplexF64)
     9         0 @Base/complex.jl                                                          335 *
     9         0 @Base/promotion.jl                                                        434 *
     9         0 @HomotopyContinuation/src/predictor.jl                                    242 update!(predictor::HomotopyContinuation.Predictor, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}, x̂::Vector{ComplexF64})
     9         0 @HomotopyContinuation/src/linear_algebra.jl                               537 mixed_precision_iterative_refinement!(x::Vector{ComplexF64}, M::HomotopyContinuation.MatrixWorkspace{Matrix{ComplexF64}}, b::Vector{ComplexF64}, norm::WeightedNorm{InfNorm})
     9         0 @Base/essentials.jl                                                       969 getindex
     9         1 @Base/essentials.jl                                                       389 checkbounds
    10         6 @Base/abstractarray.jl                                                    728 checkbounds_indices
    10         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    188 dt_coeffs!(H::HomotopyContinuation.ToricHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::ComplexF64)
    10         0 @Base/complex.jl                                                          394 /(z::ComplexF64, w::ComplexF64)
    10        10 @Base/float.jl                                                            723 isinf
    10         0 @HomotopyContinuation/src/model_kit/operations.jl                         241 op_mul3
    10         0 @HomotopyContinuation/src/newton_corrector.jl                             109 newton!(x̄::Vector{ComplexF64}, NC::HomotopyContinuation.NewtonCorrector, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x₀::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}; μ::Float64, ω::Float64, extended_precision::Bool, accurate_μ::Bool, first_correction::Bool)
    10         0 @HomotopyContinuation/src/DoubleDouble.jl                                 227 -
    11         0 @Base/array.jl                                                           1036 _setindex!
    11         0 @HomotopyContinuation/src/newton_corrector.jl                             151 newton!(x̄::Vector{ComplexF64}, NC::HomotopyContinuation.NewtonCorrector, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x₀::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}; μ::Float64, ω::Float64, extended_precision::Bool, accurate_μ::Bool, first_correction::Bool)
    11         0 @Base/operators.jl                                                        653 *
    11         0 @HomotopyContinuation/src/linear_algebra.jl                               873 #iterative_refinement!#37
    11         0 @HomotopyContinuation/src/tracker.jl                                      639 init!
    12         0 @Base/abstractarray.jl                                                    702 checkbounds
    12         0 @Base/abstractarray.jl                                                    684 checkbounds
    12         0 @HomotopyContinuation/src/model_kit/taylor.jl                             929 taylor_op_add4
    13        12 @Base/array.jl                                                           1037 _setindex!
    14         0 @HomotopyContinuation/src/newton_corrector.jl                             181 newton!(x̄::Vector{ComplexF64}, NC::HomotopyContinuation.NewtonCorrector, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x₀::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}; μ::Float64, ω::Float64, extended_precision::Bool, accurate_μ::Bool, first_correction::Bool)
    15         0 @HomotopyContinuation/src/linear_algebra.jl                               860 #ldiv!#36
    15         0 @VectorizationBase/src/special/exp.jl                                     802 vexp_generic
    17         0 @HomotopyContinuation/src/linear_algebra.jl                               395 ldiv!(x::Vector{ComplexF64}, WS::HomotopyContinuation.MatrixWorkspace{Matrix{ComplexF64}}, b::Vector{ComplexF64})
    17         0 @HomotopyContinuation/src/linear_algebra.jl                               257 factorize!
    17         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    268 taylor!
    17         0 @HomotopyContinuation/src/DoubleDouble.jl                                 250 *
    18         0 @HomotopyContinuation/src/linear_algebra.jl                               846 ldiv!
    18         0 @HomotopyContinuation/src/DoubleDouble.jl                                  28 two_sum
    19         0 @HomotopyContinuation/src/model_kit/taylor.jl                             121 setindex!
    19         0 @HomotopyContinuation/src/newton_corrector.jl                             107 newton!(x̄::Vector{ComplexF64}, NC::HomotopyContinuation.NewtonCorrector, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x₀::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}; μ::Float64, ω::Float64, extended_precision::Bool, accurate_μ::Bool, first_correction::Bool)
    20        19 @Base/complex.jl                                                           14 Complex
    21         0 @HomotopyContinuation/src/model_kit/taylor.jl                             714 taylor_op_add
    21         0 @VectorizationBase/src/special/exp.jl                                     749 exp
    21         0 @VectorizationBase/src/special/exp.jl                                     754 vexp
    21         0 @VectorizationBase/src/special/exp.jl                                     836 vexp
    22         0 @HomotopyContinuation/src/model_kit/operations.jl                         230 op_add
    23         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    167 coeffs!(H::HomotopyContinuation.ToricHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, t::ComplexF64)
    23        22 @Base/array.jl                                                           1025 _setindex!
    23         0 @HomotopyContinuation/src/DoubleDouble.jl                                 187 +
    24         0 @Base/array.jl                                                           1031 setindex!
    24         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    117 evaluate_weights!(u::Vector{Float64}, weights::Vector{Float64}, t::Float64)
    24         0 @LoopVectorization/src/condense_loopset.jl                               1179 macro expansion
    24         0 @LoopVectorization/src/reconstruct_loopset.jl                            1107 _turbo_!
    24         1 @LoopVectorization/src/reconstruct_loopset.jl                            1107 macro expansion
    24         0 @Base/array.jl                                                           1020 setindex!
    24         0 @HomotopyContinuation/src/DoubleDouble.jl                                 188 +
    24         0 @HomotopyContinuation/src/DoubleDouble.jl                                  15 quick_two_sum
    24         1 @HomotopyContinuation/src/linear_algebra.jl                               512 residual!(r::Vector{Complex{HomotopyContinuation.DoubleDouble.DoubleF64}}, A::Matrix{ComplexF64}, x::Vector{Complex{HomotopyContinuation.DoubleDouble.DoubleF64}}, b::Vector{ComplexF64})
    25         0 @HomotopyContinuation/src/linear_algebra.jl                               833 ldiv!
    25         0 @HomotopyContinuation/src/linear_algebra.jl                               843 #ldiv!#35
    25         0 @HomotopyContinuation/src/linear_algebra.jl                               876 #iterative_refinement!#37
    27         0 @HomotopyContinuation/src/homotopies/coefficient_homotopy.jl              118 taylor!
    27         0 @HomotopyContinuation/src/linear_algebra.jl                               401 ldiv!(x::Vector{ComplexF64}, WS::HomotopyContinuation.MatrixWorkspace{Matrix{ComplexF64}}, b::Vector{ComplexF64})
    27         0 @Base/operators.jl                                                        691 \
    27         0 @HomotopyContinuation/src/linear_algebra.jl                               535 mixed_precision_iterative_refinement!(x::Vector{ComplexF64}, M::HomotopyContinuation.MatrixWorkspace{Matrix{ComplexF64}}, b::Vector{ComplexF64}, norm::WeightedNorm{InfNorm})
    28         0 @HomotopyContinuation/src/linear_algebra.jl                               288 ldiv_upper!
    29         1 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    217 taylor!
    30         0 @HomotopyContinuation/src/linear_algebra.jl                               314 lu_ldiv!(x::Vector{ComplexF64}, LU::LU{ComplexF64, Matrix{ComplexF64}, Vector{Int64}}, b::Vector{ComplexF64})
    30         0 @HomotopyContinuation/src/linear_algebra.jl                               285 ldiv_upper!
    30         0 @HomotopyContinuation/src/DoubleDouble.jl                                 186 +
    33         0 @HomotopyContinuation/src/DoubleDouble.jl                                  16 quick_two_sum
    36         0 @HomotopyContinuation/src/linear_algebra.jl                               864 iterative_refinement!
    49         0 @HomotopyContinuation/src/newton_corrector.jl                             149 newton!(x̄::Vector{ComplexF64}, NC::HomotopyContinuation.NewtonCorrector, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x₀::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}; μ::Float64, ω::Float64, extended_precision::Bool, accurate_μ::Bool, first_correction::Bool)
    56         0 @HomotopyContinuation/src/predictor.jl                                    209 update!(predictor::HomotopyContinuation.Predictor, H::HomotopyContinuation.ToricHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}, x̂::Vector{ComplexF64})
    65         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    269 taylor!
    75         0 @HomotopyContinuation/src/model_kit/taylor.jl                              97 getindex
    75         0 @HomotopyContinuation/src/model_kit/taylor.jl                             101 macro expansion
    80         0 @HomotopyContinuation/src/homotopies/toric_homotopy.jl                    273 taylor!
    81         0 @Base/array.jl                                                            963 getindex
    88         0 @Base/operators.jl                                                        610 afoldl
    93         4 @Base/complex.jl                                                          290 *(z::Complex{HomotopyContinuation.DoubleDouble.DoubleF64}, w::Complex{HomotopyContinuation.DoubleDouble.DoubleF64})
   101         0 @HomotopyContinuation/src/newton_corrector.jl                             105 newton!(x̄::Vector{ComplexF64}, NC::HomotopyContinuation.NewtonCorrector, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x₀::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}; μ::Float64, ω::Float64, extended_precision::Bool, accurate_μ::Bool, first_correction::Bool)
   136         0 @HomotopyContinuation/src/model_kit/operations.jl                         243 op_muladd
   163       163 @Base/essentials.jl                                                       970 getindex
   165         0 @HomotopyContinuation/src/homotopies/coefficient_homotopy.jl              110 evaluate!
   192         0 @HomotopyContinuation/src/model_kit/taylor.jl                             949 taylor_op_mulmuladd(V::Val{3}, x::TruncatedTaylorSeries{4, ComplexF64}, y::TruncatedTaylorSeries{2, ComplexF64}, z::TruncatedTaylorSeries{4, ComplexF64}, w::TruncatedTaylorSeries{2, ComplexF64})
   207         1 @HomotopyContinuation/src/model_kit/compiled_system_homotopy.jl           269 evaluate!(u::Vector{ComplexF64}, T::CompiledSystem{(0x606e10ec245c80ec, 1)}, x::Vector{ComplexF64}, p::Vector{ComplexF64})
   217         0 @HomotopyContinuation/src/predictor.jl                                    238 update!(predictor::HomotopyContinuation.Predictor, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}, x̂::Vector{ComplexF64})
   224         0 @HomotopyContinuation/src/predictor.jl                                    246 update!(predictor::HomotopyContinuation.Predictor, H::CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, x::Vector{ComplexF64}, t::ComplexF64, J::HomotopyContinuation.Jacobian{Matrix{ComplexF64}}, norm::WeightedNorm{InfNorm}, x̂::Vector{ComplexF64})
   244       243 @Base/float.jl                                                            493 -
   264         0 @HomotopyContinuation/src/model_kit/operations.jl                         250 op_add4
   266         0 @Base/operators.jl                                                        653 +
   279         0 @HomotopyContinuation/src/homotopies/coefficient_homotopy.jl              140 taylor!
   294         0 @HomotopyContinuation/src/model_kit/taylor.jl                             742 taylor_op_mul
   298         0 @HomotopyContinuation/src/polyhedral.jl                                   472 track(PT::PolyhedralTracker{HomotopyContinuation.ToricHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, CoefficientHomotopy{CompiledSystem{(0x606e10ec245c80ec, 1)}}, Matrix{ComplexF64}}, start_solution::Tuple{MixedSubdivisions.MixedCell, Vector{ComplexF64}}; path_number::Nothing, debug::Bool)
