simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	0.33300000032727056	0.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.34590073853617065	0.05	obs_y1		noiseParameter1	dataset1	0
condition1	0.35996141079307215	0.1	obs_y1		noiseParameter1	dataset1	0
condition1	0.3753957589430738	0.15000000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	0.3924557590155135	0.2	obs_y1		noiseParameter1	dataset1	0
condition1	0.4114383732371811	0.25	obs_y1		noiseParameter1	dataset1	0
condition1	0.4326934371523521	0.30000000000000004	obs_y1		noiseParameter1	dataset1	0
condition1	0.45663287691852367	0.35000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.4837414464971413	0.4	obs_y1		noiseParameter1	dataset1	0
condition1	0.5145891651559478	0.45	obs_y1		noiseParameter1	dataset1	0
condition1	0.5498456634427548	0.5	obs_y1		noiseParameter1	dataset1	0
condition1	0.5902966284863786	0.55	obs_y1		noiseParameter1	dataset1	0
condition1	0.6368624375808452	0.6000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.6906190101489225	0.65	obs_y1		noiseParameter1	dataset1	0
condition1	0.7528206818240837	0.7000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.8249245305673379	0.75	obs_y1		noiseParameter1	dataset1	0
condition1	0.9086150758287889	0.8	obs_y1		noiseParameter1	dataset1	0
condition1	1.0058273324939297	0.8500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	1.1187648293074484	0.9	obs_y1		noiseParameter1	dataset1	0
condition1	1.2499072289486337	0.9500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	1.4019992770473197	1.0	obs_y1		noiseParameter1	dataset1	0
