 Count  Overhead File                                                                                                       Line Function
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13IRBuilderBase14SetInsertPointEPNS_11InstructionE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16MetadataTracking5trackEPvRNS_8MetadataENS_12PointerUnionIJPNS_15MetadataAsValueEPS2_PNS_14DebugValueUserEEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16InstCombinerImpl8visitXorERNS_14BinaryOperatorE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16InstCombinerImpl31SimplifyDemandedInstructionBitsERNS_11InstructionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16InstCombinerImpl31SimplifyDemandedInstructionBitsERNS_11InstructionERNS_9KnownBitsE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16InstCombinerImpl23SimplifyDemandedUseBitsEPNS_11InstructionERKNS_5APIntERNS_9KnownBitsEjRKNS_13SimplifyQueryE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_118RegReductionPQBase13scheduledNodeEPN4llvm5SUnitE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_124MachineLateInstrsCleanup20runOnMachineFunctionERN4llvm15MachineFunctionE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SelectionDAG15RemoveDeadNodesEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_113X86PassConfig14addPreEmitPassEv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm28createX86IssueVZeroUpperPassEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm7GVNPass14PerformLoadPREEPNS_8LoadInstERNS_11SmallVectorINS_3gvn21AvailableValueInBlockELj64EEERNS3_IPNS_10BasicBlockELj64EEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm7GVNPass31eliminatePartiallyRedundantLoadEPNS_8LoadInstERNS_11SmallVectorINS_3gvn21AvailableValueInBlockELj64EEERNS_9MapVectorIPNS_10BasicBlockEPNS_5ValueENS_8DenseMapISA_jNS_12DenseMapInfoISA_vEENS_6detail12DenseMapPairISA_jEEEENS3_ISt4pairISA_SC_ELj0EEEEEPNS8_ISA_S2_SJ_NS3_ISK_ISA_S2_ELj0EEEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL22ConstructSSAForLoadSetPN4llvm8LoadInstERNS_15SmallVectorImplINS_3gvn21AvailableValueInBlockEEERNS_7GVNPassE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm3gvn14AvailableValue24MaterializeAdjustedValueEPNS_8LoadInstEPNS_11InstructionERNS_7GVNPassE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL15combineMetadataPN4llvm11InstructionEPKS0_bb
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm6MDNode40getMostGenericAlignmentOrDereferenceableEPS0_S1_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL18simplifySelectInstPN4llvm5ValueES1_S1_RKNS_13SimplifyQueryEj
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12LiveRegUnits12stepBackwardERKNS_12MachineInstrE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm21BranchProbabilityInfo7SccInfoC1ERKNS_8FunctionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12scc_iteratorIPKNS_8FunctionENS_11GraphTraitsIS3_EEE10GetNextSCCEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12scc_iteratorIPKNS_8FunctionENS_11GraphTraitsIS3_EEE16DFSVisitChildrenEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12scc_iteratorIPKNS_8FunctionENS_11GraphTraitsIS3_EEE11DFSVisitOneEPKNS_10BasicBlockE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNSt6vectorIPKN4llvm10BasicBlockESaIS3_EE17_M_realloc_insertIJRKS3_EEEvN9__gnu_cxx17__normal_iteratorIPS3_S5_EEDpOT_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm11GlobalValue13isDeclarationEv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm26LazyBlockFrequencyInfoPass13releaseMemoryEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm19SelectionDAGBuilder14getControlRootEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SelectionDAG14getTokenFactorERKNS_5SDLocERNS_15SmallVectorImplINS_7SDValueEEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL13AddNodeIDNodeRN4llvm16FoldingSetNodeIDEjNS_8SDVTListENS_8ArrayRefINS_7SDValueEEE.isra.0
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK12_GLOBAL__N_130DefaultPriorityAdvisorAnalysis16getAnalysisUsageERN4llvm13AnalysisUsageE
     1         0 @juliasrc/llvm-final-gc-lowering.cpp                                                                       216 runOnFunction
     1         0 @juliasrc/llvm-final-gc-lowering.cpp                                                                        30 lowerNewGCFrame
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/IRBuilder.h                           618 CreateMemSet
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/IR/IRBuilder.h                           511 getInt64
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm6any_ofIRNS_10BasicBlockEZZN12_GLOBAL__N_123LoopInvariantCodeMotion9runOnLoopEPNS_4LoopEPNS_9AAResultsEPNS_8LoopInfoEPNS_13DominatorTreeEPNS_15AssumptionCacheEPNS_17TargetLibraryInfoEPNS_19TargetTransformInfoEPNS_15ScalarEvolutionEPNS_9MemorySSAEPNS_25OptimizationRemarkEmitterEbENKUlPS1_E_clESP_EUlRNS_11InstructionEE_EEbOT_T0_.constprop.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZSt9__find_ifIPN4llvm14PointerIntPairIPKNS0_8AliasSetELj1EbNS0_21PointerLikeTypeTraitsIS4_EENS0_18PointerIntPairInfoIS4_Lj1ES6_EEEEN9__gnu_cxx5__ops10_Iter_predIZZL26collectPromotionCandidatesPNS0_9MemorySSAEPNS0_9AAResultsEPNS0_4LoopEENKUlPNS0_11InstructionEE1_clESL_EUlRS9_E_EEET_SQ_SQ_T0_St26random_access_iterator_tag.constprop.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm8AliasSet18aliasesUnknownInstEPKNS_11InstructionERNS_14BatchAAResultsE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm23ObjectSizeOffsetVisitor15visitAllocaInstERNS_10AllocaInstE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm23ObjectSizeOffsetVisitor5alignENS_5APIntENS_10MaybeAlignE
     1         0 /cache/build/builder-amdci4-4/julialang/julia-ci/usr/include/llvm/ExecutionEngine/Orc/ThreadSafeModule.h   116 ~ThreadSafeModule
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/unique_ptr.h                                            333 operator=
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/unique_ptr.h                                            399 reset
     1         0 /usr/local/x86_64-linux-gnu/include/c++/9.1.0/bits/unique_ptr.h                                             75 operator()
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm6ModuleD1Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm6Module17dropAllReferencesEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8Function14deleteBodyImplEb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10BasicBlock15eraseFromParentEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10BasicBlockD1Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm5Value11deleteValueEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11InstructionD1Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11Instruction11setMetadataEjPNS_6MDNodeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11Instruction23updateDIAssignIDMappingEPNS_10DIAssignIDE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN15LiveDebugValues16InstrRefBasedLDV26transferSpillOrRestoreInstERN4llvm12MachineInstrE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN15LiveDebugValues16InstrRefBasedLDV26transferSpillOrRestoreInstERN4llvm12MachineInstrE.part.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN15LiveDebugValues16InstrRefBasedLDV28extractSpillBaseRegAndOffsetERKN4llvm12MachineInstrE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm16X86FrameLowering22getFrameIndexReferenceERKNS_15MachineFunctionEiRNS_8RegisterE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm15X86RegisterInfo16getFrameRegisterERKNS_15MachineFunctionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm16X86FrameLowering9hasFPImplERKNS_15MachineFunctionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm13TargetOptions23DisableFramePointerElimERKNS_15MachineFunctionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm13AttributeList9hasFnAttrENS_9StringRefE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12DenseMapInfoINS_9StringRefEvE12getHashValueES1_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm7hashing6detail23hash_combine_range_implIKcEENSt9enable_ifIXsrNS1_16is_hashable_dataIT_EE5valueENS_9hash_codeEE4typeEPS6_SB_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm8RAGreedy13tryLocalSplitERKNS_12LiveIntervalERNS_15AllocationOrderERNS_15SmallVectorImplINS_8RegisterEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11SplitEditor11hoistCopiesEv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11SplitEditor14forceRecomputeEjRKNS_6VNInfoE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm18RegPressureTracker6recedeERKNS_16RegisterOperandsEPNS_15SmallVectorImplINS_14VRegMaskOrUnitEEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL20getLanesWithPropertyRKN4llvm13LiveIntervalsERKNS_19MachineRegisterInfoEbNS_8RegisterENS_9SlotIndexENS_11LaneBitmaskEPFbRKNS_9LiveRangeES7_E.constprop.0
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm9KnownBitsD1Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm20AAResultsWrapperPass13runOnFunctionERNS_8FunctionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_125CanonicalizeFreezeInLoops9runOnLoopEPN4llvm4LoopERNS1_13LPPassManagerE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_129CanonicalizeFreezeInLoopsImpl3runEv.part.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm19InductionDescriptor14isInductionPHIEPNS_7PHINodeEPKNS_4LoopEPNS_15ScalarEvolutionERS0_PKNS_4SCEVEPNS_15SmallVectorImplIPNS_11InstructionEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution16createNodeForPHIEPNS_7PHINodeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution19createAddRecFromPHIEPNS_7PHINodeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution10getUnknownEPNS_5ValueE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm16FoldingSetNodeID6InternERNS_20BumpPtrAllocatorImplINS_15MallocAllocatorELm4096ELm4096ELm128EEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm23ObjectSizeOffsetVisitor13visitCallBaseERNS_8CallBaseE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm20NullPointerIsDefinedEPKNS_8FunctionEj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_18DSEState13isReadClobberERKN4llvm14MemoryLocationEPNS1_11InstructionE
     1         0 @juliasrc/llvm-late-gc-lowering.cpp                                                                       2614 runOnFunction
     1         0 @juliasrc/llvm-late-gc-lowering.cpp                                                                       2579 PlaceRootsAndUpdateCalls
     1         0 @juliasrc/llvm-late-gc-lowering.cpp                                                                       2433 PlaceGCFrameStores
     1         0 @juliasrc/llvm-late-gc-lowering.cpp                                                                       2403 PlaceGCFrameReset
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16LoopDeletionPass3runERNS_4LoopERNS_15AnalysisManagerIS1_JRNS_27LoopStandardAnalysisResultsEEEES5_RNS_10LPMUpdaterE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL24getValueOnFirstIterationPN4llvm5ValueERNS_8DenseMapIS1_S1_NS_12DenseMapInfoIS1_vEENS_6detail12DenseMapPairIS1_S1_EEEERKNS_13SimplifyQueryE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL21simplifyICmpWithBinOpN4llvm12CmpPredicateEPNS_5ValueES2_RKNS_13SimplifyQueryEj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17JumpThreadingPass35computeValueKnownInPredecessorsImplEPNS_5ValueEPNS_10BasicBlockERNS_15SmallVectorImplISt4pairIPNS_8ConstantES4_EEENS_13jumpthreading18ConstantPreferenceERNS_11SmallPtrSetIS2_Lj4EEEPNS_11InstructionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17LazyValueInfoImpl22solveBlockValuePHINodeEPNS_7PHINodeEPNS_10BasicBlockE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17LazyValueInfoImpl13getBlockValueEPNS_5ValueEPNS_10BasicBlockEPNS_11InstructionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm19haveNoCommonBitsSetERKNS_9WithCacheIPKNS_5ValueEEES6_RKNS_13SimplifyQueryE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16computeKnownBitsEPKNS_5ValueERNS_9KnownBitsEjRKNS_13SimplifyQueryE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL22computeKnownBitsAddSubbPKN4llvm5ValueES2_bbRKNS_5APIntERNS_9KnownBitsES7_jRKNS_13SimplifyQueryE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm18LoopFullUnrollPass3runERNS_4LoopERNS_15AnalysisManagerIS1_JRNS_27LoopStandardAnalysisResultsEEEES5_RNS_10LPMUpdaterE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm31TargetTransformInfoImplCRTPBaseINS_10X86TTIImplEE18getInstructionCostEPKNS_4UserENS_8ArrayRefIPKNS_5ValueEEENS_19TargetTransformInfo14TargetCostKindE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10X86TTIImpl22getArithmeticInstrCostEjPNS_4TypeENS_19TargetTransformInfo14TargetCostKindENS3_16OperandValueInfoES5_NS_8ArrayRefIPKNS_5ValueEEEPKNS_11InstructionE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZSt9__find_ifIPKN4llvm13CostTblEntryTI13CostKindCostsEEN9__gnu_cxx5__ops10_Iter_predIZNS0_15CostTableLookupIS2_EEPKNS1_IT_EENS0_8ArrayRefISB_EEiNS0_3MVTEEUlRS4_E_EEESA_SA_SA_T0_St26random_access_iterator_tag.constprop.0.isra.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm18canSinkOrHoistInstERNS_11InstructionEPNS_9AAResultsEPNS_13DominatorTreeEPNS_4LoopERNS_16MemorySSAUpdaterEbRNS_21SinkAndHoistLICMFlagsEPNS_25OptimizationRemarkEmitterE.part.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm9MemorySSA14SkipSelfWalker25getClobberingMemoryAccessEPNS_12MemoryAccessERNS_14BatchAAResultsE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm9MemorySSA17ClobberWalkerBase29getClobberingMemoryAccessBaseEPNS_12MemoryAccessERNS_14BatchAAResultsERjbb.part.0
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_113ClobberWalker11findClobberERN4llvm14BatchAAResultsEPNS1_12MemoryAccessERNS_18UpwardsMemoryQueryERj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _Z24instructionClobbersQueryIN4llvm14BatchAAResultsEEbPKNS0_9MemoryDefERKNS0_14MemoryLocationEPKNS0_11InstructionERT_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11MCAssembler6FinishEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm11MCAssembler6layoutEv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK12_GLOBAL__N_113X86AsmBackend12finishLayoutERKN4llvm11MCAssemblerE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10SCCPSolverD1Ev
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15SCCPInstVisitorD2Ev
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution36computeExitLimitFromSingleExitSwitchEPKNS_4LoopEPNS_10SwitchInstEPNS_10BasicBlockEb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm15ScalarEvolution16insertValueToMapEPNS_5ValueEPKNS_4SCEVE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16InstCombinerImpl9visitAShrERNS_14BinaryOperatorE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17MaskedValueIsZeroEPKNS_5ValueERKNS_5APIntERKNS_13SimplifyQueryEj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZL31isIntegerWideningViableForSliceRKN12_GLOBAL__N_15SliceEmPN4llvm4TypeERKNS3_10DataLayoutERb
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm11Instruction20isLifetimeStartOrEndEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16GenericScheduler9schedNodeEPNS_5SUnitEb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13SchedBoundary8bumpNodeEPNS_5SUnitE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm13SchedBoundary13countResourceEPKNS_16MCSchedClassDescEjjjj
     1         1 /usr/lib/x86_64-linux-gnu/libstdc++.so.6                                                                     ? _ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_createERmm
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm10AsmPrinter19emitBasicBlockStartERKNS_17MachineBasicBlockE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm10AsmPrinter28shouldEmitLabelForBasicBlockERKNS_17MachineBasicBlockE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm10AsmPrinter33isBlockOnlyReachableByFallthroughEPKNS_17MachineBasicBlockE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm17MachineBasicBlock17isLayoutSuccessorEPKS0_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm24MachineDominanceFrontier20runOnMachineFunctionERNS_15MachineFunctionE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm28ForwardDominanceFrontierBaseINS_17MachineBasicBlockEE9calculateERKNS_17DominatorTreeBaseIS1_Lb0EEEPKNS_15DomTreeNodeBaseIS1_EE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17MachineBasicBlock21getFirstNonDebugInstrEb
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm14SpillPlacement7iterateEv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm14SpillPlacement6updateEj
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_113InlineSpiller5spillERN4llvm13LiveRangeEditE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_113InlineSpiller15spillAroundUsesEN4llvm8RegisterE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_113InlineSpiller17foldMemoryOperandEN4llvm8ArrayRefISt4pairIPNS1_12MachineInstrEjEEES5_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_116HoistSpillHelper20addToMergeableSpillsERN4llvm12MachineInstrEij
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm9LiveRange15isLiveAtIndexesENS_8ArrayRefINS_9SlotIndexEEE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm17ScheduleDAGInstrs15addBarrierChainERNS0_12Value2SUsMapE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16LiveRangeUpdater5flushEv.part.0
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_118X86OptimizeLEAPass20runOnMachineFunctionERN4llvm15MachineFunctionE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm16SelectionDAGISel22ComputeLiveOutVRegInfoEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SelectionDAG18UpdateNodeOperandsEPNS_6SDNodeENS_7SDValueES3_S3_
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SelectionDAG20FindModifiedNodeSlotEPNS_6SDNodeENS_8ArrayRefINS_7SDValueEEERPv
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_111DAGCombiner28recursivelyDeleteUnusedNodesEPN4llvm6SDNodeE
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZNK4llvm17X86TargetLowering18isCommutativeBinOpEj
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12MachineInstr10setMemRefsERNS_15MachineFunctionENS_8ArrayRefIPNS_17MachineMemOperandEEE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SelectionDAG8LegalizeEv
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_120SelectionDAGLegalize10LegalizeOpEPN4llvm6SDNodeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_120SelectionDAGLegalize10ExpandNodeEPN4llvm6SDNodeE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN12_GLOBAL__N_120SelectionDAGLegalize11ReplaceNodeEPN4llvm6SDNodeEPKNS1_7SDValueE
     1         0 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SelectionDAG18ReplaceAllUsesWithENS_7SDValueES1_
     1         1 @julialib/julia/libLLVM.so.20.1jl                                                                            ? _ZN4llvm12SelectionDAG24AddModifiedNodeToCSEMapsEPNS_6SDNodeE
