simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	3.0014901424590334	0.0	obs_y1		noiseParameter1	dataset1	0
condition1	2.9935740463385985	0.005	obs_y1		noiseParameter1	dataset1	0
condition1	2.9898873264307624	0.01	obs_y1		noiseParameter1	dataset1	0
condition1	2.9864337275296817	0.015	obs_y1		noiseParameter1	dataset1	0
condition1	2.9751117184467453	0.02	obs_y1		noiseParameter1	dataset1	0
condition1	2.969005688241113	0.025	obs_y1		noiseParameter1	dataset1	0
condition1	2.968249845662125	0.03	obs_y1		noiseParameter1	dataset1	0
condition1	2.959684385962961	0.035	obs_y1		noiseParameter1	dataset1	0
condition1	2.9498505989087085	0.04	obs_y1		noiseParameter1	dataset1	0
condition1	2.9466317420288033	0.045	obs_y1		noiseParameter1	dataset1	0
condition1	2.937446184037369	0.05	obs_y1		noiseParameter1	dataset1	0
condition1	2.9311929847576446	0.055	obs_y1		noiseParameter1	dataset1	0
condition1	2.9269940399094883	0.06	obs_y1		noiseParameter1	dataset1	0
condition1	2.914403044502648	0.065	obs_y1		noiseParameter1	dataset1	0
condition1	2.9086444158234674	0.07	obs_y1		noiseParameter1	dataset1	0
condition1	2.905692648621581	0.075	obs_y1		noiseParameter1	dataset1	0
condition1	2.8980231050420633	0.08	obs_y1		noiseParameter1	dataset1	0
condition1	2.895481579110271	0.085	obs_y1		noiseParameter1	dataset1	0
condition1	2.8855369713556254	0.09	obs_y1		noiseParameter1	dataset1	0
condition1	2.8776540372219657	0.095	obs_y1		noiseParameter1	dataset1	0
condition1	2.879479398643031	0.1	obs_y1		noiseParameter1	dataset1	0
condition1	2.868135927257041	0.105	obs_y1		noiseParameter1	dataset1	0
condition1	2.8624723258947427	0.11	obs_y1		noiseParameter1	dataset1	0
condition1	2.8516828269832035	0.115	obs_y1		noiseParameter1	dataset1	0
condition1	2.8476501644102243	0.12	obs_y1		noiseParameter1	dataset1	0
condition1	2.8429434049113156	0.125	obs_y1		noiseParameter1	dataset1	0
condition1	2.83276797026484	0.13	obs_y1		noiseParameter1	dataset1	0
condition1	2.8304766739069125	0.135	obs_y1		noiseParameter1	dataset1	0
condition1	2.821077010799181	0.14	obs_y1		noiseParameter1	dataset1	0
condition1	2.815287262053256	0.145	obs_y1		noiseParameter1	dataset1	0
condition1	2.8077319526702227	0.15	obs_y1		noiseParameter1	dataset1	0
condition1	2.8079050279864597	0.155	obs_y1		noiseParameter1	dataset1	0
condition1	2.795944684969625	0.16	obs_y1		noiseParameter1	dataset1	0
condition1	2.786278657571764	0.165	obs_y1		noiseParameter1	dataset1	0
condition1	2.784741666579028	0.17	obs_y1		noiseParameter1	dataset1	0
condition1	2.772266192482184	0.17500000000000002	obs_y1		noiseParameter1	dataset1	0
