case_id	raw_candidate_count	imported_best_benchmark_rmse	analyzed_input_best_benchmark_rmse	analyzed_input_selected_benchmark_rmse	saved_amigo_rmse	saved_polish_rmse	scalar_linear_best_rmse	scalar_log_best_rmse	residual_lm_linear_best_rmse	residual_lm_log_best_rmse	residual_lm_linear_vs_scalar_linear	residual_lm_log_vs_scalar_log	residual_fastshortcut_linear_best_rmse	residual_fastshortcut_log_best_rmse	residual_fastshortcut_linear_vs_scalar_linear	residual_fastshortcut_log_vs_scalar_log	residual_trustregion_linear_best_rmse	residual_trustregion_log_best_rmse	residual_trustregion_linear_vs_scalar_linear	residual_trustregion_log_vs_scalar_log	residual_lso_lm_linear_best_rmse	residual_lso_lm_log_best_rmse	residual_lso_lm_linear_vs_scalar_linear	residual_lso_lm_log_vs_scalar_log	residual_lso_lm_bounded_linear_best_rmse	residual_lso_lm_bounded_log_best_rmse	residual_lso_lm_bounded_linear_vs_scalar_linear	residual_lso_lm_bounded_log_vs_scalar_log	residual_lso_dogleg_linear_best_rmse	residual_lso_dogleg_log_best_rmse	residual_lso_dogleg_linear_vs_scalar_linear	residual_lso_dogleg_log_vs_scalar_log	residual_lso_dogleg_bounded_linear_best_rmse	residual_lso_dogleg_bounded_log_best_rmse	residual_lso_dogleg_bounded_linear_vs_scalar_linear	residual_lso_dogleg_bounded_log_vs_scalar_log	residual_fastlm_linear_best_rmse	residual_fastlm_log_best_rmse	residual_fastlm_linear_vs_scalar_linear	residual_fastlm_log_vs_scalar_log	residual_fastlm_bounded_linear_best_rmse	residual_fastlm_bounded_log_best_rmse	residual_fastlm_bounded_linear_vs_scalar_linear	residual_fastlm_bounded_log_vs_scalar_log
crauste_7_1em4	20	64.45986321743501	187.5198425730863	1639.097487955268	0.19620521618467582	1.6702059519056445	64.45986321743501	3.9421136961024605	4.116603273287063	4.116603273287063	better	worse	Inf	Inf	worse	worse	4.116603273287063	3.944590744557722	better	worse	4.116603273287063	4.116603273287063	better	worse	2.649424368844376	0.3565602453218376	better	better	4.116603273287063	4.116603273287063	better	worse	2.7605093458140284	3.9695979493919804	better	worse	4.116603273287063	4.116603273287063	better	worse	2.123041229883596	2.22382879566379	better	better
daisy_mamil4_6_1em4	119	0.15977208731062617	0.15977208731062617	0.6607668596062847	0.0032743993203473297	0.0031086489846149346	0.0032747086442822316	0.06476111568127621	0.13849708926746573	0.13849708926746573	worse	worse	Inf	Inf	worse	worse	0.003274716108359607	0.0032747083729841174	tie	better	0.003274708349982279	0.13849708926746573	tie	worse	0.003274708578425796	0.0032747086055679676	tie	better	0.0032747085941326145	0.0032747086199206247	tie	better	0.0032747092694998467	0.00327471195599701	tie	better	0.0002269863662102221	0.017241526502614582	better	better	0.0002269863662102221	0.010579454958157583	better	better
flexible_arm_0_1em4	62	0.06618638406250221	0.06618638406250221	0.3264211023235338	0.005444386507628252	0.03601391219510978	0.06618638406250221	0.06618638406250221	0.06618638406250221	0.06618638406250221	tie	tie	Inf	Inf	worse	worse	0.06618638406250221	0.06618638406250221	tie	tie	0.06618638406250221	0.06618638406250221	tie	tie	0.06618638406250221	0.06618638406250221	tie	tie	0.06618638406250221	0.06618638406250221	tie	tie	0.06618638406250221	0.06618638406250221	tie	tie	0.06618638406250221	0.06618638406250221	tie	tie	0.06618638406250221	0.06618638406250221	tie	tie
seir_4_1em4	114	0.3408695314401687	0.3408695314401687	1.1048642316128117	0.0004944694126030432	0.006304105972127909	0.0004925689206384977	0.0004925717814043332	0.3408695314401687	0.3408695314401687	worse	worse	Inf	Inf	worse	worse	0.0004925689206397902	0.3408695314401687	tie	worse	0.0004925688759618732	0.3408695314401687	tie	worse	0.0004925673839829367	0.09235607677511495	tie	worse	0.00049256892064481	0.21996158774180175	tie	worse	0.23803538287401582	0.24866827458060897	worse	worse	0.000492568920851289	0.0004925689668904144	tie	tie	0.08699144477069769	0.000492568909254034	worse	tie
