simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	3.1536122617844797	0.4	obs_y1		noiseParameter1	dataset1	0
condition1	3.174367699251764	0.405	obs_y1		noiseParameter1	dataset1	0
condition1	3.1970064399756857	0.41000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	3.209803488194451	0.41500000000000004	obs_y1		noiseParameter1	dataset1	0
condition1	3.2281608845338052	0.42	obs_y1		noiseParameter1	dataset1	0
condition1	3.2485733866600914	0.425	obs_y1		noiseParameter1	dataset1	0
condition1	3.2727552890730296	0.43	obs_y1		noiseParameter1	dataset1	0
condition1	3.2905286553564053	0.435	obs_y1		noiseParameter1	dataset1	0
condition1	3.307506868843797	0.44	obs_y1		noiseParameter1	dataset1	0
condition1	3.330909591426398	0.445	obs_y1		noiseParameter1	dataset1	0
condition1	3.3495953625259953	0.45	obs_y1		noiseParameter1	dataset1	0
condition1	3.3727324690777194	0.455	obs_y1		noiseParameter1	dataset1	0
condition1	3.3874167387102116	0.46	obs_y1		noiseParameter1	dataset1	0
condition1	3.40913697991433	0.465	obs_y1		noiseParameter1	dataset1	0
condition1	3.429497340301557	0.47000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	3.4465102156552834	0.47500000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	3.4734401558906165	0.48	obs_y1		noiseParameter1	dataset1	0
condition1	3.4943058297899996	0.485	obs_y1		noiseParameter1	dataset1	0
condition1	3.5145258922090385	0.49	obs_y1		noiseParameter1	dataset1	0
condition1	3.534925059135778	0.495	obs_y1		noiseParameter1	dataset1	0
condition1	3.552099350467805	0.5	obs_y1		noiseParameter1	dataset1	0
condition1	3.5771415205881154	0.505	obs_y1		noiseParameter1	dataset1	0
condition1	3.599059569137277	0.51	obs_y1		noiseParameter1	dataset1	0
condition1	3.6191682366824858	0.515	obs_y1		noiseParameter1	dataset1	0
condition1	3.6434016276021515	0.52	obs_y1		noiseParameter1	dataset1	0
condition1	3.6675207020331175	0.525	obs_y1		noiseParameter1	dataset1	0
condition1	3.6951814415236353	0.53	obs_y1		noiseParameter1	dataset1	0
condition1	3.711193471859445	0.535	obs_y1		noiseParameter1	dataset1	0
condition1	3.7339640066523585	0.54	obs_y1		noiseParameter1	dataset1	0
condition1	3.7553161461657494	0.545	obs_y1		noiseParameter1	dataset1	0
condition1	3.7710757730888136	0.55	obs_y1		noiseParameter1	dataset1	0
condition1	3.8010914458861387	0.555	obs_y1		noiseParameter1	dataset1	0
condition1	3.82442651986183	0.56	obs_y1		noiseParameter1	dataset1	0
condition1	3.856814609212485	0.5650000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	3.8698724522829595	0.5700000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	3.8952086662117	0.5750000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	3.917454228083621	0.58	obs_y1		noiseParameter1	dataset1	0
condition1	3.9366785166114866	0.585	obs_y1		noiseParameter1	dataset1	0
condition1	3.9696492780857957	0.59	obs_y1		noiseParameter1	dataset1	0
condition1	3.9920896904029672	0.595	obs_y1		noiseParameter1	dataset1	0
condition1	4.016376320928015	0.6	obs_y1		noiseParameter1	dataset1	0
condition1	4.033781200966518	0.605	obs_y1		noiseParameter1	dataset1	0
condition1	4.067541450689464	0.61	obs_y1		noiseParameter1	dataset1	0
condition1	4.080645554783292	0.615	obs_y1		noiseParameter1	dataset1	0
condition1	4.1134571209870305	0.62	obs_y1		noiseParameter1	dataset1	0
condition1	4.144914505157469	0.625	obs_y1		noiseParameter1	dataset1	0
condition1	4.156684444209138	0.63	obs_y1		noiseParameter1	dataset1	0
condition1	4.183526482671901	0.635	obs_y1		noiseParameter1	dataset1	0
condition1	4.211548038199427	0.64	obs_y1		noiseParameter1	dataset1	0
condition1	4.234367296647712	0.645	obs_y1		noiseParameter1	dataset1	0
condition1	4.25540367048401	0.65	obs_y1		noiseParameter1	dataset1	0
condition1	4.287959424056064	0.655	obs_y1		noiseParameter1	dataset1	0
condition1	4.30887655792444	0.66	obs_y1		noiseParameter1	dataset1	0
condition1	4.341447631571337	0.665	obs_y1		noiseParameter1	dataset1	0
condition1	4.361452985135687	0.67	obs_y1		noiseParameter1	dataset1	0
condition1	4.398488025623163	0.675	obs_y1		noiseParameter1	dataset1	0
condition1	4.414575511200599	0.68	obs_y1		noiseParameter1	dataset1	0
condition1	4.443099401427107	0.685	obs_y1		noiseParameter1	dataset1	0
condition1	4.474803015445307	0.6900000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	4.492403919407232	0.6950000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	4.525883721473315	0.7000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	4.557858084473593	0.705	obs_y1		noiseParameter1	dataset1	0
condition1	4.571739965246851	0.71	obs_y1		noiseParameter1	dataset1	0
condition1	4.607282820431456	0.715	obs_y1		noiseParameter1	dataset1	0
condition1	4.635106615530374	0.72	obs_y1		noiseParameter1	dataset1	0
condition1	4.665154998586428	0.725	obs_y1		noiseParameter1	dataset1	0
condition1	4.683456091051026	0.73	obs_y1		noiseParameter1	dataset1	0
condition1	4.710910989135208	0.735	obs_y1		noiseParameter1	dataset1	0
condition1	4.747636658364984	0.74	obs_y1		noiseParameter1	dataset1	0
condition1	4.77473416671643	0.745	obs_y1		noiseParameter1	dataset1	0
condition1	4.802811817971558	0.75	obs_y1		noiseParameter1	dataset1	0
condition1	4.831710208025011	0.755	obs_y1		noiseParameter1	dataset1	0
condition1	4.855295396194299	0.76	obs_y1		noiseParameter1	dataset1	0
condition1	4.888431036852033	0.765	obs_y1		noiseParameter1	dataset1	0
condition1	4.91756668543433	0.77	obs_y1		noiseParameter1	dataset1	0
condition1	4.941555981950379	0.775	obs_y1		noiseParameter1	dataset1	0
condition1	4.983463698704886	0.78	obs_y1		noiseParameter1	dataset1	0
condition1	5.005779308139409	0.785	obs_y1		noiseParameter1	dataset1	0
condition1	5.02676869511348	0.79	obs_y1		noiseParameter1	dataset1	0
condition1	5.065572863881749	0.795	obs_y1		noiseParameter1	dataset1	0
condition1	5.086899558578779	0.8	obs_y1		noiseParameter1	dataset1	0
condition1	5.125634192836669	0.805	obs_y1		noiseParameter1	dataset1	0
condition1	5.15743828544918	0.81	obs_y1		noiseParameter1	dataset1	0
condition1	5.177209313314705	0.8150000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.216598077973449	0.8200000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.243979457832886	0.8250000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.276509491793467	0.8300000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.312713172887219	0.835	obs_y1		noiseParameter1	dataset1	0
condition1	5.331944652672096	0.84	obs_y1		noiseParameter1	dataset1	0
condition1	5.359925642307056	0.845	obs_y1		noiseParameter1	dataset1	0
condition1	5.390000689461038	0.85	obs_y1		noiseParameter1	dataset1	0
condition1	5.421317706438515	0.855	obs_y1		noiseParameter1	dataset1	0
condition1	5.4563801567428305	0.86	obs_y1		noiseParameter1	dataset1	0
condition1	5.489840299916541	0.865	obs_y1		noiseParameter1	dataset1	0
condition1	5.520770906604389	0.87	obs_y1		noiseParameter1	dataset1	0
condition1	5.555217482449288	0.875	obs_y1		noiseParameter1	dataset1	0
condition1	5.5821855819807285	0.88	obs_y1		noiseParameter1	dataset1	0
condition1	5.621862117884288	0.885	obs_y1		noiseParameter1	dataset1	0
condition1	5.643898047995571	0.89	obs_y1		noiseParameter1	dataset1	0
condition1	5.6926228186240495	0.895	obs_y1		noiseParameter1	dataset1	0
condition1	5.712635399315298	0.9	obs_y1		noiseParameter1	dataset1	0
condition1	5.736119206230577	0.905	obs_y1		noiseParameter1	dataset1	0
condition1	5.766925283708367	0.91	obs_y1		noiseParameter1	dataset1	0
condition1	5.80806410453741	0.915	obs_y1		noiseParameter1	dataset1	0
condition1	5.836199671398376	0.92	obs_y1		noiseParameter1	dataset1	0
condition1	5.874018614622492	0.925	obs_y1		noiseParameter1	dataset1	0
condition1	5.90502369254009	0.93	obs_y1		noiseParameter1	dataset1	0
condition1	5.9342778039013675	0.935	obs_y1		noiseParameter1	dataset1	0
condition1	5.962209810378737	0.9400000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.99079683017015	0.9450000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.029881656946666	0.9500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.070522325954985	0.9550000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.099445753481375	0.96	obs_y1		noiseParameter1	dataset1	0
condition1	6.123370466454745	0.965	obs_y1		noiseParameter1	dataset1	0
condition1	6.164995322292515	0.97	obs_y1		noiseParameter1	dataset1	0
condition1	6.199283154116928	0.975	obs_y1		noiseParameter1	dataset1	0
condition1	6.2244001820195525	0.98	obs_y1		noiseParameter1	dataset1	0
condition1	6.263919750440435	0.985	obs_y1		noiseParameter1	dataset1	0
condition1	6.296408741535058	0.99	obs_y1		noiseParameter1	dataset1	0
condition1	6.321923721425873	0.995	obs_y1		noiseParameter1	dataset1	0
condition1	6.364575073774354	1.0	obs_y1		noiseParameter1	dataset1	0
condition1	6.399046699679433	1.0050000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.435599724512001	1.01	obs_y1		noiseParameter1	dataset1	0
condition1	6.468633829617427	1.0150000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.4860683176406315	1.02	obs_y1		noiseParameter1	dataset1	0
condition1	6.52208514517455	1.025	obs_y1		noiseParameter1	dataset1	0
condition1	6.564771403640031	1.03	obs_y1		noiseParameter1	dataset1	0
condition1	6.597952328910038	1.035	obs_y1		noiseParameter1	dataset1	0
condition1	6.631131154050252	1.04	obs_y1		noiseParameter1	dataset1	0
condition1	6.6865084669141615	1.045	obs_y1		noiseParameter1	dataset1	0
condition1	6.697764478055791	1.05	obs_y1		noiseParameter1	dataset1	0
condition1	6.734640655299031	1.055	obs_y1		noiseParameter1	dataset1	0
condition1	6.766464357448592	1.06	obs_y1		noiseParameter1	dataset1	0
condition1	6.797401482765191	1.065	obs_y1		noiseParameter1	dataset1	0
condition1	6.823726283683384	1.07	obs_y1		noiseParameter1	dataset1	0
condition1	6.863918303009667	1.075	obs_y1		noiseParameter1	dataset1	0
condition1	6.88614633670723	1.08	obs_y1		noiseParameter1	dataset1	0
condition1	6.922508954107148	1.085	obs_y1		noiseParameter1	dataset1	0
condition1	6.953357397500878	1.09	obs_y1		noiseParameter1	dataset1	0
condition1	6.989791650410044	1.095	obs_y1		noiseParameter1	dataset1	0
condition1	7.0378490018202555	1.1	obs_y1		noiseParameter1	dataset1	0
condition1	7.040684511531641	1.105	obs_y1		noiseParameter1	dataset1	0
condition1	7.090851596952085	1.11	obs_y1		noiseParameter1	dataset1	0
condition1	7.106506127737378	1.115	obs_y1		noiseParameter1	dataset1	0
condition1	7.146461897315805	1.12	obs_y1		noiseParameter1	dataset1	0
condition1	7.189351231025187	1.125	obs_y1		noiseParameter1	dataset1	0
condition1	7.213523080347358	1.1300000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.236603520442861	1.135	obs_y1		noiseParameter1	dataset1	0
condition1	7.27037097401484	1.1400000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.311506023590716	1.145	obs_y1		noiseParameter1	dataset1	0
condition1	7.331936697940301	1.1500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.369423634429723	1.155	obs_y1		noiseParameter1	dataset1	0
condition1	7.398465225021057	1.16	obs_y1		noiseParameter1	dataset1	0
condition1	7.423340920997486	1.165	obs_y1		noiseParameter1	dataset1	0
condition1	7.473964815313368	1.17	obs_y1		noiseParameter1	dataset1	0
condition1	7.492244243667275	1.175	obs_y1		noiseParameter1	dataset1	0
condition1	7.501512761394012	1.18	obs_y1		noiseParameter1	dataset1	0
condition1	7.547081045088155	1.185	obs_y1		noiseParameter1	dataset1	0
condition1	7.569288040074897	1.19	obs_y1		noiseParameter1	dataset1	0
condition1	7.609081211552858	1.195	obs_y1		noiseParameter1	dataset1	0
condition1	7.624511914045405	1.2	obs_y1		noiseParameter1	dataset1	0
condition1	7.657283477199273	1.205	obs_y1		noiseParameter1	dataset1	0
condition1	7.689274944606362	1.21	obs_y1		noiseParameter1	dataset1	0
condition1	7.718916035456619	1.215	obs_y1		noiseParameter1	dataset1	0
condition1	7.729393248452794	1.22	obs_y1		noiseParameter1	dataset1	0
condition1	7.762108993150057	1.225	obs_y1		noiseParameter1	dataset1	0
condition1	7.786595714236762	1.23	obs_y1		noiseParameter1	dataset1	0
condition1	7.810327275994384	1.235	obs_y1		noiseParameter1	dataset1	0
condition1	7.85394348365082	1.24	obs_y1		noiseParameter1	dataset1	0
condition1	7.8674695958901655	1.245	obs_y1		noiseParameter1	dataset1	0
condition1	7.878017472487426	1.25	obs_y1		noiseParameter1	dataset1	0
condition1	7.918381133931696	1.2550000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.950572594797687	1.26	obs_y1		noiseParameter1	dataset1	0
condition1	7.964007152073897	1.2650000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.965151752026638	1.27	obs_y1		noiseParameter1	dataset1	0
condition1	7.994281073414024	1.2750000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	8.028577795733547	1.28	obs_y1		noiseParameter1	dataset1	0
condition1	8.032359467838615	1.285	obs_y1		noiseParameter1	dataset1	0
condition1	8.060595599947055	1.29	obs_y1		noiseParameter1	dataset1	0
condition1	8.081570257885568	1.295	obs_y1		noiseParameter1	dataset1	0
condition1	8.08541096976596	1.3	obs_y1		noiseParameter1	dataset1	0
condition1	8.109309328323421	1.305	obs_y1		noiseParameter1	dataset1	0
condition1	8.099594157404002	1.31	obs_y1		noiseParameter1	dataset1	0
condition1	8.132972763543862	1.315	obs_y1		noiseParameter1	dataset1	0
condition1	8.153851267917432	1.32	obs_y1		noiseParameter1	dataset1	0
condition1	8.159512691284895	1.325	obs_y1		noiseParameter1	dataset1	0
condition1	8.196035090327992	1.33	obs_y1		noiseParameter1	dataset1	0
condition1	8.183082404608903	1.335	obs_y1		noiseParameter1	dataset1	0
condition1	8.202447501232543	1.34	obs_y1		noiseParameter1	dataset1	0
condition1	8.217499174769658	1.345	obs_y1		noiseParameter1	dataset1	0
condition1	8.237735261835432	1.35	obs_y1		noiseParameter1	dataset1	0
condition1	8.222576890113961	1.355	obs_y1		noiseParameter1	dataset1	0
condition1	8.251552358035335	1.36	obs_y1		noiseParameter1	dataset1	0
condition1	8.248637885930933	1.365	obs_y1		noiseParameter1	dataset1	0
condition1	8.246040774597997	1.37	obs_y1		noiseParameter1	dataset1	0
condition1	8.262526843750882	1.375	obs_y1		noiseParameter1	dataset1	0
condition1	8.263881295541541	1.3800000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	8.259738942635668	1.385	obs_y1		noiseParameter1	dataset1	0
condition1	8.266655326026472	1.3900000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	8.263167173357424	1.395	obs_y1		noiseParameter1	dataset1	0
condition1	8.266439439670314	1.4000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	8.26897647074249	1.405	obs_y1		noiseParameter1	dataset1	0
condition1	8.273445210896094	1.41	obs_y1		noiseParameter1	dataset1	0
condition1	8.24578036754886	1.415	obs_y1		noiseParameter1	dataset1	0
condition1	8.268051748684474	1.42	obs_y1		noiseParameter1	dataset1	0
condition1	8.227594283387013	1.425	obs_y1		noiseParameter1	dataset1	0
condition1	8.234432691042954	1.43	obs_y1		noiseParameter1	dataset1	0
condition1	8.231264560568663	1.435	obs_y1		noiseParameter1	dataset1	0
condition1	8.218205596695327	1.44	obs_y1		noiseParameter1	dataset1	0
condition1	8.19897551262042	1.445	obs_y1		noiseParameter1	dataset1	0
condition1	8.189267418723636	1.45	obs_y1		noiseParameter1	dataset1	0
condition1	8.172516445401929	1.455	obs_y1		noiseParameter1	dataset1	0
condition1	8.155988151352423	1.46	obs_y1		noiseParameter1	dataset1	0
condition1	8.150630710535516	1.465	obs_y1		noiseParameter1	dataset1	0
condition1	8.128179895859645	1.47	obs_y1		noiseParameter1	dataset1	0
condition1	8.099874018331166	1.475	obs_y1		noiseParameter1	dataset1	0
condition1	8.091610481749882	1.48	obs_y1		noiseParameter1	dataset1	0
condition1	8.064291916048957	1.485	obs_y1		noiseParameter1	dataset1	0
condition1	8.044448738590866	1.49	obs_y1		noiseParameter1	dataset1	0
condition1	8.017680121594237	1.495	obs_y1		noiseParameter1	dataset1	0
condition1	7.979351746565563	1.5	obs_y1		noiseParameter1	dataset1	0
condition1	7.953466612600316	1.5050000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.934417404156904	1.51	obs_y1		noiseParameter1	dataset1	0
condition1	7.902498221921071	1.5150000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.865318942594773	1.52	obs_y1		noiseParameter1	dataset1	0
condition1	7.83283305604836	1.5250000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.806938479848299	1.53	obs_y1		noiseParameter1	dataset1	0
condition1	7.7560875935882185	1.5350000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	7.727255228563978	1.54	obs_y1		noiseParameter1	dataset1	0
condition1	7.682488487792705	1.545	obs_y1		noiseParameter1	dataset1	0
condition1	7.642064316495614	1.55	obs_y1		noiseParameter1	dataset1	0
condition1	7.610456043227424	1.555	obs_y1		noiseParameter1	dataset1	0
condition1	7.565422636094622	1.56	obs_y1		noiseParameter1	dataset1	0
condition1	7.521100424191699	1.565	obs_y1		noiseParameter1	dataset1	0
condition1	7.479285601904991	1.57	obs_y1		noiseParameter1	dataset1	0
condition1	7.423002911752786	1.575	obs_y1		noiseParameter1	dataset1	0
condition1	7.379977850621702	1.58	obs_y1		noiseParameter1	dataset1	0
condition1	7.323590829120206	1.585	obs_y1		noiseParameter1	dataset1	0
condition1	7.277978191036677	1.59	obs_y1		noiseParameter1	dataset1	0
condition1	7.22330426115027	1.595	obs_y1		noiseParameter1	dataset1	0
condition1	7.172463627050536	1.6	obs_y1		noiseParameter1	dataset1	0
condition1	7.122458199256119	1.605	obs_y1		noiseParameter1	dataset1	0
condition1	7.057858952057159	1.61	obs_y1		noiseParameter1	dataset1	0
condition1	7.0227163372861074	1.615	obs_y1		noiseParameter1	dataset1	0
condition1	6.944506689921619	1.62	obs_y1		noiseParameter1	dataset1	0
condition1	6.885646595414463	1.625	obs_y1		noiseParameter1	dataset1	0
condition1	6.843558997490068	1.6300000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.781779940932311	1.635	obs_y1		noiseParameter1	dataset1	0
condition1	6.720567620688788	1.6400000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.659747351801829	1.645	obs_y1		noiseParameter1	dataset1	0
condition1	6.593945430439589	1.6500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.525940590982601	1.655	obs_y1		noiseParameter1	dataset1	0
condition1	6.469424702726875	1.6600000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	6.401132094171044	1.665	obs_y1		noiseParameter1	dataset1	0
condition1	6.347635671263879	1.67	obs_y1		noiseParameter1	dataset1	0
condition1	6.276003559223135	1.675	obs_y1		noiseParameter1	dataset1	0
condition1	6.206811104431546	1.68	obs_y1		noiseParameter1	dataset1	0
condition1	6.144559553483413	1.685	obs_y1		noiseParameter1	dataset1	0
condition1	6.08327115127368	1.69	obs_y1		noiseParameter1	dataset1	0
condition1	6.011270015858234	1.695	obs_y1		noiseParameter1	dataset1	0
condition1	5.943391141765482	1.7	obs_y1		noiseParameter1	dataset1	0
condition1	5.883102985074909	1.705	obs_y1		noiseParameter1	dataset1	0
condition1	5.8162936042812765	1.71	obs_y1		noiseParameter1	dataset1	0
condition1	5.745011320215165	1.715	obs_y1		noiseParameter1	dataset1	0
condition1	5.678206296282972	1.72	obs_y1		noiseParameter1	dataset1	0
condition1	5.615086731716294	1.725	obs_y1		noiseParameter1	dataset1	0
condition1	5.538641872688729	1.73	obs_y1		noiseParameter1	dataset1	0
condition1	5.4718819674191135	1.735	obs_y1		noiseParameter1	dataset1	0
condition1	5.408698207073657	1.74	obs_y1		noiseParameter1	dataset1	0
condition1	5.3445513555507915	1.745	obs_y1		noiseParameter1	dataset1	0
condition1	5.280592012256348	1.75	obs_y1		noiseParameter1	dataset1	0
condition1	5.220090956940826	1.7550000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.150493944245021	1.76	obs_y1		noiseParameter1	dataset1	0
condition1	5.079213581651813	1.7650000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	5.0141781137978585	1.77	obs_y1		noiseParameter1	dataset1	0
condition1	4.943895468951323	1.7750000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	4.883718851097122	1.78	obs_y1		noiseParameter1	dataset1	0
condition1	4.8177714240961205	1.7850000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	4.75648158447471	1.79	obs_y1		noiseParameter1	dataset1	0
condition1	4.687311389326826	1.795	obs_y1		noiseParameter1	dataset1	0
condition1	4.630328858568714	1.8	obs_y1		noiseParameter1	dataset1	0
condition1	4.572170557071666	1.805	obs_y1		noiseParameter1	dataset1	0
condition1	4.502471352399037	1.81	obs_y1		noiseParameter1	dataset1	0
condition1	4.443096464966761	1.815	obs_y1		noiseParameter1	dataset1	0
condition1	4.383272403591261	1.82	obs_y1		noiseParameter1	dataset1	0
condition1	4.318060063209989	1.825	obs_y1		noiseParameter1	dataset1	0
condition1	4.2609181299897605	1.83	obs_y1		noiseParameter1	dataset1	0
