simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	0.33300000009208724	0.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.3195285874528192	0.05	obs_y1		noiseParameter1	dataset1	0
condition1	0.30580156924415225	0.1	obs_y1		noiseParameter1	dataset1	0
condition1	0.29182992610452657	0.15000000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	0.2776248341042928	0.2	obs_y1		noiseParameter1	dataset1	0
condition1	0.26319765736696954	0.25	obs_y1		noiseParameter1	dataset1	0
condition1	0.24855993687605632	0.30000000000000004	obs_y1		noiseParameter1	dataset1	0
condition1	0.2337233812054225	0.35000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.2186998592160362	0.4	obs_y1		noiseParameter1	dataset1	0
condition1	0.20350138941986673	0.45	obs_y1		noiseParameter1	dataset1	0
condition1	0.1881401289912477	0.5	obs_y1		noiseParameter1	dataset1	0
condition1	0.17262836667934586	0.55	obs_y1		noiseParameter1	dataset1	0
condition1	0.15697851101227916	0.6000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.1412030803776644	0.65	obs_y1		noiseParameter1	dataset1	0
condition1	0.12531469524360495	0.7000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.10932606521701242	0.75	obs_y1		noiseParameter1	dataset1	0
condition1	0.09324997986969029	0.8	obs_y1		noiseParameter1	dataset1	0
condition1	0.07709929984109773	0.8500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.06088694401193284	0.9	obs_y1		noiseParameter1	dataset1	0
condition1	0.044625882007771844	0.9500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.028329122304849737	1.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.6669999998282619	0.0	obs_y2		noiseParameter1	dataset1	0
condition1	0.6800514419090967	0.05	obs_y2		noiseParameter1	dataset1	0
condition1	0.692558877746917	0.1	obs_y2		noiseParameter1	dataset1	0
condition1	0.7045123052228811	0.15000000000000002	obs_y2		noiseParameter1	dataset1	0
condition1	0.7159021602517007	0.2	obs_y2		noiseParameter1	dataset1	0
condition1	0.7267193302759539	0.25	obs_y2		noiseParameter1	dataset1	0
condition1	0.7369551657146244	0.30000000000000004	obs_y2		noiseParameter1	dataset1	0
condition1	0.7466014744201968	0.35000000000000003	obs_y2		noiseParameter1	dataset1	0
condition1	0.7556505427411633	0.4	obs_y2		noiseParameter1	dataset1	0
condition1	0.7640951304572651	0.45	obs_y2		noiseParameter1	dataset1	0
condition1	0.771928484921677	0.5	obs_y2		noiseParameter1	dataset1	0
condition1	0.7791443344818796	0.55	obs_y2		noiseParameter1	dataset1	0
condition1	0.7857369107526242	0.6000000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.7917009416235041	0.65	obs_y2		noiseParameter1	dataset1	0
condition1	0.7970316509799489	0.7000000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.8017247801639004	0.75	obs_y2		noiseParameter1	dataset1	0
condition1	0.8057765695443664	0.8	obs_y2		noiseParameter1	dataset1	0
condition1	0.8091837827713934	0.8500000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.8119436928064611	0.9	obs_y2		noiseParameter1	dataset1	0
condition1	0.8140540904417903	0.9500000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.8155132873769809	1.0	obs_y2		noiseParameter1	dataset1	0
