simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	0.33300000023352466	0.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.34640850004664164	0.05	obs_y1		noiseParameter1	dataset1	0
condition1	0.359944823731699	0.1	obs_y1		noiseParameter1	dataset1	0
condition1	0.3735944839709878	0.15000000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	0.38734202481157015	0.2	obs_y1		noiseParameter1	dataset1	0
condition1	0.40117102188621295	0.25	obs_y1		noiseParameter1	dataset1	0
condition1	0.4150640788936206	0.30000000000000004	obs_y1		noiseParameter1	dataset1	0
condition1	0.4290028354668045	0.35000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.4429679868645203	0.4	obs_y1		noiseParameter1	dataset1	0
condition1	0.4569393024142797	0.45	obs_y1		noiseParameter1	dataset1	0
condition1	0.47089565055512034	0.5	obs_y1		noiseParameter1	dataset1	0
condition1	0.4848150414674657	0.55	obs_y1		noiseParameter1	dataset1	0
condition1	0.4986746655684151	0.6000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.5124509445738706	0.65	obs_y1		noiseParameter1	dataset1	0
condition1	0.5261195956847661	0.7000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.5396556901382864	0.75	obs_y1		noiseParameter1	dataset1	0
condition1	0.5530337284000468	0.8	obs_y1		noiseParameter1	dataset1	0
condition1	0.566227722637062	0.8500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.5792112751616765	0.9	obs_y1		noiseParameter1	dataset1	0
condition1	0.5919576755497276	0.9500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.6044399908583777	1.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.6669999998472008	0.0	obs_y2		noiseParameter1	dataset1	0
condition1	0.6737372930855451	0.05	obs_y2		noiseParameter1	dataset1	0
condition1	0.6797743225332226	0.1	obs_y2		noiseParameter1	dataset1	0
condition1	0.6850628731521617	0.15000000000000002	obs_y2		noiseParameter1	dataset1	0
condition1	0.6895544047300253	0.2	obs_y2		noiseParameter1	dataset1	0
condition1	0.6932003259691831	0.25	obs_y2		noiseParameter1	dataset1	0
condition1	0.6959522912227377	0.30000000000000004	obs_y2		noiseParameter1	dataset1	0
condition1	0.6977625047931205	0.35000000000000003	obs_y2		noiseParameter1	dataset1	0
condition1	0.6985840692554316	0.4	obs_y2		noiseParameter1	dataset1	0
condition1	0.6983713278639238	0.45	obs_y2		noiseParameter1	dataset1	0
condition1	0.6970802376797764	0.5	obs_y2		noiseParameter1	dataset1	0
condition1	0.6946687335359887	0.55	obs_y2		noiseParameter1	dataset1	0
condition1	0.6910971219549222	0.6000000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.6863284477385472	0.65	obs_y2		noiseParameter1	dataset1	0
condition1	0.6803288591750548	0.7000000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.6730679787682228	0.75	obs_y2		noiseParameter1	dataset1	0
condition1	0.6645192179297644	0.8	obs_y2		noiseParameter1	dataset1	0
condition1	0.6546601022611775	0.8500000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.6434725286525362	0.9	obs_y2		noiseParameter1	dataset1	0
condition1	0.6309430016651975	0.9500000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.6170628182186769	1.0	obs_y2		noiseParameter1	dataset1	0
