nu,post_polish_error,b,a,err,branch_size,Npop(t),In(t),polish_source_hc_idx,S(t),E(t)
0.3956629661239077,0.01896811198765866,0.8010563669701211,0.6236897239592782,0.01896811198765866,2.0,0.3220007428984068,0.18544749858515347,-1.0,0.5390716632597367,0.41136412313574205
0.8315862986123707,0.018968111987663027,0.8010563669701218,0.29674722459293057,0.018968111987663027,2.0,0.3220007428984068,0.18544749858515364,-1.0,0.2564865409574493,0.14711774776538297
1.0591768060694926,0.020396975179272366,0.7902745887812198,0.2606236859441562,0.020396975179272366,2.0,0.3219996410728316,0.18419535468287643,-1.0,0.22658334887417952,0.11356736404796207
0.3474982479255416,0.020396975179276265,0.7902745887812198,0.7943826045521195,0.020396975179276265,2.0,0.3219996410728316,0.18419535468286008,-1.0,0.6906274469058792,0.534770639144744
0.360146564054607,0.03266171009160878,0.84115873831369,0.6696407947051166,0.03266171009160878,2.0,0.3219996410728315,0.18519068629321717,-1.0,0.5683444592884773,0.468535430137795
0.8928543929401556,0.0326617100916121,0.8411587383136903,0.2701099230409552,0.0326617100916121,2.0,0.3219996410728315,0.1851906862932167,-1.0,0.22925048678786977,0.1337453923435371
0.45624468972328697,0.04236456481672133,0.8697682878687357,0.4803018694460346,0.04236456481672133,1.0,0.32199964107283174,0.18571874715598716,-1.0,0.393443074473979,0.31586434925541984
0.6404024925947108,0.04236456481672285,0.8697682878687363,0.342183517292466,0.04236456481672285,1.0,0.32199964107283174,0.18571874715598743,-1.0,0.2803023340990646,0.1983294182568518
0.3926666541817331,0.05108439713549748,0.9013251220730538,0.5349869717633146,0.05108439713549748,2.0,0.3219996410728315,0.1856970717215591,-1.0,0.43906565689177535,0.3844282132858824
0.7133159623510847,0.051084397135500004,0.9013251220730542,0.2944999906363004,0.051084397135500004,2.0,0.3219996410728315,0.1856970717215585,-1.0,0.2416971602451564,0.16988309233445978
0.49437349412866516,0.10038330770001624,0.960259560281624,0.37078012059649884,0.10038330770001624,4.0,0.3219996410728315,0.1901414307866574,-1.0,0.29285120969196804,0.2529639129013079
1.9822707686268592,0.13298411874773478,1.6339453852180974,-0.1443990448443085,0.13298411874773478,1.0,0.32199904127328505,0.40466319917557764,-1.0,0.0396568186852121,-0.057106282280580206
0.03351732876207032,0.14569804141336093,0.3604907659205565,0.2717122317494118,0.14569804141336093,1.0,0.32199964107283147,0.18599126973165028,-1.0,4.337173038377469,3.498511246374356
0.49239348788862447,0.16464955806520945,0.9239278800319565,0.36929511591646774,0.16464955806520945,2.0,0.3219996410728317,0.20105680671159615,-1.0,0.2918013734684503,0.22779102264295356
0.4423637954783899,0.2644820277472751,1.02353595907987,0.3317728466087924,0.2644820277472751,4.0,0.3219996410728315,0.201033096213059,-1.0,0.24996893007578827,0.22536065861483637
-0.1925320597924113,0.27935797546396884,1.6339453852180974,1.4867030764701443,0.27935797546396884,1.0,0.32199904127328505,9.40088316668481,-1.0,-0.5311222935929631,10.413343976854609
0.44323638542665345,0.30823734959037014,0.980955330774243,0.33242728906999003,0.30823734959037014,2.0,0.3219996410728317,0.20581191334663052,-1.0,0.25150676460658455,0.20712899884479286
0.49064942397373895,0.32775747621032975,0.8203307057039557,0.36798706798030395,0.32775747621032975,6.0,0.3219996410728317,0.22850338591675867,-1.0,0.2923465949311437,0.1639613632809596
3.770280929743646,0.3583329423342587,2.8229470178382723,-0.01406974891920534,0.3583329423342587,1.0,0.32200120928592185,0.1716584639190009,-1.0,0.030017322094968032,0.038135636494919
0.4016373590279045,0.3857645717187678,1.0825425460196214,0.3012280192709284,0.3857645717187678,4.0,0.32199964107283147,0.19988551970680485,-1.0,0.21598174246253826,0.2081512375670892
0.4050634251415654,0.41254885438962585,1.033092752679494,0.3037975688561737,0.41254885438962585,2.0,0.3219996410728317,0.20185338009956888,-1.0,0.21981856646267459,0.19414989370082938
-0.0243194103405731,0.4253479108942723,4.151003250263175,1.7271383921099779,0.4253479108942723,1.0,0.3220017932465253,3.2480140551997017,-1.0,-2.4843385257897443,25.70423829277826
2.3028511894799735,0.4275414941646743,4.151003250263173,-0.01823955775542984,0.4275414941646743,1.0,0.3220017932465253,0.19072244061295257,-1.0,0.02212449809842655,0.038302602016339476
-0.02214964008097725,0.44973338864911105,4.932805542934331,1.4187878393836042,0.44973338864911105,1.0,0.32200184824101474,1.3140932951933517,-1.0,-1.785018515714642,-0.3654487561092186
0.43655386432834226,0.4537916209841037,0.8609302432805384,0.3274153982462569,0.4537916209841037,2.0,0.32199999251751654,0.2441965812074808,-1.0,0.2490868487139845,0.13253839051308403
0.4418899516846405,0.4537975855993272,0.851210889651284,0.3314174637634806,0.4537975855993272,6.0,0.3219996410728317,0.2217513762098047,-1.0,0.25296765552869266,0.14771307263417457
1.8917171191781428,0.45846367163547325,4.9328055429343225,-0.01661223006073296,0.45846367163547325,1.0,0.32200184824101474,0.18941825636813978,-1.0,0.01951337957199247,0.04499955944804132
-0.020373151907401476,0.46449795560291546,5.316872510392518,1.3069084814405039,0.46449795560291546,1.0,0.3220014501878983,0.7637632369448022,-1.0,-1.6303341530807263,-7.409978131655616
1.742544641920672,0.4723217036348619,5.316872510392518,-0.015279863930551103,0.4723217036348619,1.0,0.3220014501878983,0.187883674773796,-1.0,0.018477721364151746,0.04879193931011311
0.3671052433069527,0.47864725989020224,1.140917555797878,0.27532893248021467,0.47864725989020224,4.0,0.32199964107283147,0.19392332672920634,-1.0,0.18701475077345076,0.19435807333204352
0.3729352053261776,0.49231169933350266,1.083675228691611,0.27970140399463317,0.49231169933350266,2.0,0.3219996410728317,0.19450851412619422,-1.0,0.19294770466287986,0.18367831170181925
-0.015298355692961913,0.4951318745253899,6.184804468872145,1.112913920881902,0.4951318745253899,1.0,0.3220007428984068,0.4829091841010903,-1.0,-1.626511535235833,-12.355432048274043
1.4838852278425354,0.5005919415473303,6.184804468872147,-0.01147376676972142,0.5005919415473303,1.0,0.3220007428984068,0.18685476623017375,-1.0,0.01652361527885625,0.05689150551291316
-0.20523375217497306,0.5009255896883145,3.3740609593643436,-0.15392531413122973,0.5009255896883145,2.0,0.3219985871861363,0.2163639410621242,-1.0,-0.000327050343284052,-0.15610504966026972
-0.20536342632386223,0.5104718290568384,-10.232878630381215,-0.15402256974289663,0.5104718290568384,2.0,0.3219985871861363,0.2163639504142245,-1.0,-1.77669326593656e-5,-0.1587874359198702
0.01491382617623259,0.5175036160404048,1.6946441420822145,6.794588047887211,0.5175036160404048,1.0,0.3220001929710999,-44.952332636618166,-1.0,21.048298438183288,879.1186395255999
0.40398861420098686,0.5366942529748971,0.8779311020784804,0.3029914606507398,0.5366942529748971,6.0,0.3219996410728317,0.21055279466811322,-1.0,0.22226123796285055,0.13674459456576396
0.3383357689904017,0.5466324806999376,1.1968369214642027,0.2537518267428014,0.5466324806999376,4.0,0.32199964107283147,0.18599126973165028,-1.0,0.1629011767592866,0.18257424277344386
0.3463527350481191,0.5511692683062774,1.1311909720825786,0.2597645512860893,0.5511692683062774,2.0,0.3219996410728317,0.18599773434277295,-1.0,0.17064113555206317,0.17470908944262936
0.3720689924039497,0.595021636576313,0.9025754518032643,0.2790517443029625,0.595021636576313,2.0,0.3219996410728317,0.19809646212071105,-1.0,0.1963997992370473,0.1275735664077425
0.340582658089387,0.6005208987235985,0.9936124762927692,0.25543699356703997,0.6005208987235985,2.0,0.32199972531071336,0.23207164850066628,-1.0,0.17350975947442102,0.11442492083025384
0.3659887292998214,0.6059528926674188,0.9051437113258748,0.27449154697486605,0.6059528926674188,4.0,0.32199964107283147,0.1984031916559376,-1.0,0.19136420416610528,0.12317650786261726
0.34564717449254434,0.6352420817888252,0.9246575878457559,0.25923538086940817,0.6352420817888252,2.0,0.3219996410728317,0.18599773434277295,-1.0,0.17503686406070984,0.11971214208799875
0.3374347795088331,0.6464679673461273,0.9294175980444859,0.2530760846316248,0.6464679673461273,4.0,0.32199964107283147,0.18599126973165028,-1.0,0.16849309127795448,0.11424908717740367
0.3159689302424892,0.6535125347990355,0.9589532112489471,0.2369766976818668,0.6535125347990355,2.0,0.32200016734365294,0.2399964141191809,-1.0,0.15646583680436227,0.0742104750219967
0.27458478235391925,0.6667627075962247,1.0401172570751904,0.20593858676543927,0.6667627075962247,4.0,0.3219996410728317,0.27338052165766086,-1.0,0.1375429734129661,0.036224131154435214
0.2537642397938639,0.6891587723192255,1.0643671656118683,0.19032317984539796,0.6891587723192255,4.0,0.3219996410728317,0.24371277952133322,-1.0,0.12251841304321859,0.04183565918507335
-0.49437828774460296,0.6900181872867442,-0.33571632282440844,0.6881275262481343,0.6900181872867442,2.0,0.3219996410728317,0.18728056676488994,-1.0,0.07238566872809299,-0.33406361710005184
0.9175033683308453,0.6900181872867477,-0.3357163228244089,-0.3707837158084516,0.6900181872867477,2.0,0.3219996410728317,0.18728056676488994,-1.0,-0.03900356576144892,0.035907007842648
0.23890256965850992,0.7029709671828072,1.0827113198052374,0.17917692724388265,0.7029709671828072,4.0,0.32199964107283174,0.22128781525722904,-1.0,0.11197988533484167,0.04511656722739949
0.6928637766699128,0.7064500008101766,0.2294573542261001,0.5196478325024342,0.7064500008101766,2.0,0.3219994224745279,1.0313626717290518,-1.0,0.6572123949912716,-0.5033312429136836
0.6504467487633467,0.7073013704627792,0.23304246669701104,0.4878350615725101,0.7073013704627792,2.0,0.3219992184534399,1.5896626651617478,-1.0,0.6143866738802788,-0.8661021673608454
0.22717300048171232,0.7127048646545194,1.0978472586737875,0.17037975036128425,0.7127048646545194,4.0,0.3219996410728317,0.20265710786871066,-1.0,0.10377116511883702,0.047341956026152245
0.6311494077091512,0.7183044500830101,0.23480592290557148,0.4733620557818626,0.7183044500830101,2.0,0.321999619019414,0.6501389415717296,-1.0,0.5905640584181059,-0.2690349873010612
0.21796374827160955,0.719686896971094,1.11016292337868,0.16347281120370724,0.719686896971094,4.0,0.3219996410728317,0.18728056676488994,-1.0,0.09738830120911103,0.04892672049656686
-0.0634322259543698,0.7237317183994665,0.9902828640063726,-0.04757416946577733,0.7237317183994665,2.0,0.3220005967621963,0.18608839431667762,-1.0,-0.009601212045157301,-0.12211797193310256
-0.06247362583570947,0.7245897703669318,1.778985787395074,-0.04685521937678207,0.7245897703669318,2.0,0.3220005967621963,0.18608839431667762,-1.0,-0.00528661229066484,-0.12106965867569137
0.5315934356903472,0.7318255000333336,0.24554076228296517,0.3986950767677603,0.7318255000333336,2.0,0.32199981695451213,0.44137238200763595,-1.0,0.48447803199181055,-0.15073074394920755
0.37964896183532454,0.7318674195128714,0.27002681763500425,0.2847367213764903,0.7318674195128714,2.0,0.32199904127328505,1.3731313615466638,-1.0,0.33596803828812,-0.7548150221313
0.1981244042410268,0.7337415475009926,1.0955200729384764,0.14859330318077013,0.7337415475009926,2.0,0.32200032053796285,0.22286843975738155,-1.0,0.07701288094037367,0.012101588567842839
0.4270855731386597,0.7424088647912274,0.2609454536245975,0.3203141798539942,0.7424088647912274,2.0,0.32199999251751654,0.3350229045017906,-1.0,0.374242213402706,-0.0984445988142818
0.309955924016286,0.7511114996756469,0.28692989945944886,0.23246694301221443,0.7511114996756469,2.0,0.32200016734365294,0.2681297277470066,-1.0,0.25331953823810566,-0.07341271550200579
-0.2047080116041733,0.7549352086601736,1.3980746931917811,-0.2545761997110072,0.7549352086601736,4.0,0.3219996410728319,2.8744830995569615,-1.0,-0.1363473694564416,4.045851625987737
0.07213146718118987,0.7566969646719629,1.3235236864792934,0.05409860038589248,0.7566969646719629,2.0,0.32200046456173775,0.20202196716931375,-1.0,0.017459571054497875,-0.05923714738967962
0.19413528472285813,0.7569949278289062,0.3311520052197949,0.1456014635421436,0.7569949278289062,2.0,0.32200032053796285,0.2285028650644336,-1.0,0.14013715805872046,-0.06725898752813543
0.06964328827347047,0.7585191833718635,0.436214417189925,0.05223246620510312,0.7585191833718635,2.0,0.32200046456173775,0.20218124973439525,-1.0,0.03718143856099388,-0.07827710354595153
-0.14797106505620106,0.7605807912246173,-2.6766206900022484,-0.11097829879215076,0.7605807912246173,2.0,0.32199904127328505,0.5021123839209438,-1.0,0.013665288672899994,-0.32549810737853646
0.9418412927362391,0.7632389098663225,-0.3297745473686739,-0.3779665270168028,0.7632389098663225,2.0,0.3219996410728317,0.19543984297524053,-1.0,-0.035204935506587,0.03483629537170616
-0.5906980503670801,0.7672505492430554,-1996.2674353236132,1.4147095901337592,0.7672505492430554,1.0,0.3220014501878983,0.8280742397842593,-1.0,-1.2418189512672154e-8,-0.6166912657726774
1.217756040663361,0.7676408797047319,-934.9379748012063,-0.43283541978963835,0.7676408797047319,2.0,0.32199964107283147,0.3924438278447776,-1.0,1.2745221606950362e-9,0.02171991153322068
1.8862794535116778,0.7677648396015061,-1996.2674353236057,-0.44302353777531006,0.7677648396015061,1.0,0.3220014501878983,0.26351690890901935,-1.0,3.888819294902616e-9,0.016678120822800204
1.7567330503811178,0.7677840557400858,-2823.659915468831,-0.4390618206406568,0.7677840557400858,1.0,0.32199964107283197,0.3356359654157106,-1.0,6.803293020167801e-11,0.01800906174712131
1.756734119962869,0.7677840672031114,-2823.030606818724,-0.4390618602982341,0.7677840672031114,1.0,0.3219996410728316,0.3356359932293891,-1.0,6.80918768628364e-11,0.01800903897268748
1.7464006334320799,0.7677878937222212,-4021.651251382356,-0.4389178857780071,0.7677878937222212,1.0,0.32199964107283174,0.3356162447799746,-1.0,1.6468149214635782e-11,0.018064850935839823
1.8562842208612806,0.7678053841555972,-2356.8689693618876,-0.4399303513846418,0.7678053841555972,1.0,0.3219994224745279,0.3352386477868861,-1.0,1.9454611081669414e-10,0.017883234681994698
2.02939742309369,0.7679231363375525,-78.05305382951083,-0.44380415067135953,0.7679231363375525,1.0,0.3219992184534399,0.4002651191968593,-1.0,8.99541339048044e-6,0.013857210859052258
1.8649414993067772,0.7681095706160836,-107.08532915723241,-0.4412115509939011,0.7681095706160836,2.0,0.3219996410728316,0.39662425964602793,-1.0,3.533358869102359e-6,0.01619912210375041
1.8459924841763435,0.7681581075040077,-114.69853591610817,-0.4408206437391205,0.7681581075040077,1.0,0.32199964107283174,0.39610813964865693,-1.0,2.8740565147036165e-6,0.016536283654563104
1.7036726611287376,0.7682614583437406,-191.38190543345613,-0.43804515636180774,0.7682614583437406,1.0,0.3220001929710999,0.46859568267253093,-1.0,7.496339792730027e-7,0.018233293029334116
1.274925512803883,0.7683114738416275,-99.59921120166855,-0.4340088584253662,0.7683114738416275,2.0,0.3219996410728315,0.4678131190675074,-1.0,2.2168839241018426e-6,0.02050498557852132
2.1656048828412815,0.7698686375273405,-13.026943327291871,-0.4657276015586903,0.7698686375273405,2.0,0.3219996410728316,0.6475437022137434,-1.0,0.00042547063719479064,-0.07579869202566479
2.1288875718062323,0.7700156941984329,-15.948687591532071,-0.4600197585068638,0.7700156941984329,1.0,0.32199964107283174,0.6021653237888817,-1.0,0.0002759976377802815,-0.05226863830781523
1.444817884078734,0.7710410660303526,-28.39129838975812,-0.43982863755363477,0.7710410660303526,2.0,0.32199964107283147,0.6140627689968042,-1.0,5.747201182309857e-5,-0.000598351718558045
3.10188713843607,0.7779588022102817,-11.1895391584575,-0.4710642645164529,0.7779588022102817,1.0,0.3219987913591311,2.8283900681313283,-1.0,0.0005798121084855444,-1.1119407913167292
-0.5039553693557375,0.7801467271716258,-0.32977454736867357,0.7063809695521797,0.7801467271716258,2.0,0.3219996410728317,0.21729680883117744,-1.0,0.0657944413273393,-0.34810723300424623
1.8563398057970597,0.7907784367957436,-8.671564049814128,-0.46202227775854693,0.7907784367957436,2.0,0.32199964107283147,1.664579988182623,-1.0,0.0007672153258330367,-0.45358978716626763
0.9717390246573478,0.8502337450269425,-0.3227425437869063,-0.3867356775012661,0.8502337450269425,2.0,0.32199964107283174,0.20575724886036514,-1.0,-0.030160378186061352,0.033450800409221305
-0.5156475700016887,0.885099828896513,-0.3227425437869059,0.7288042684930114,0.885099828896513,2.0,0.32199964107283174,0.25795065130569445,-1.0,0.056837301758527345,-0.36516607601328066
0.804521439813623,0.8963767455398356,-4.119846615522759,-0.49174510178358577,0.8963767455398356,1.0,0.3219964287067717,3.218896925456898,-1.0,0.005316949709681685,-1.0070108850566983
