simulationConditionId	measurement	time	observableId	observableParameters	noiseParameters	datasetId	replicateId
condition1	0.25000000009942064	0.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.24203993046760372	0.05	obs_y1		noiseParameter1	dataset1	0
condition1	0.23478330841653103	0.1	obs_y1		noiseParameter1	dataset1	0
condition1	0.22815896746013897	0.15000000000000002	obs_y1		noiseParameter1	dataset1	0
condition1	0.22210302658312567	0.2	obs_y1		noiseParameter1	dataset1	0
condition1	0.21655814514110475	0.25	obs_y1		noiseParameter1	dataset1	0
condition1	0.21147285034317215	0.30000000000000004	obs_y1		noiseParameter1	dataset1	0
condition1	0.20680093569743893	0.35000000000000003	obs_y1		noiseParameter1	dataset1	0
condition1	0.20250092338111975	0.4	obs_y1		noiseParameter1	dataset1	0
condition1	0.19853557849095646	0.45	obs_y1		noiseParameter1	dataset1	0
condition1	0.19487147271234678	0.5	obs_y1		noiseParameter1	dataset1	0
condition1	0.19147859689803054	0.55	obs_y1		noiseParameter1	dataset1	0
condition1	0.18833000868353195	0.6000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.18540151813828876	0.65	obs_y1		noiseParameter1	dataset1	0
condition1	0.18267140804830664	0.7000000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.18012017763324575	0.75	obs_y1		noiseParameter1	dataset1	0
condition1	0.17773031636603018	0.8	obs_y1		noiseParameter1	dataset1	0
condition1	0.1754861014561701	0.8500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.17337341205889498	0.9	obs_y1		noiseParameter1	dataset1	0
condition1	0.17137956805466623	0.9500000000000001	obs_y1		noiseParameter1	dataset1	0
condition1	0.1694931809637191	1.0	obs_y1		noiseParameter1	dataset1	0
condition1	0.4999999998847468	0.0	obs_y2		noiseParameter1	dataset1	0
condition1	0.5019655980935134	0.05	obs_y2		noiseParameter1	dataset1	0
condition1	0.5037256021635987	0.1	obs_y2		noiseParameter1	dataset1	0
condition1	0.505298333689147	0.15000000000000002	obs_y2		noiseParameter1	dataset1	0
condition1	0.5067002791868254	0.2	obs_y2		noiseParameter1	dataset1	0
condition1	0.5079462811498003	0.25	obs_y2		noiseParameter1	dataset1	0
condition1	0.5090497088131886	0.30000000000000004	obs_y2		noiseParameter1	dataset1	0
condition1	0.5100226005363178	0.35000000000000003	obs_y2		noiseParameter1	dataset1	0
condition1	0.5108758088465211	0.4	obs_y2		noiseParameter1	dataset1	0
condition1	0.5116191143403017	0.45	obs_y2		noiseParameter1	dataset1	0
condition1	0.5122613402883756	0.5	obs_y2		noiseParameter1	dataset1	0
condition1	0.5128104424272467	0.55	obs_y2		noiseParameter1	dataset1	0
condition1	0.5132736083544154	0.6000000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.5136573285537157	0.65	obs_y2		noiseParameter1	dataset1	0
condition1	0.5139674641214111	0.7000000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.5142093221062872	0.75	obs_y2		noiseParameter1	dataset1	0
condition1	0.5143876978490729	0.8	obs_y2		noiseParameter1	dataset1	0
condition1	0.5145069404046004	0.8500000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.5145709873494262	0.9	obs_y2		noiseParameter1	dataset1	0
condition1	0.5145834102581497	0.9500000000000001	obs_y2		noiseParameter1	dataset1	0
condition1	0.5145474525854314	1.0	obs_y2		noiseParameter1	dataset1	0
